"[43.74394651774444, 28.77784374186971]"
"[43.9563772601067, 27.80066784050075]"
"[43.74394651774444, 28.77784374186971]"
"[43.91121803534883, 29.835032261614714]"
"[43.66312216597177, 29.783325308176195]"
"[43.53151670376819, 29.755019868100856]"
"[43.916500898372334, 26.76739694204656]"
"[44.04525808290373, 26.79633457504142]"
"[43.45501476221221, 30.761431381054262]"
"[43.87123040715811, 28.80521971742126]"
"[43.9563772601067, 27.80066784050075]"
"[43.47325936265727, 28.71766085576725]"
"[43.74394651774444, 28.77784374186971]"
"[43.53151670376819, 29.755019868100856]"
"[43.611398397504274, 28.748708772542873]"
"[43.45501476221221, 30.761431381054262]"
"[44.079338102139936, 27.827113903231723]"
"[43.69488017077981, 27.742529868133403]"
"[43.711258446465365, 30.814837675376715]"
"[43.66312216597177, 29.783325308176195]"
"[43.82832877284167, 27.772521358284767]"
"[43.78959196580882, 29.80995357384364]"
"[43.74394651774444, 28.77784374186971]"
"[43.53151670376819, 29.755019868100856]"
"[43.87123040715811, 28.80521971742126]"
"[43.78959196580882, 29.80995357384364]"
"[43.74394651774444, 28.77784374186971]"
"[43.69488017077981, 27.742529868133403]"
"[43.78959196580882, 29.80995357384364]"
"[43.87123040715811, 28.80521971742126]"
"[43.711258446465365, 30.814837675376715]"
"[43.87123040715811, 28.80521971742126]"
"[43.711258446465365, 30.814837675376715]"
"[43.9563772601067, 27.80066784050075]"
"[43.87123040715811, 28.80521971742126]"
"[43.611398397504274, 28.748708772542873]"
"[43.99354745566529, 28.83097294492872]"
"[43.74394651774444, 28.77784374186971]"
"[43.9563772601067, 27.80066784050075]"
"[43.66312216597177, 29.783325308176195]"
"[44.16880685512767, 26.823491369779887]"
"[43.53151670376819, 29.755019868100856]"
"[43.66312216597177, 29.783325308176195]"
"[43.66312216597177, 29.783325308176195]"
"[43.66312216597177, 29.783325308176195]"
"[43.55569055514222, 27.710528247199004]"
"[43.78959196580882, 29.80995357384364]"
"[43.74394651774444, 28.77784374186971]"
"[43.53151670376819, 29.755019868100856]"
"[43.39446574620822, 29.724895576765785]"
"[43.711258446465365, 30.814837675376715]"
"[43.66312216597177, 29.783325308176195]"
"[43.611398397504274, 28.748708772542873]"
"[43.87123040715811, 28.80521971742126]"
"[43.82832877284167, 27.772521358284767]"
"[43.319086658284576, 30.73219641582323]"
"[43.58563888509895, 30.788934138646923]"
"[43.87123040715811, 28.80521971742126]"
"[43.87123040715811, 28.80521971742126]"
"[43.74394651774444, 28.77784374186971]"
"[43.711258446465365, 30.814837675376715]"
"[43.82832877284167, 27.772521358284767]"
"[43.711258446465365, 30.814837675376715]"
"[43.87123040715811, 28.80521971742126]"
"[43.87123040715811, 28.80521971742126]"
"[43.45501476221221, 30.761431381054262]"
"[43.6360320608207, 31.81984315197742]"
"[43.74394651774444, 28.77784374186971]"
"[43.78959196580882, 29.80995357384364]"
"[43.611398397504274, 28.748708772542873]"
"[43.47325936265727, 28.71766085576725]"
"[43.66312216597177, 29.783325308176195]"
"[43.74394651774444, 28.77784374186971]"
