"[30, 175]","[40, 164]","[50, 161]","[60, 171]","[70, 194]"
"[30, 165]","[40, 169]","[50, 163]","[60, 170]","[70, 194]"
"[30, 176]","[40, 168]","[50, 163]","[60, 171]"
"[30, 168]","[40, 167]","[50, 158]","[60, 171]","[70, 191]"
"[30, 172]","[40, 163]","[50, 161]","[60, 169]","[70, 189]"
"[40, 164]","[50, 160]","[60, 166]","[70, 191]"
"[30, 173]","[40, 167]","[50, 163]","[60, 174]","[70, 196]"
"[40, 160]","[50, 160]","[60, 171]","[70, 194]"
"[30, 172]","[40, 169]","[50, 160]","[60, 173]","[70, 192]"
"[30, 171]","[40, 163]","[50, 154]","[60, 172]","[70, 193]"
"[30, 170]","[40, 164]","[50, 164]","[60, 169]","[70, 192]"
"[30, 170]","[40, 164]","[50, 156]","[60, 174]","[70, 188]"
"[30, 179]","[40, 168]","[50, 159]","[60, 170]"
"[40, 166]","[50, 159]","[60, 172]","[70, 188]"
"[30, 177]","[40, 167]","[50, 157]","[60, 174]"
"[30, 170]","[40, 170]","[50, 164]","[60, 168]","[70, 187]"
"[30, 167]","[40, 167]","[50, 159]","[60, 166]","[70, 192]"
"[30, 169]","[40, 159]","[50, 159]","[60, 171]","[70, 193]"
"[40, 165]","[50, 155]","[60, 169]"
"[40, 167]","[50, 163]","[60, 170]","[70, 190]"
"[40, 166]","[50, 153]","[60, 165]","[70, 193]"
"[30, 177]","[40, 176]","[50, 161]","[60, 171]"
"[30, 171]","[40, 167]","[50, 163]","[60, 168]"
"[30, 172]","[40, 168]","[50, 159]","[60, 171]"
"[40, 166]","[50, 162]","[60, 173]","[70, 190]"
"[30, 171]","[40, 166]","[50, 156]","[60, 170]","[70, 190]"
"[30, 173]","[40, 166]","[50, 162]","[60, 172]","[70, 194]"
"[30, 180]","[40, 166]","[50, 161]","[60, 172]","[70, 187]"
"[30, 166]","[40, 166]","[50, 162]","[60, 169]","[70, 193]"
"[40, 169]","[50, 161]","[60, 173]","[70, 192]"
"[30, 172]","[40, 166]","[50, 164]","[60, 170]","[70, 188]"
"[40, 165]","[50, 163]","[60, 170]","[70, 188]"
"[30, 174]","[40, 167]","[50, 159]","[60, 173]","[70, 194]"
"[30, 170]","[40, 170]","[50, 164]","[60, 171]"
"[30, 175]","[40, 170]","[50, 161]","[60, 168]","[70, 194]"
"[30, 170]","[40, 170]","[50, 157]","[60, 171]","[70, 187]"
"[30, 174]","[40, 168]","[50, 161]","[60, 180]"
"[30, 165]","[40, 167]","[50, 157]","[60, 176]","[70, 190]"
"[30, 175]","[40, 161]","[50, 161]","[60, 180]","[70, 194]"
"[30, 174]","[40, 168]","[50, 162]","[60, 165]","[70, 185]"
"[40, 164]","[50, 164]","[60, 159]"
"[30, 173]","[40, 163]","[50, 159]","[60, 161]","[70, 182]"
"[30, 167]","[40, 170]","[50, 161]","[60, 160]","[70, 186]"
"[30, 174]","[40, 164]","[50, 164]","[60, 164]","[70, 186]"
"[30, 167]","[40, 167]","[50, 162]","[60, 175]","[70, 190]"
"[40, 165]","[50, 157]","[60, 171]"
"[30, 172]","[40, 160]","[50, 162]","[60, 167]","[70, 193]"
"[40, 172]","[50, 167]","[60, 164]"
"[30, 171]","[40, 164]","[50, 162]","[60, 171]","[70, 192]"
"[40, 167]","[50, 158]","[60, 169]"
"[30, 179]","[40, 166]","[50, 161]","[60, 168]","[70, 192]"
"[30, 175]","[40, 160]","[50, 162]","[60, 168]","[70, 193]"
"[30, 171]","[40, 167]","[50, 160]","[60, 171]","[70, 191]"
"[30, 175]","[40, 165]","[50, 163]","[60, 168]","[70, 188]"
"[40, 168]","[50, 162]","[60, 176]","[70, 191]"
"[40, 164]","[50, 162]","[60, 171]","[70, 191]"
"[30, 176]","[40, 166]","[50, 162]","[60, 174]","[70, 191]"
"[40, 167]","[50, 163]","[60, 172]","[70, 194]"
"[30, 174]","[40, 166]","[50, 163]","[60, 172]","[70, 193]"
"[30, 167]","[40, 162]","[50, 156]","[60, 164]","[70, 187]"
"[30, 167]","[40, 165]","[50, 162]","[60, 172]","[70, 193]"
"[30, 174]","[40, 165]","[50, 162]","[60, 170]","[70, 192]"
"[30, 171]","[40, 163]","[50, 160]","[60, 170]","[70, 192]"
"[30, 170]","[40, 167]","[50, 160]","[60, 177]","[70, 194]"
"[30, 171]","[40, 168]","[50, 164]","[60, 168]","[70, 193]"
"[30, 176]","[40, 168]","[50, 162]","[60, 167]","[70, 191]"
"[30, 171]","[40, 167]","[50, 163]","[60, 167]","[70, 194]"
"[40, 166]","[50, 163]","[60, 175]","[70, 191]"
"[40, 165]","[50, 163]","[60, 171]","[70, 183]"
"[30, 168]","[40, 164]","[50, 158]","[60, 173]","[70, 192]"
"[30, 171]","[40, 164]","[50, 158]","[60, 173]","[70, 191]"
"[30, 170]","[40, 165]","[50, 164]","[60, 164]","[70, 192]"
"[30, 176]","[40, 164]","[50, 161]","[60, 171]","[70, 196]"
"[30, 172]","[40, 162]","[50, 163]","[60, 170]","[70, 195]"
"[30, 175]","[40, 167]","[50, 164]","[60, 170]","[70, 196]"
"[40, 171]","[50, 162]","[60, 171]","[70, 189]"
"[30, 174]","[40, 163]","[50, 160]","[60, 172]","[70, 187]"
"[30, 167]","[40, 168]","[50, 163]","[60, 166]","[70, 190]"
"[30, 170]","[40, 166]","[50, 160]","[60, 174]","[70, 192]"
"[40, 172]","[50, 159]","[60, 171]","[70, 189]"
"[30, 176]","[40, 160]","[50, 158]","[60, 171]","[70, 193]"
"[40, 164]","[50, 161]","[60, 170]","[70, 193]"
"[30, 174]","[40, 162]","[50, 159]","[60, 167]","[70, 193]"
"[30, 177]","[40, 159]","[50, 167]","[60, 175]","[70, 189]"
"[30, 173]","[40, 160]","[50, 160]","[60, 171]","[70, 193]"
"[30, 179]","[40, 158]","[50, 159]","[60, 167]","[70, 192]"
"[30, 172]","[40, 164]","[50, 158]","[60, 172]","[70, 192]"
"[30, 171]","[40, 165]","[50, 158]","[60, 168]","[70, 194]"
"[30, 174]","[40, 162]","[50, 163]","[60, 170]","[70, 193]"
"[30, 171]","[40, 166]","[50, 159]","[60, 171]","[70, 192]"
"[30, 171]","[40, 165]","[50, 161]","[60, 175]","[70, 193]"
"[30, 170]","[40, 170]","[50, 164]","[60, 173]","[70, 189]"
"[40, 165]","[50, 162]","[60, 173]","[70, 189]"
"[30, 174]","[40, 160]","[50, 163]","[60, 169]"
"[30, 174]","[40, 162]","[50, 164]","[60, 171]","[70, 193]"
"[30, 170]","[40, 160]","[50, 161]","[60, 170]","[70, 191]"
"[30, 167]","[40, 170]","[50, 164]","[60, 171]","[70, 192]"
"[40, 166]","[50, 160]","[60, 174]","[70, 191]"
"[30, 173]","[40, 165]","[50, 161]","[60, 174]","[70, 193]"
"[30, 178]","[40, 162]","[50, 161]","[60, 171]","[70, 192]"
"[40, 160]","[50, 160]","[60, 172]","[70, 194]"
"[30, 171]","[40, 170]","[50, 159]","[60, 169]"
"[30, 178]","[40, 163]","[50, 157]","[60, 174]"
"[30, 173]","[40, 175]","[50, 158]","[60, 164]","[70, 194]"
"[30, 172]","[40, 165]","[50, 161]","[60, 171]","[70, 191]"
"[30, 169]","[40, 167]","[50, 157]","[60, 172]","[70, 189]"
"[30, 175]","[40, 170]","[50, 162]","[60, 168]"
"[30, 175]","[40, 161]","[50, 155]","[60, 168]"
"[40, 165]","[50, 155]","[60, 172]","[70, 191]"
"[30, 177]","[40, 167]","[50, 160]","[60, 166]","[70, 192]"
"[30, 172]","[40, 173]","[50, 165]","[60, 173]","[70, 196]"
"[30, 170]","[40, 162]","[50, 160]","[60, 176]","[70, 192]"
"[30, 165]","[40, 170]","[50, 157]","[60, 170]","[70, 190]"
"[30, 167]","[40, 166]","[50, 162]","[60, 172]","[70, 195]"
"[30, 176]","[40, 175]","[50, 154]","[60, 169]","[70, 191]"
"[40, 163]","[50, 165]","[60, 168]","[70, 192]"
"[30, 176]","[40, 159]","[50, 159]","[60, 173]"
"[30, 167]","[40, 169]","[50, 165]","[60, 162]"
"[40, 164]","[50, 157]","[60, 171]","[70, 186]"
"[30, 176]","[40, 162]","[50, 158]","[60, 172]"
"[30, 168]","[40, 165]","[50, 156]","[60, 174]","[70, 196]"
"[40, 163]","[50, 159]","[60, 174]","[70, 190]"
"[30, 174]","[40, 167]","[50, 158]","[60, 170]","[70, 184]"
"[30, 162]","[40, 162]","[50, 159]","[60, 168]","[70, 193]"
"[30, 167]","[40, 169]","[50, 163]","[60, 177]","[70, 194]"
"[30, 173]","[40, 164]","[50, 160]","[60, 172]","[70, 188]"
"[30, 173]","[40, 169]","[50, 156]","[60, 170]","[70, 187]"
"[30, 171]","[40, 169]","[50, 161]","[60, 181]","[70, 195]"
"[30, 172]","[40, 168]","[50, 157]","[60, 168]"
"[40, 165]","[50, 164]","[60, 171]","[70, 188]"
"[30, 175]","[40, 167]","[50, 157]","[60, 171]"
"[30, 176]","[40, 168]","[50, 159]","[60, 168]","[70, 190]"
"[30, 174]","[40, 168]","[50, 158]","[60, 168]"
"[40, 165]","[50, 162]","[60, 167]","[70, 192]"
"[40, 171]","[50, 162]","[60, 172]","[70, 193]"
"[40, 168]","[50, 161]","[60, 168]","[70, 195]"
"[30, 170]","[40, 167]","[50, 160]","[60, 171]","[70, 195]"
"[40, 166]","[50, 162]","[60, 171]","[70, 195]"
"[40, 168]","[50, 165]","[60, 175]"
"[40, 163]","[50, 159]","[60, 173]","[70, 189]"
"[40, 167]","[50, 160]","[60, 165]","[70, 192]"
"[30, 169]","[40, 162]","[50, 162]","[60, 170]","[70, 192]"
"[40, 168]","[50, 159]","[60, 171]","[70, 190]"
"[30, 170]","[40, 164]","[50, 160]","[60, 171]","[70, 192]"
"[30, 170]","[40, 162]","[50, 166]","[60, 169]"
"[30, 173]","[40, 165]","[50, 167]","[60, 170]","[70, 193]"
"[30, 173]","[40, 163]","[50, 156]","[60, 171]"
"[40, 176]","[50, 165]","[60, 176]","[70, 194]"
"[40, 165]","[50, 163]","[60, 170]","[70, 194]"
"[30, 174]","[40, 165]","[50, 162]","[60, 165]"
"[30, 175]","[40, 170]","[50, 162]","[60, 168]","[70, 192]"
"[30, 171]","[40, 165]","[50, 165]","[60, 166]","[70, 191]"
"[40, 168]","[50, 161]","[60, 173]"
"[30, 169]","[40, 165]","[50, 154]","[60, 158]","[70, 193]"
"[30, 169]","[40, 168]","[50, 158]","[60, 167]","[70, 190]"
"[30, 169]","[40, 166]","[50, 167]","[60, 171]","[70, 193]"
"[30, 174]","[40, 169]","[50, 161]","[60, 166]","[70, 192]"
"[30, 171]","[40, 163]","[50, 163]","[60, 161]","[70, 190]"
"[40, 166]","[50, 163]","[60, 167]","[70, 194]"
"[40, 161]","[50, 161]","[60, 161]","[70, 190]"
"[40, 162]","[50, 159]","[60, 167]"
"[40, 166]","[50, 160]","[60, 166]"
"[30, 166]","[40, 165]","[50, 160]","[60, 168]"
"[40, 170]","[50, 169]","[60, 169]","[70, 191]"
"[30, 172]","[40, 167]","[50, 163]","[60, 171]"
"[30, 170]","[40, 171]","[50, 163]","[60, 172]","[70, 190]"
"[30, 177]","[40, 160]","[50, 157]","[60, 173]","[70, 190]"
"[30, 171]","[40, 165]","[50, 162]","[60, 171]","[70, 191]"
"[40, 168]","[50, 158]","[60, 169]"
"[30, 168]","[40, 162]","[50, 160]","[60, 174]","[70, 196]"
"[30, 178]","[40, 167]","[50, 161]","[60, 176]","[70, 190]"
"[30, 174]","[40, 166]","[50, 158]","[60, 165]"
"[30, 171]","[40, 162]","[50, 163]","[60, 174]","[70, 187]"
"[40, 165]","[50, 167]","[60, 167]","[70, 188]"
"[30, 175]","[40, 168]","[50, 158]","[60, 165]","[70, 189]"
"[30, 172]","[40, 165]","[50, 165]","[60, 167]","[70, 190]"
"[30, 166]","[40, 165]","[50, 160]","[60, 174]","[70, 189]"
"[30, 169]","[40, 170]","[50, 161]","[60, 172]","[70, 193]"
"[40, 165]","[50, 160]","[60, 171]","[70, 190]"
"[30, 168]","[40, 163]","[50, 162]","[60, 169]","[70, 196]"
"[30, 170]","[40, 160]","[50, 165]","[60, 172]","[70, 191]"
"[40, 166]","[50, 156]","[60, 171]","[70, 191]"
"[30, 167]","[40, 161]","[50, 157]","[60, 168]"
"[40, 165]","[50, 162]","[60, 169]","[70, 196]"
"[40, 165]","[50, 161]","[60, 171]","[70, 184]"
"[30, 171]","[40, 167]","[50, 162]","[60, 172]","[70, 192]"
"[40, 165]","[50, 160]","[60, 171]","[70, 193]"
"[40, 162]","[50, 166]","[60, 175]"
"[30, 176]","[40, 165]","[50, 164]","[60, 171]"
"[30, 178]","[40, 160]","[50, 157]","[60, 175]"
"[40, 174]","[50, 158]","[60, 175]","[70, 194]"
"[30, 176]","[40, 171]","[50, 158]","[60, 174]","[70, 190]"
"[40, 166]","[50, 161]","[60, 169]","[70, 195]"
"[30, 169]","[40, 168]","[50, 159]","[60, 174]","[70, 196]"
"[30, 172]","[40, 166]","[50, 159]","[60, 171]","[70, 192]"
"[30, 172]","[40, 166]","[50, 163]","[60, 170]","[70, 192]"
"[30, 170]","[40, 168]","[50, 156]","[60, 164]","[70, 192]"
"[30, 177]","[40, 165]","[50, 163]","[60, 165]"
"[40, 167]","[50, 160]","[60, 173]","[70, 194]"
"[40, 166]","[50, 161]","[60, 176]","[70, 194]"
"[40, 167]","[50, 159]","[60, 178]","[70, 194]"
"[30, 166]","[40, 167]","[50, 160]","[60, 170]","[70, 191]"
"[30, 176]","[40, 163]","[50, 163]","[60, 175]"
"[30, 172]","[40, 167]","[50, 159]","[60, 173]","[70, 193]"
"[40, 162]","[50, 160]","[60, 175]"
"[30, 169]","[40, 164]","[50, 160]","[60, 171]","[70, 190]"
"[30, 168]","[40, 173]","[50, 159]","[60, 170]","[70, 192]"
"[40, 165]","[50, 158]","[60, 172]","[70, 190]"
"[40, 163]","[50, 160]","[60, 170]","[70, 188]"
"[40, 165]","[50, 163]","[60, 172]","[70, 191]"
"[30, 163]","[40, 167]","[50, 166]","[60, 172]","[70, 193]"
"[30, 170]","[40, 170]","[50, 164]","[60, 173]","[70, 189]"
"[40, 169]","[50, 162]","[60, 171]","[70, 195]"
"[30, 164]","[40, 163]","[50, 163]","[60, 165]"
"[40, 164]","[50, 167]","[60, 167]","[70, 192]"
"[30, 173]","[40, 160]","[50, 160]","[60, 170]","[70, 193]"
"[30, 170]","[40, 168]","[50, 161]","[60, 162]","[70, 195]"
"[40, 164]","[50, 157]","[60, 170]"
"[30, 175]","[40, 166]","[50, 161]","[60, 171]","[70, 191]"
"[30, 172]","[40, 166]","[50, 165]","[60, 175]","[70, 196]"
"[30, 173]","[40, 164]","[50, 161]","[60, 165]","[70, 195]"
"[40, 167]","[50, 163]","[60, 168]","[70, 194]"
"[30, 171]","[40, 168]","[50, 161]","[60, 171]","[70, 190]"
"[40, 170]","[50, 158]","[60, 173]","[70, 187]"
"[40, 168]","[50, 158]","[60, 170]"
"[30, 176]","[40, 176]","[50, 161]","[60, 171]","[70, 191]"
"[40, 169]","[50, 161]","[60, 169]"
"[30, 169]","[40, 170]","[50, 168]","[60, 172]","[70, 194]"
"[30, 176]","[40, 160]","[50, 159]","[60, 180]","[70, 188]"
"[30, 173]","[40, 162]","[50, 161]","[60, 170]","[70, 191]"
"[40, 160]","[50, 164]","[60, 170]","[70, 194]"
"[40, 165]","[50, 163]","[60, 174]","[70, 194]"
