"[49.06727496114758, 149.04958241054362]"
"[44.22630625678098, 144.59216117001313]"
"[43.74659157719745, 146.55145574566302]"
"[43.9081676215977, 148.58114107442773]"
"[44.35488671604383, 141.58825136836387]"
"[48.952347316349346, 148.038346342092]"
"[44.20806121715, 146.60190029389366]"
"[49.169672242700045, 144.0434186606777]"
"[44.236030256185266, 146.60491040330672]"
"[43.9786898422053, 150.6001995533288]"
"[49.196599593787795, 144.04544088492565]"
"[49.019719875084974, 146.0377894520758]"
"[44.24985870578043, 143.58877236493748]"
"[44.13522989391561, 143.57615250787543]"
"[43.99900845278844, 140.54206050029256]"
"[49.134302757413494, 147.04910446369752]"
"[44.33475382639425, 143.59805909413123]"
"[43.96705233706055, 144.56364372944753]"
"[43.467169412466795, 151.55087598822226]"
"[49.33670756892274, 140.04462391122885]"
"[49.39887542804762, 142.05498464567307]"
"[43.81371573445626, 147.564923679455]"
"[49.196599593787795, 144.04544088492565]"
"[49.18149458976092, 146.0498628572746]"
"[49.25003145710499, 144.049438304716]"
"[49.08079367539541, 147.0451394212075]"
"[43.66368366626857, 150.56635503535625]"
"[49.25003145710499, 144.049438304716]"
"[44.19791747406669, 144.58906156200462]"
"[43.81371573445626, 147.564923679455]"
"[49.38568358646552, 145.06218931806515]"
"[49.04737747350768, 150.0507999164643]"
"[43.9081676215977, 148.58114107442773]"
"[49.15486877116339, 146.047888242689]"
"[44.04432707023404, 147.59003690400394]"
"[48.97962944784546, 148.04037919824015]"
"[44.123528834578664, 146.59276976027346]"
"[43.95861633831989, 147.58074569828116]"
"[44.07728362291578, 143.56973775703744]"
"[44.17473480606232, 145.59245682032125]"
"[49.32923768786674, 144.05532732809033]"
"[49.019719875084974, 146.0377894520758]"
"[44.12911953027174, 147.59917904626698]"
"[43.93684708852281, 148.58424399948507]"
"[49.07415580685357, 146.0418722054188]"
"[44.0317875534041, 145.57684807597437]"
"[49.11539720496665, 144.03932769272532]"
"[48.90913374025401, 146.02943287390124]"
"[43.65470573706857, 149.5594659925855]"
"[49.113943252887104, 148.0503166891352]"
"[49.06061767663271, 148.0463861346941]"
"[43.645602326319846, 148.5524702936362]"
"[48.999569721736044, 147.03908675434673]"
"[43.792514225737044, 148.5685694779317]"
"[49.359885524901024, 145.06029943338044]"
