"[14.578776540063936, 102.29412670221352]","[58.13040618674883, 114.37798414438679]"
"[14.952050247693979, 99.31647245065379]","[58.14421340842546, 115.39855917307676]"
"[14.839588057628607, 101.32208252498502]","[58.415166457540025, 111.37772425988967]"
"[14.839670104366972, 100.31085137851646]","[58.426426647731816, 112.39832487015696]"
"[15.29255450648265, 96.3337619274656]","[58.03465020772094, 113.34119250208721]"
"[15.17171500505944, 99.34950635445344]","[58.13040618674883, 114.37798414438679]"
"[14.688864833831435, 100.28794287989679]","[58.61492454961662, 111.41625125105037]"
"[14.764020892087427, 99.28779997549361]","[58.73303921949192, 111.43885714715677]"
"[14.987567284282699, 100.33309206520498]","[58.575262994579106, 111.40863160170025]"
"[14.802218316322556, 100.30518365237083]","[57.967861726045314, 114.34678698440311]"
"[13.965572547365998, 104.22379592158886]","[57.88570537251739, 114.33092527043121]"
"[14.688864833831435, 100.28794287989679]","[58.3462578968103, 112.3829074622209]"
"[14.726842407340353, 100.29373291254069]","[58.426426647731816, 112.39832487015696]"
"[14.839786656890375, 99.29939843569389]","[58.874608807687004, 109.42952232243861]"
"[14.655921427908488, 103.31680246770208]","[58.44440346404465, 110.36466136138557]"
"[14.616570250717503, 102.29981716503113]","[58.334236772330314, 111.3620097485577]"
"[15.10185475941484, 98.32775693112254]","[58.08999061916386, 114.37024963489814]"
"[14.950861474392164, 100.3275910141491]","[58.68505849089916, 110.41139327113274]"
"[14.616570250717503, 102.29981716503113]","[58.69381180838128, 111.43136504040608]"
"[14.163931712644583, 104.25411953915697]","[58.14421340842546, 115.39855917307676]"
"[14.576293460199405, 101.28233694825279]","[58.65444064484704, 111.42382868323861]"
"[14.839786656890375, 99.29939843569389]","[57.94260354522542, 115.36019099192188]"
"[14.387019153830616, 102.26503489585383]","[58.88161555164955, 110.44915725481921]"
"[14.876914010069493, 100.31647253561603]","[58.38642177948785, 112.390639118803]"
"[14.764635660909452, 100.29948251283096]","[59.27260296668678, 133.97137618743932]"
"[14.801996614908228, 99.29362065281744]","[58.224914922853934, 112.35945958816431]"
"[14.727845160769702, 101.30529990393765]","[58.50600998258955, 112.41356936118329]"
"[14.725856192998885, 99.28193668619707]","[58.224914922853934, 112.35945958816431]"
"[14.654180837437044, 102.30546578421519]","[58.38642177948785, 112.390639118803]"
"[14.460666428914886, 101.26466119847966]","[58.466289460736775, 112.4059652780688]"
"[17.97344343233904, 109.25169643707345]","[63.348217567452515, 113.23215368757072]"
"[14.46428394358718, 102.27680101824153]","[58.66345941388012, 112.44356103093531]"
"[14.876914010069493, 100.31647253561603]","[58.81108024473892, 111.45372212526006]"
"[14.76527313877368, 101.3109352328101]","[58.53545805837977, 111.40096919442429]"
"[15.099201191711607, 99.33865738052832]","[57.94260354522542, 115.36019099192188]"
"[14.502631894410579, 102.28261828579299]","[58.31820871397117, 113.39577781565924]"
"[38.65889480428405, 105.6494937099783]"
"[29.817858187823433, 101.03831341065604]","[74.67356249867018, 111.32264517606038]"
"[14.691609688834877, 102.31107322875376]","[58.72466070461822, 110.4190312196477]"
"[14.421743259491048, 101.25868129942224]","[58.3581334578839, 113.40340396897928]"
"[14.989106266806537, 99.32207990925463]","[58.31820871397117, 113.39577781565924]"
"[15.29255450648265, 96.3337619274656]","[58.913857821532645, 109.43709201878622]"
"[14.989106266806537, 99.32207990925463]","[58.88855796901371, 111.46842384117812]"
"[14.505840365269066, 103.29440212891534]","[58.29060487884399, 114.4084990705813]"
"[14.46428394358718, 102.27680101824153]","[58.237929828056096, 113.38039897122628]"
"[14.46428394358718, 102.27680101824153]","[57.63102256411605, 116.31866297856293]"
"[14.688864833831435, 100.28794287989679]","[58.55559404243964, 113.44090956036906]"
"[14.839941600693727, 98.28771604866998]","[58.849886288586625, 111.46109225774465]"
"[29.3595681582352, 104.03156463419228]","[74.69886805818793, 111.32385409831389]"
"[14.688864833831435, 100.28794287989679]","[58.65444064484704, 111.42382868323861]"
"[14.950861474392164, 100.3275910141491]","[58.31820871397117, 113.39577781565924]"
"[14.726842407340353, 100.29373291254069]","[57.62686156877101, 118.35389540398414]"
"[14.391360579918773, 103.27717033201327]","[58.08999061916386, 114.37024963489814]"
"[14.802825065184928, 102.32765118491086]","[58.27813803022033, 113.38811075254873]"
"[14.687502208346245, 99.27602897664235]","[58.3462578968103, 112.3829074622209]"
"[14.275195785652718, 103.25954201258953]","[57.952289421057564, 113.32520006527974]"
"[14.30898924553575, 102.2530914342509]","[59.00563677903057, 135.9619503644151]"
"[15.207711619425792, 99.3548718870754]","[59.273046359759164, 132.94531467367776]"
"[14.184088445697274, 101.2218328209415]","[58.68505849089916, 110.41139327113274]"
"[14.343312211332968, 101.24658328778521]","[58.19756656431876, 113.37264395093808]"
"[14.61445933938688, 101.28814156624765]","[58.867539521780735, 108.40950887127542]"
"[14.535063544704236, 100.26434103862634]","[58.79568320832084, 109.41425653992793]"
"[14.650696640833708, 100.28210900896312]","[58.07560208491961, 113.34912122534318]"
"[14.505840365269066, 103.29440212891534]","[58.565392483959705, 110.38822463269787]"
"[14.76527313877368, 101.3109352328101]","[58.80342185729247, 110.43417764676083]"
"[15.251659848374183, 97.33904125392502]","[58.64334488260358, 135.87885392472572]"
"[14.725856192998885, 99.28193668619707]","[58.415166457540025, 111.37772425988967]"
"[15.024096800465758, 100.33854975457655]","[58.61492454961662, 111.41625125105037]"
"[14.425744461618049, 102.27093971998902]","[58.37477983244837, 111.36988470266469]"
"[14.989106266806537, 99.32207990925463]","[58.31820871397117, 113.39577781565924]"
"[14.616570250717503, 102.29981716503113]","[58.265507520344656, 112.36731849883316]"
"[29.699165153706502, 101.00278271508017]","[74.67356249867018, 111.32264517606038]"
"[14.877390923090836, 99.30513044997222]","[58.835217529826565, 109.42191028317094]"
"[14.690234107168909, 101.29962276500744]","[58.15706073012492, 113.36484687659816]"
"[14.391360579918773, 103.27717033201327]","[58.31820871397117, 113.39577781565924]"
"[14.913976202647234, 100.32205479940578]","[58.54558912777732, 112.42113125560968]"
"[14.387019153830616, 102.26503489585383]","[58.575262994579106, 111.40863160170025]"
"[14.764635660909452, 100.29948251283096]","[58.913857821532645, 109.43709201878622]"
"[14.275195785652718, 103.25954201258953]","[57.967861726045314, 114.34678698440311]"
"[14.578776540063936, 102.29412670221352]","[58.37477983244837, 111.36988470266469]"
"[14.691609688834877, 102.31107322875376]","[58.11640655125597, 113.35700604024677]"
"[14.264098302297773, 101.23430226397723]","[58.827784266323775, 108.40175174969853]"
"[14.652437324287039, 101.29390316801273]","[58.50600998258955, 112.41356936118329]"
"[29.160622087497924, 103.97276224474508]","[74.66731801055458, 109.32001150360848]"
"[14.726842407340353, 100.29373291254069]","[58.50600998258955, 112.41356936118329]"
"[14.467866160239483, 103.2886989252545]","[58.86041249546522, 107.3891075186142]"
"[14.801996614908228, 99.29362065281744]","[57.73730908271326, 115.32074900230816]"
"[14.725856192998885, 99.28193668619707]","[59.292251470579394, 107.47321371329778]"
"[14.650696640833708, 100.28210900896312]","[58.237929828056096, 113.38039897122628]"
"[29.160622087497924, 103.97276224474508]","[74.67047115479956, 110.32134205563432]"
"[14.801596096559747, 97.26978518881235]","[58.585019294663205, 112.42865193035956]"
"[14.654180837437044, 102.30546578421519]","[58.27813803022033, 113.38811075254873]"
"[42.239718330637196, 109.10024573543159]"
"[14.839588057628607, 101.32208252498502]","[59.36506231292274, 130.91334193986282]"
"[15.21516363785193, 97.33350455447889]","[58.61492454961662, 111.41625125105037]"
"[15.376262919981688, 94.32310869426298]","[58.52520867532715, 110.38041427302248]"
"[15.329036171324011, 96.33932295369796]","[58.60542578075169, 110.39599038727833]"
"[14.34809839062569, 102.25908506494538]","[58.495508256224745, 111.39326427105301]"
"[14.652437324287039, 101.29390316801273]","[57.84439923701273, 114.32292794924966]"
"[14.952050247693979, 99.31647245065379]","[58.07560208491961, 113.34912122534318]"
"[14.913976202647234, 100.32205479940578]","[58.61492454961662, 111.41625125105037]"
"[14.839941600693727, 98.28771604866998]","[57.33739320393188, 118.29881436044101]"
"[14.460666428914886, 101.26466119847966]","[60.48533615090755, 128.09366543123025]"
"[14.954602392693754, 97.2935686748414]","[58.52520867532715, 110.38041427302248]"
"[14.917633227259834, 96.2757742451048]","[58.18416340559073, 112.35155437273629]"
"[14.691609688834877, 102.31107322875376]","[58.874608807687004, 109.42952232243861]"
"[14.203019475185723, 104.26004846596487]","[58.023685890915345, 115.37566529937176]"
"[14.728860235191902, 102.3166398788961]","[58.44440346404465, 110.36466136138557]"
"[29.602869715556754, 103.06074408222509]","[74.74643324334271, 110.32498600188545]"
"[14.652437324287039, 101.29390316801273]","[59.14180508686047, 108.46261199956301]"
"[14.876914010069493, 100.31647253561603]","[58.31820871397117, 113.39577781565924]"
"[14.839588057628607, 101.32208252498502]","[58.575262994579106, 111.40863160170025]"
"[14.502631894410579, 102.28261828579299]","[59.180416147636535, 108.47003628686241]"
"[14.802218316322556, 100.30518365237083]","[59.27260296668678, 133.97137618743932]"
"[14.764635660909452, 100.29948251283096]","[58.79568320832084, 109.41425653992793]"
"[29.650559441147745, 102.03192618389464]","[74.69020036706955, 108.3199359677759]"
"[15.027940025075623, 98.31652923143467]","[58.495508256224745, 111.39326427105301]"
"[14.241924398095751, 104.2659379406135]","[58.5148468772952, 109.3594563593831]"
"[14.540798031960705, 102.2883958027207]","[58.53545805837977, 111.40096919442429]"
"[14.31410782416985, 103.26546026444379]","[58.9919198468937, 109.45210342890552]"
"[14.839588057628607, 101.32208252498502]","[58.00872015222303, 114.35465057487102]"
"[14.802218316322556, 100.30518365237083]","[58.466289460736775, 112.4059652780688]"
"[14.877390923090836, 99.30513044997222]","[58.13040618674883, 114.37798414438679]"
"[29.768600293204333, 102.06696236066554]","[74.67047115479956, 110.32134205563432]"
"[14.616570250717503, 102.29981716503113]","[58.397909912834315, 113.41098862513464]"
"[14.76527313877368, 101.3109352328101]","[58.11640655125597, 113.35700604024677]"
"[15.107425958848152, 96.30531522404765]","[58.69381180838128, 111.43136504040608]"
"[14.391360579918773, 103.27717033201327]","[58.88161555164955, 110.44915725481921]"
"[28.510140479093902, 105.86591162637053]","[74.67047115479956, 110.32134205563432]"
"[14.839670104366972, 100.31085137851646]","[58.237929828056096, 113.38039897122628]"
"[14.726842407340353, 100.29373291254069]","[58.40377227616828, 110.35671905949302]"
"[14.726842407340353, 100.29373291254069]","[58.3462578968103, 112.3829074622209]"
"[29.57137622165487, 102.00833932706732]","[74.69602985532224, 110.32257537064712]"
"[14.802218316322556, 100.30518365237083]","[58.9919198468937, 109.45210342890552]"
"[14.460666428914886, 101.26466119847966]","[58.60542578075169, 110.39599038727833]"
"[14.537941870169766, 101.27649000718348]","[57.73730908271326, 115.32074900230816]"
"[15.02598332943558, 99.32764642681693]","[58.575262994579106, 111.40863160170025]"
"[14.764020892087427, 99.28779997549361]","[57.98322208270419, 115.36795071810292]"
"[24.26265251979923, 104.32205636578973]","[68.94034153148286, 113.91438192674097]"
"[15.064987748010122, 98.32216391468013]","[58.946621732314014, 108.42489457274489]"
"[14.876478347990757, 101.32759691645195]","[58.80342185729247, 110.43417764676083]"
"[14.537941870169766, 101.27649000718348]","[58.06399726131112, 115.38333435159265]"
"[14.460666428914886, 101.26466119847966]","[58.95890754236021, 134.92536146613628]"
"[14.690234107168909, 101.29962276500744]","[57.44217884165011, 117.30067036409667]"
"[14.954602392693754, 97.2935686748414]","[58.72466070461822, 110.4190312196477]"
"[14.502631894410579, 102.28261828579299]","[58.60542578075169, 110.39599038727833]"
"[14.387019153830616, 102.26503489585383]","[58.47703110104558, 113.42602995673653]"
"[14.535063544704236, 100.26434103862634]","[58.43753621250749, 113.41852889640235]"
"[23.81634545615274, 104.21093385358711]","[68.72276805508132, 116.90734440031571]"
"[14.241924398095751, 104.2659379406135]","[57.967861726045314, 114.34678698440311]"
"[14.535063544704236, 100.26434103862634]","[58.68505849089916, 110.41139327113274]"
"[14.499397616775045, 101.27059704513277]","[58.426426647731816, 112.39832487015696]"
"[14.576293460199405, 101.28233694825279]","[58.50600998258955, 112.41356936118329]"
"[14.727845160769702, 101.30529990393765]","[58.60542578075169, 110.39599038727833]"
"[14.801996614908228, 99.29362065281744]","[58.15706073012492, 113.36484687659816]"
"[14.099694941512858, 106.26703477412937]","[58.129291847019836, 111.32194134420921]"
"[14.839588057628607, 101.32208252498502]","[58.68505849089916, 110.41139327113274]"
"[14.650696640833708, 100.28210900896312]","[58.00872015222303, 114.35465057487102]"
"[15.247541535082513, 98.34972013225203]","[58.29060487884399, 114.4084990705813]"
"[14.76527313877368, 101.3109352328101]","[58.80342185729247, 110.43417764676083]"
"[14.877390923090836, 99.30513044997222]","[58.25271284913227, 111.34611711913603]"
"[14.616570250717503, 102.29981716503113]","[58.874608807687004, 109.42952232243861]"
"[14.87791344238686, 98.29356539958295]","[58.764114613819046, 110.42662629233807]"
"[14.540798031960705, 102.2883958027207]","[58.75600734479439, 109.40655863801098]"
"[14.726842407340353, 100.29373291254069]","[58.38642177948785, 112.390639118803]"
"[14.915697759244352, 98.29937065344473]","[57.75480270432277, 116.34239853223252]"
"[14.950861474392164, 100.3275910141491]","[58.21079753984468, 114.39332653831012]"
"[14.576293460199405, 101.28233694825279]","[58.455410083777075, 111.38551587137924]"
"[14.839941600693727, 98.28771604866998]","[58.64531376281231, 110.40371252114926]"
"[14.61445933938688, 101.28814156624765]","[58.44440346404465, 110.36466136138557]"
"[14.725856192998885, 99.28193668619707]","[58.293556467807186, 111.35408752795134]"
"[41.01730700495299, 127.35500887471339]"
"[14.275195785652718, 103.25954201258953]","[57.27362258211443, 117.26813043654273]"
"[37.07994876411511, 109.3269029203474]"
"[14.421743259491048, 101.25868129942224]","[58.60542578075169, 110.39599038727833]"
"[14.726842407340353, 100.29373291254069]","[58.25271284913227, 111.34611711913603]"
"[39.02329417795531, 104.71825089226643]"
"[14.576293460199405, 101.28233694825279]","[58.3462578968103, 112.3829074622209]"
"[15.104594955183817, 97.31664506095102]","[59.137235735237184, 107.4432297703992]"
"[14.303802200378017, 101.24046566587684]","[58.40925597816596, 114.43094974213628]"
"[14.421743259491048, 101.25868129942224]","[58.831344940415434, 137.97324902216414]"
"[14.540798031960705, 102.2883958027207]","[58.455410083777075, 111.38551587137924]"
"[14.467866160239483, 103.2886989252545]","[58.19756656431876, 113.37264395093808]"
"[14.49613443261212, 100.25832935246316]","[58.00872015222303, 114.35465057487102]"
"[14.876914010069493, 100.31647253561603]","[58.67621594631033, 109.39103604461785]"
"[14.573800193320096, 100.27030870525294]","[58.30595739260427, 112.3751352353888]"
"[14.801996614908228, 99.29362065281744]","[57.73132084235109, 117.35590929627855]"
"[14.576293460199405, 101.28233694825279]","[58.15706073012492, 113.36484687659816]"
"[14.303802200378017, 101.24046566587684]","[58.75600734479439, 109.40655863801098]"
"[14.690234107168909, 101.29962276500744]","[57.95812858734371, 116.38109036291318]"
"[29.73882785554582, 101.01467246586793]","[74.69602985532224, 110.32257537064712]"
"[14.502631894410579, 102.28261828579299]","[58.466289460736775, 112.4059652780688]"
"[15.138543173871637, 98.33330883715075]","[59.137624334252756, 132.9139413696917]"
"[24.34413830627344, 102.28137295861201]","[68.96623799377672, 112.91217204329989]"
"[14.303802200378017, 101.24046566587684]","[58.3581334578839, 113.40340396897928]"
"[14.650696640833708, 100.28210900896312]","[58.3581334578839, 113.40340396897928]"
"[14.07774648818592, 103.22927371999474]","[59.030738810676425, 109.45954776060204]"
"[14.499397616775045, 101.27059704513277]","[57.967861726045314, 114.34678698440311]"
"[14.303802200378017, 101.24046566587684]","[58.3581334578839, 113.40340396897928]"
"[14.546441685570317, 104.31150493354039]","[58.3462578968103, 112.3829074622209]"
"[14.802521007958438, 101.31652942774697]","[58.06102175473482, 112.32757323358693]"
"[15.062681166566401, 99.33317188669439]","[58.60542578075169, 110.39599038727833]"
"[14.727845160769702, 101.30529990393765]","[58.86041249546522, 107.3891075186142]"
"[14.654180837437044, 102.30546578421519]","[58.575262994579106, 111.40863160170025]"
"[14.876914010069493, 100.31647253561603]","[58.04942303746628, 114.36247053939834]"
"[14.989106266806537, 99.32207990925463]","[58.023685890915345, 115.37566529937176]"
"[14.877390923090836, 99.30513044997222]","[57.76132040458306, 114.30679609679656]"
"[14.612343810106589, 100.27623221328957]","[58.75600734479439, 109.40655863801098]"
"[14.802218316322556, 100.30518365237083]","[58.3462578968103, 112.3829074622209]"
"[29.365455075086608, 102.99042265582865]","[74.66731801055458, 109.32001150360848]"
"[14.913976202647234, 100.32205479940578]","[58.426426647731816, 112.39832487015696]"
"[15.027940025075623, 98.31652923143467]","[58.575262994579106, 111.40863160170025]"
"[14.802218316322556, 100.30518365237083]","[58.985941727137806, 108.4325233646795]"
"[14.802218316322556, 100.30518365237083]","[59.22822151921231, 131.90830665616093]"
"[14.573800193320096, 100.27030870525294]","[58.575262994579106, 111.40863160170025]"
"[14.76527313877368, 101.3109352328101]","[58.48487789708556, 110.37255995653288]"
"[14.987567284282699, 100.33309206520498]","[58.03465020772094, 113.34119250208721]"
"[34.359550094470386, 103.48459225603301]"
"[14.764635660909452, 100.29948251283096]","[58.53545805837977, 111.40096919442429]"
"[14.725856192998885, 99.28193668619707]","[58.19756656431876, 113.37264395093808]"
"[14.540798031960705, 102.2883958027207]","[58.61492454961662, 111.41625125105037]"
"[14.650696640833708, 100.28210900896312]","[60.004249903926244, 127.98186744437541]"
"[14.537941870169766, 101.27649000718348]","[58.397909912834315, 113.41098862513464]"
"[14.765932176212907, 102.32216205398333]","[58.64531376281231, 110.40371252114926]"
"[14.505840365269066, 103.29440212891534]","[58.455410083777075, 111.38551587137924]"
"[29.611016629205903, 102.02015606030247]","[74.66410290443987, 108.31865352947372]"
"[14.913976202647234, 100.32205479940578]","[58.13040618674883, 114.37798414438679]"
"[14.802218316322556, 100.30518365237083]","[58.48487789708556, 110.37255995653288]"
"[30.038336150960937, 99.01616677096992]","[74.69602985532224, 110.32257537064712]"
"[15.062681166566401, 99.33317188669439]","[58.53545805837977, 111.40096919442429]"
"[14.876914010069493, 100.31647253561603]","[57.73730908271326, 115.32074900230816]"
"[15.064987748010122, 98.32216391468013]","[59.545252455842935, 130.9553775062252]"
"[42.483973470388456, 108.12654740495432]"
"[14.61445933938688, 101.28814156624765]","[58.37477983244837, 111.36988470266469]"
"[14.990709529434838, 98.31085272608699]","[58.68505849089916, 110.41139327113274]"
"[14.429707745774087, 103.28295316332299]","[58.27813803022033, 113.38811075254873]"
"[14.433623277427989, 104.29472886936279]","[58.426426647731816, 112.39832487015696]"
"[14.34809839062569, 102.25908506494538]","[58.867539521780735, 108.40950887127542]"
"[14.391360579918773, 103.27717033201327]","[58.32206171042903, 110.34069755700443]"
"[14.11050275456181, 102.22243574175324]","[58.65444064484704, 111.42382868323861]"
"[23.742891555776982, 106.25378475476164]","[69.32080923225276, 108.92776223095107]"
"[42.893419898325625, 106.15132694542689]"
"[14.578776540063936, 102.29412670221352]","[58.03465020772094, 113.34119250208721]"
"[14.138386136904437, 106.27281720977993]","[58.13040618674883, 114.37798414438679]"
"[14.986089453793124, 101.34389491811642]","[58.3462578968103, 112.3829074622209]"
"[14.802218316322556, 100.30518365237083]","[59.77605375259457, 128.95547910410005]"
"[15.329036171324011, 96.33932295369796]","[58.11640655125597, 113.35700604024677]"
"[14.652437324287039, 101.29390316801273]","[58.19756656431876, 113.37264395093808]"
"[14.992380080779624, 97.2994030686136]","[58.63609370314943, 109.3832069437149]"
