"[22.71347920618608, 40.80452364270061]","[64.99405077724745, 30.035694966422508]"
"[22.71347920618608, 40.80452364270061]","[65.38319538951134, 29.085866244128503]"
"[22.664664516695602, 41.81142614975935]","[65.07866252662278, 29.03589043241954]"
"[18.19775415019374, 39.734235592637994]","[65.235725833224, 29.062075092013217]"
"[22.837463133928367, 40.82646901174376]","[65.235725833224, 29.062075092013217]"
"[22.739148426534776, 42.839030331571756]","[65.16614830763932, 28.03634008894864]"
"[22.71347920618608, 40.80452364270061]","[65.15137234995954, 30.061492372860556]"
"[22.787453531388728, 41.83278228235929]","[65.15137234995954, 30.061492372860556]"
"[22.95735536865291, 40.84732131044129]","[65.22642824873799, 30.07350183360438]"
"[22.739148426534776, 42.839030331571756]","[65.86560025863315, 49.47040776010659]"
"[22.970877359036663, 42.87766237031107]","[66.11036586169952, 49.53968675013436]"
"[22.837463133928367, 40.82646901174376]","[65.0739505027145, 30.048902153509687]"
"[22.95735536865291, 40.84732131044129]","[64.99405077724745, 30.035694966422508]"
"[22.764084974975443, 39.797537921607805]","[64.99213980092784, 31.048732660029934]"
"[22.739148426534776, 42.839030331571756]","[64.99405077724745, 30.035694966422508]"
"[22.664664516695602, 41.81142614975935]","[65.15844987873575, 29.049301065988782]"
"[22.664664516695602, 41.81142614975935]","[65.08385499355595, 28.022027392987276]"
"[22.906256751791965, 41.85309197904336]","[65.14484687544272, 31.072978260607684]"
"[23.08134859587637, 42.8956237971998]","[66.3290471262337, 46.481260357650484]"
"[22.63448805098603, 39.77375724741837]","[65.235725833224, 29.062075092013217]"
"[22.85686185122716, 42.858815638069885]","[65.0739505027145, 30.048902153509687]"
"[22.585199784340993, 40.781408034757646]","[65.39750058940325, 28.075247081839077]"
"[23.010259062747572, 39.8415120523957]","[65.0739505027145, 30.048902153509687]"
"[22.889268670620957, 39.82009536942312]","[65.81640139995687, 51.53375622617001]"
"[22.837463133928367, 40.82646901174376]","[64.99213980092784, 31.048732660029934]"
"[23.021263106742925, 41.8724221694715]","[64.82633447252556, 30.007260560856874]"
"[22.537688318322623, 41.78895074463039]","[65.3106044377648, 29.074252809515052]"
"[22.889268670620957, 39.82009536942312]","[64.99405077724745, 30.035694966422508]"
"[22.787453531388728, 41.83278228235929]","[65.29922387896963, 30.084966409606235]"
"[22.537688318322623, 41.78895074463039]","[66.3290471262337, 46.481260357650484]"
"[22.739148426534776, 42.839030331571756]","[65.32284929630723, 28.062906315238315]"
"[22.889268670620957, 39.82009536942312]","[65.69443413087605, 51.50003205054344]"
"[22.787453531388728, 41.83278228235929]","[65.06966079833249, 31.06113645952321]"
"[22.664664516695602, 41.81142614975935]","[65.59087518845388, 50.43192888775667]"
"[22.837463133928367, 40.82646901174376]","[65.0739505027145, 30.048902153509687]"
"[22.71347920618608, 40.80452364270061]","[65.15844987873575, 29.049301065988782]"
"[22.787453531388728, 41.83278228235929]","[65.07866252662278, 29.03589043241954]"
"[22.889268670620957, 39.82009536942312]","[65.32284929630723, 28.062906315238315]"
"[22.906256751791965, 41.85309197904336]","[64.82965171524596, 31.022088813955495]"
"[22.889268670620957, 39.82009536942312]","[65.55927576865946, 27.088419497458624]"
"[22.837463133928367, 40.82646901174376]","[64.99405077724745, 30.035694966422508]"
"[22.837463133928367, 40.82646901174376]","[65.08385499355595, 28.022027392987276]"
"[22.85686185122716, 42.858815638069885]","[65.71668199497552, 50.46770570737024]"
"[22.739148426534776, 42.839030331571756]","[65.0739505027145, 30.048902153509687]"
