"[35.12874258740666, 124.66474201334067]","[90.0, 120.44999998573857]"
"[35.91884810265496, 124.88305583182564]","[85.02621933376446, 123.34976300301739]"
"[36.566737260868614, 122.98666389569436]","[84.98576682011144, 122.3472925197317]"
"[36.23102841834274, 122.89491062723378]","[85.02646544042197, 122.34895359757581]"
"[36.13835513412884, 122.86940833376532]","[90.0, 115.44999998573857]"
"[35.6697919451165, 124.81482075273074]","[85.04826591325906, 118.34645236783659]"
"[36.46539089399667, 121.9222390636262]","[90.0, 109.44999998573857]"
"[36.292549115554934, 122.91179868636824]","[84.96491354784868, 121.34558254894223]"
"[35.08585800150112, 125.69091137420514]","[84.98576682011144, 122.3472925197317]"
"[34.92078146732962, 129.7931065287788]","[90.0, 119.44999998573857]"
"[35.07560947632165, 126.72564604744765]","[84.8629199090618, 125.3447780079809]"
"[34.80992252733035, 127.68970601060533]","[90.0, 118.44999998573857]"
"[35.62114753711782, 123.76387598924339]","[85.00655293173057, 118.34469990151185]"
"[35.19217738503978, 127.79443603356312]","[90.0, 111.44999998573857]"
"[35.641699031529114, 126.88029621353901]","[90.0, 114.44999998573857]"
"[35.499122618500195, 125.80497616059976]","[90.0, 117.44999998573857]"
"[36.13835513412884, 122.86940833376532]","[90.0, 115.44999998573857]"
"[36.133947658372946, 124.94155840065277]","[90.0, 113.44999998573857]"
"[35.03388100072043, 127.75121289723255]","[85.02597771697076, 124.35055504721426]"
"[35.81011721273654, 123.81621221826836]","[90.0, 118.44999998573857]"
"[36.02553972416591, 125.948156501245]","[90.0, 116.44999998573857]"
"[35.45497764532817, 126.8295873059609]","[85.00595352498048, 125.35055618817424]"
"[34.25000081719714, 128.572314733511]","[85.02671571876034, 121.34813118966792]"
"[36.16930365311453, 122.87793352944531]","[84.98592938243196, 124.34895080079038]"
"[35.56186683446609, 125.82217166359327]","[90.0, 115.44999998573857]"
"[35.934991609077215, 123.85062647195124]","[85.00628398275728, 121.34729232650554]"
"[23.537859365229952, 132.83996997536084]","[80.29442232032014, 119.0550472747163]"
"[35.01160072517926, 126.70798872037665]","[85.02671571876034, 121.34813118966792]"
"[36.42583608327661, 123.9845878394401]","[90.0, 116.44999998573857]"
"[35.29787480425135, 126.78669063423402]","[90.0, 115.44999998573857]"
"[35.30956148164452, 125.75283620310084]","[84.98576682011144, 122.3472925197317]"
"[35.68436069726356, 123.78142076735553]","[90.0, 116.44999998573857]"
"[35.04363312621481, 126.7168294185169]","[90.0, 118.44999998573857]"
"[35.34910076044472, 127.83707463912]","[84.98551682490586, 119.34469931861175]"
"[35.76360270434544, 124.84058474807372]","[90.0, 120.44999998573857]"
"[35.27777295146208, 125.74406539225907]","[90.0, 123.44999998573857]"
"[35.60698152003632, 124.79752699330632]","[84.86182454808815, 124.34388466985266]"
"[35.053673923816646, 125.68196716421171]","[85.0478298709281, 119.34730221718713]"
"[35.93377639202951, 125.92336907819256]","[90.0, 120.44999998573857]"
"[35.35350111321178, 124.72739330865214]","[90.0, 118.44999998573857]"
"[34.80189602403832, 128.72449475809708]","[84.926886273294, 128.34978159581698]"
"[34.602472675278435, 129.70665984620143]","[84.9651673240677, 122.34644659894745]"
"[35.45497764532817, 126.8295873059609]","[85.00611553666093, 123.34895062682412]"
"[36.454967091505026, 120.88189794966564]","[84.98551682490586, 119.34469931861175]"
"[35.48622935290951, 126.83809357699799]","[90.0, 117.44999998573857]"
"[35.480689898357554, 124.76265443978834]","[90.0, 120.44999998573857]"
"[35.01160072517926, 126.70798872037665]","[90.0, 115.44999998573857]"
"[36.045178522973416, 122.8436920178882]","[90.0, 119.44999998573857]"
"[35.79475818682413, 124.8491247020584]","[90.0, 119.44999998573857]"
"[36.089856162813376, 123.89311786145761]","[90.0, 118.44999998573857]"
"[35.732386463616656, 124.83201978997266]","[90.0, 120.44999998573857]"
"[35.266289107277814, 126.77804236709802]","[90.0, 113.44999998573857]"
"[34.245843960867674, 129.60880573625357]","[90.0, 113.44999998573857]"
"[34.938235635561846, 127.72499905575144]","[90.0, 111.44999998573857]"
"[35.16062793434608, 127.78583900611589]","[90.0, 119.44999998573857]"
"[35.234647790091934, 126.76936856514175]","[90.0, 115.44999998573857]"
"[35.499122618500195, 125.80497616059976]","[90.0, 107.44999998573857]"
"[35.8414170763356, 123.8248510645996]","[90.0, 117.44999998573857]"
"[35.6384130586541, 124.80618439540146]","[84.92463399508513, 124.34646423569636]"
"[22.80422960088087, 137.7918466462684]","[79.91703650223906, 128.05364392340277]"
"[23.895244834548688, 130.87186197270645]","[80.54759779837329, 114.05899610687061]"
"[35.56186683446609, 125.82217166359327]","[85.02832343818396, 115.34290212436174]"
"[35.46767312738811, 125.79634702424296]","[84.98576682011144, 122.3472925197317]"
"[35.46767312738811, 125.79634702424296]","[85.04870954735173, 117.34558884233313]"
"[36.07275433496603, 124.9249554964581]","[90.0, 110.44999998573857]"
"[35.36088027834641, 126.80391903308416]","[90.0, 113.44999998573857]"
"[22.296518445442583, 136.67047794821835]","[80.52621928052405, 113.05374725539613]"
"[35.54857916189058, 126.85504398498604]","[85.00655293173057, 118.34469990151185]"
"[34.833849544278095, 128.73322943846983]","[90.0, 116.44999998573857]"
"[36.15642929433086, 121.83684037722182]","[84.76339957557742, 129.34403976504322]"
"[34.2829274516241, 128.5814651262857]","[85.0478298709281, 119.34730221718713]"
"[35.54857916189058, 126.85504398498604]","[90.0, 116.44999998573857]"
"[35.0244059723889, 128.78513238536144]","[84.98568441036048, 121.34644388730817]"
"[36.05899258650512, 123.88466618482474]","[90.0, 119.44999998573857]"
"[34.73781975513872, 128.7069624278207]","[90.0, 122.44999998573857]"
"[31.847527572974695, 122.65313428134472]","[90.0, 120.44999998573857]"
"[34.57033490054164, 129.69788399910578]","[84.98584838388018, 123.34812840772501]"
"[23.928586044493688, 130.8785080643606]","[80.38241794216793, 116.05216333769285]"
"[35.234647790091934, 126.76936856514175]","[90.0, 118.44999998573857]"
"[23.087937513231154, 138.8662792081692]","[79.9149696237927, 123.03737106177272]"
"[35.34129385986428, 125.76158629781854]","[84.90386910256973, 124.3456145333647]"
"[34.90624232161801, 127.71621146716704]","[90.0, 117.44999998573857]"
"[35.38031979596871, 127.845532242443]","[90.0, 122.44999998573857]"
"[35.62439591019345, 125.83926391597191]","[85.04698210376468, 121.34896068970542]"
"[35.68670357648993, 125.85626796004712]","[85.0060341020535, 124.34975968832323]"
"[22.54601729301107, 136.720816731053]","[80.34962696634558, 118.05623203209468]"
"[35.61071633720219, 126.8719024236338]","[90.0, 118.44999998573857]"
"[35.42366612335121, 126.82105361887166]","[90.0, 118.44999998573857]"
"[35.32940500077742, 126.79531645028858]","[90.0, 120.44999998573857]"
"[34.833849544278095, 128.73322943846983]","[84.98576682011144, 122.3472925197317]"
"[35.8414170763356, 123.8248510645996]","[90.0, 120.44999998573857]"
"[35.34129385986428, 125.76158629781854]","[90.0, 117.44999998573857]"
"[34.938235635561846, 127.72499905575144]","[90.0, 120.44999998573857]"
"[34.544240647468975, 128.6537665843032]","[90.0, 118.44999998573857]"
"[35.499122618500195, 125.80497616059976]","[85.047401243969, 120.3481376649863]"
"[35.45497764532817, 126.8295873059609]","[84.92463399508513, 124.34646423569636]"
"[34.576642463986076, 128.66269172762534]","[90.0, 109.44999998573857]"
"[35.04363312621481, 126.7168294185169]","[90.0, 119.44999998573857]"
"[35.266289107277814, 126.77804236709802]","[90.0, 119.44999998573857]"
"[35.81011721273654, 123.81621221826836]","[84.96566359635615, 124.34813210852886]"
"[34.278551423613095, 129.617825043075]","[90.0, 115.44999998573857]"
"[34.929376931938556, 128.75928664606892]","[85.04698210376468, 121.34896068970542]"
"[34.73781975513872, 128.7069624278207]","[85.02749660131789, 118.34558100179497]"
"[35.517432418488305, 126.84658061050635]","[84.88293195775573, 124.34475509964523]"
"[35.81011721273654, 123.81621221826836]","[84.94564064633272, 125.34813898621987]"
"[36.12066698384448, 123.90154649880803]","[90.0, 122.44999998573857]"
"[35.70111949996788, 124.82343347657793]","[84.94439692221961, 122.3455897157031]"
"[36.708686265590096, 121.98889675039338]","[90.0, 115.44999998573857]"
"[34.0106340256456, 131.6182663479096]","[90.0, 110.44999998573857]"
"[30.90591156716306, 126.54901809751556]","[84.92577706285701, 126.34814898937665]"
"[35.499122618500195, 125.80497616059976]","[90.0, 114.44999998573857]"
"[36.12066698384448, 123.90154649880803]","[90.0, 112.44999998573857]"
"[36.01400994576391, 122.83507226543949]","[90.0, 115.44999998573857]"
"[23.225414898120125, 135.83638698350492]","[79.83327558385287, 124.03402839588091]"
"[31.201070978388497, 125.59357318005345]","[85.04698210376468, 121.34896068970542]"
"[34.40880099265641, 129.65365037896896]","[84.9651673240677, 122.34644659894745]"
"[35.404591729685066, 125.77901331498465]","[90.0, 124.44999998573857]"
"[36.866380091929926, 123.06772822738448]","[84.88293195775573, 124.34475509964523]"
"[35.28649325649779, 127.82008814059911]","[90.0, 114.44999998573857]"
"[35.8414170763356, 123.8248510645996]","[84.96590561268938, 125.3489544973728]"
"[35.266289107277814, 126.77804236709802]","[84.92521137465373, 125.3473132348993]"
"[35.13939268051128, 126.74320714319084]","[90.0, 112.44999998573857]"
"[35.87266106131861, 123.83346899686336]","[85.047401243969, 120.3481376649863]"
"[35.57967293803587, 126.86348397963373]","[85.0478298709281, 119.34730221718713]"
"[36.32322864768196, 122.92020825535712]","[90.0, 112.44999998573857]"
"[35.60698152003632, 124.79752699330632]","[90.0, 117.44999998573857]"
"[35.37297195749605, 125.77031166516963]","[90.0, 113.44999998573857]"
"[36.5570251916315, 121.94740642881213]","[84.96566359635615, 124.34813210852886]"
"[36.700180354452435, 120.94967758005254]","[84.94523177135274, 124.34730309053553]"
"[35.74734773630833, 123.7988623247505]","[90.0, 117.44999998573857]"
"[28.115631221758218, 125.65310255085153]","[90.0, 126.44999998573857]"
"[36.10337401160219, 124.9332642097934]","[90.0, 119.44999998573857]"
"[36.304410516192696, 123.95164271939949]","[90.0, 123.44999998573857]"
"[36.1949138063833, 124.95806528329119]","[90.0, 118.44999998573857]"
"[35.6384130586541, 124.80618439540146]","[90.0, 113.44999998573857]"
"[35.778762170099014, 123.80754978572772]","[85.00611553666093, 123.34895062682412]"
"[35.641699031529114, 126.88029621353901]","[90.0, 115.44999998573857]"
"[30.60372767384271, 128.54857502217922]","[90.0, 114.44999998573857]"
"[35.45497764532817, 126.8295873059609]","[90.0, 115.44999998573857]"
"[35.856917504338455, 124.86613889738643]","[85.02646544042197, 122.34895359757581]"
"[35.499122618500195, 125.80497616059976]","[84.92285238518093, 121.34383306887241]"
"[35.499122618500195, 125.80497616059976]","[90.0, 115.44999998573857]"
"[23.249642618536146, 134.8218106714026]","[79.99596199683499, 125.05047670308177]"
"[34.84208637566831, 127.69856537583478]","[90.0, 116.44999998573857]"
"[35.27777295146208, 125.74406539225907]","[84.82053365618548, 125.34303183041786]"
"[36.24337009461413, 123.9350331561835]","[85.0478298709281, 119.34730221718713]"
"[35.11798505679225, 125.69983065844109]","[90.0, 114.44999998573857]"
"[35.95151593510794, 122.8177622741073]","[85.04576288391085, 124.35134915232]"
"[36.10337401160219, 124.9332642097934]","[85.00628398275728, 121.34729232650554]"
"[36.8215088619908, 120.98301611177864]","[85.02671571876034, 121.34813118966792]"
"[35.90385911648106, 123.8420613920387]","[84.98608914695274, 126.35055704052306]"
"[34.0410280748223, 132.66293556894044]","[90.0, 118.44999998573857]"
"[36.15141910792187, 123.90995146313809]","[90.0, 120.44999998573857]"
"[36.64818395690268, 121.97237239696933]","[90.0, 113.44999998573857]"
"[34.97017323338137, 127.7337611122663]","[90.0, 113.44999998573857]"
"[23.638881294166577, 132.86005370067306]","[80.25104442094896, 115.03764734634304]"
"[36.04208641517093, 124.9166226557186]","[90.0, 116.44999998573857]"
"[35.70111949996788, 124.82343347657793]","[90.0, 120.44999998573857]"
"[36.334840246107916, 123.95991049934919]","[85.04698210376468, 121.34896068970542]"
"[36.454967091505026, 120.88189794966564]","[90.0, 107.44999998573857]"
"[35.79475818682413, 124.8491247020584]","[90.0, 116.44999998573857]"
"[36.47581969623419, 122.96191207664931]","[90.0, 110.44999998573857]"
"[35.48622935290951, 126.83809357699799]","[90.0, 122.44999998573857]"
"[35.065650564273355, 127.7599078969169]","[85.02621933376446, 123.34976300301739]"
"[35.87266106131861, 123.83346899686336]","[90.0, 118.44999998573857]"
"[35.94974319791344, 124.89148314468456]","[84.94523177135274, 124.34730309053553]"
"[34.50588864533635, 129.68026278444614]","[85.047401243969, 120.3481376649863]"
"[31.306711224011362, 123.53190640124767]","[90.0, 119.44999998573857]"
"[36.23102841834274, 122.89491062723378]","[90.0, 115.44999998573857]"
"[36.249697211841784, 121.86270783956238]","[85.02621933376446, 123.34976300301739]"
"[34.81821293789833, 126.65442885987213]","[85.0269714880823, 120.34729551034101]"
"[35.966071129333706, 123.85917104657474]","[85.0269714880823, 120.34729551034101]"
"[35.6384130586541, 124.80618439540146]","[84.90155723456586, 121.34293717786345]"
"[36.045178522973416, 122.8436920178882]","[90.0, 117.44999998573857]"
"[34.777704441393674, 127.68082274805266]","[90.0, 119.44999998573857]"
"[35.54857916189058, 126.85504398498604]","[85.047401243969, 120.3481376649863]"
"[34.90624232161801, 127.71621146716704]","[90.0, 120.44999998573857]"
"[35.8414170763356, 123.8248510645996]","[90.0, 116.44999998573857]"
"[23.171161961426506, 133.7864565151693]","[80.65582512650639, 113.06453420669197]"
"[30.874274570669176, 125.49215158920951]","[90.0, 122.44999998573857]"
"[35.87266106131861, 123.83346899686336]","[90.0, 117.44999998573857]"
"[34.576642463986076, 128.66269172762534]","[90.0, 118.44999998573857]"
"[36.566737260868614, 122.98666389569436]","[90.0, 114.44999998573857]"
"[36.1949138063833, 124.95806528329119]","[90.0, 117.44999998573857]"
"[36.50617727148864, 122.97018486147034]","[90.0, 108.44999998573857]"
"[36.045178522973416, 122.8436920178882]","[90.0, 122.44999998573857]"
"[36.23102841834274, 122.89491062723378]","[85.00628398275728, 121.34729232650554]"
"[34.376323295438354, 129.64473090563848]","[85.02723155622928, 119.34644576229819]"
"[36.18213104479687, 123.91833787603855]","[85.00611553666093, 123.34895062682412]"
"[35.934991609077215, 123.85062647195124]","[90.0, 124.44999998573857]"
"[31.75144532147567, 123.67033262926873]","[84.90461598558213, 125.34647832680093]"
"[35.171199529836805, 126.75195221848105]","[90.0, 120.44999998573857]"
"[35.6384130586541, 124.80618439540146]","[90.0, 121.44999998573857]"
"[36.708686265590096, 121.98889675039338]","[84.86182454808815, 124.34388466985266]"
"[34.0106340256456, 131.6182663479096]","[90.0, 107.44999998573857]"
"[35.65557803945081, 125.84777781877418]","[90.0, 116.44999998573857]"
"[35.266289107277814, 126.77804236709802]","[90.0, 111.44999998573857]"
"[35.171199529836805, 126.75195221848105]","[85.0277672217779, 117.34470332820806]"
"[35.6384130586541, 124.80618439540146]","[90.0, 116.44999998573857]"
"[36.65717770310389, 123.01121374061219]","[90.0, 118.44999998573857]"
"[35.732386463616656, 124.83201978997266]","[84.94604200516214, 126.34896125293953]"
"[35.38031979596871, 127.845532242443]","[90.0, 114.44999998573857]"
"[36.2001912321277, 122.88643277069116]","[90.0, 114.44999998573857]"
"[35.29787480425135, 126.78669063423402]","[90.0, 112.44999998573857]"
"[35.715884528689415, 123.79015245494465]","[84.88564784821035, 127.34734332954903]"
"[35.85710008911638, 126.93842950645333]","[85.047401243969, 120.3481376649863]"
"[23.089264824988764, 135.80947993304005]","[80.52159369262692, 114.05683784971994]"
"[35.93377639202951, 125.92336907819256]","[90.0, 113.44999998573857]"
"[35.8258625330884, 124.85764226622588]","[90.0, 118.44999998573857]"
"[34.90624232161801, 127.71621146716704]","[90.0, 121.44999998573857]"
"[36.028078582346524, 123.87619249500219]","[90.0, 114.44999998573857]"
"[35.91884810265496, 124.88305583182564]","[90.0, 114.44999998573857]"
"[34.865748619368105, 128.74193903562764]","[85.02621933376446, 123.34976300301739]"
"[36.10337401160219, 124.9332642097934]","[90.0, 117.44999998573857]"
"[34.80189602403832, 128.72449475809708]","[84.98584838388018, 123.34812840772501]"
"[35.87266106131861, 123.83346899686336]","[90.0, 121.44999998573857]"
"[35.65557803945081, 125.84777781877418]","[90.0, 118.44999998573857]"
"[36.2001912321277, 122.88643277069116]","[84.9661450776398, 126.34976376685712]"
"[22.349145046921336, 137.70124342785135]","[79.96946869863537, 121.03508009474895]"
"[35.48622935290951, 126.83809357699799]","[90.0, 115.44999998573857]"
"[31.72693474582096, 122.61555772200538]","[90.0, 113.44999998573857]"
"[36.43474633611552, 121.91380686185968]","[90.0, 116.44999998573857]"
"[35.715884528689415, 123.79015245494465]","[90.0, 114.44999998573857]"
"[35.778762170099014, 123.80754978572772]","[90.0, 119.44999998573857]"
"[34.278551423613095, 129.617825043075]","[90.0, 120.44999998573857]"
"[36.02553972416591, 125.948156501245]","[90.0, 114.44999998573857]"
"[34.69854683699441, 129.7328404889741]","[90.0, 120.44999998573857]"
"[35.732386463616656, 124.83201978997266]","[85.00619892116676, 122.34812886979205]"
"[35.6697919451165, 124.81482075273074]","[90.0, 116.44999998573857]"
"[35.6697919451165, 124.81482075273074]","[90.0, 116.44999998573857]"
"[36.15141910792187, 123.90995146313809]","[85.00611553666093, 123.34895062682412]"
"[35.31782482088593, 127.82859314267789]","[90.0, 117.44999998573857]"
"[31.18976469739053, 126.63636179988696]","[90.0, 112.44999998573857]"
"[35.54857916189058, 126.85504398498604]","[90.0, 111.44999998573857]"
"[36.12066698384448, 123.90154649880803]","[90.0, 114.44999998573857]"
"[35.29787480425135, 126.78669063423402]","[84.96465635064642, 120.3447039889061]"
"[35.404591729685066, 125.77901331498465]","[90.0, 120.44999998573857]"
"[34.608992766788624, 128.67159402276002]","[90.0, 116.44999998573857]"
"[35.36088027834641, 126.80391903308416]","[84.98592938243196, 124.34895080079038]"
