"[0, 106]","[10, 99]","[20, 96]","[30, 97]","[40, 108]","[50, 105]","[60, 99]","[70, 103]","[80, 107]"
"[0, 109]","[10, 98]","[20, 95]","[30, 94]","[40, 111]","[50, 104]","[60, 103]","[70, 103]","[80, 106]"
"[0, 103]","[10, 101]","[20, 97]","[30, 95]","[40, 106]","[50, 106]","[60, 95]","[70, 101]","[80, 105]"
"[0, 111]","[10, 99]","[20, 95]","[30, 96]","[40, 110]","[50, 102]","[60, 100]","[70, 102]","[80, 104]"
"[0, 109]","[10, 101]","[20, 98]","[30, 91]","[40, 110]","[50, 103]","[60, 98]","[70, 102]","[80, 105]"
"[0, 113]","[10, 102]","[20, 94]","[30, 94]","[40, 109]","[50, 107]","[60, 100]","[70, 106]","[80, 110]"
"[0, 107]","[10, 101]","[20, 96]","[30, 96]","[40, 106]","[50, 101]","[60, 98]","[70, 104]","[80, 107]"
"[0, 110]","[10, 101]","[20, 96]","[30, 98]","[40, 108]","[50, 106]","[60, 98]","[70, 101]","[80, 104]"
"[0, 107]","[10, 102]","[20, 95]","[30, 99]","[40, 107]","[50, 106]","[60, 99]","[70, 103]","[80, 109]"
"[0, 108]","[10, 102]","[20, 95]","[30, 95]","[40, 106]","[50, 103]","[60, 97]","[70, 103]","[80, 108]"
"[0, 103]","[10, 99]","[20, 95]","[30, 93]","[40, 107]","[50, 99]","[60, 102]","[70, 100]","[80, 110]"
"[0, 104]","[10, 103]","[20, 91]","[30, 94]","[40, 110]","[50, 101]","[60, 98]","[70, 104]","[80, 105]"
"[0, 107]","[10, 104]","[20, 94]","[30, 96]","[40, 110]","[50, 101]","[60, 97]","[70, 105]","[80, 107]"
"[0, 109]","[10, 101]","[20, 95]","[30, 94]","[40, 109]","[50, 100]","[60, 101]","[70, 102]","[80, 104]"
"[0, 105]","[10, 102]","[20, 92]","[30, 93]","[40, 107]","[50, 104]","[60, 100]","[70, 103]","[80, 107]","[90, 132]"
"[0, 104]","[10, 103]","[20, 94]","[30, 95]","[40, 108]","[50, 104]","[60, 99]","[70, 107]","[80, 104]"
"[0, 105]","[10, 103]","[20, 94]","[30, 92]","[40, 108]","[50, 105]","[60, 98]","[70, 104]","[80, 105]"
"[0, 108]","[10, 100]","[20, 94]","[30, 94]","[40, 106]","[50, 103]","[60, 100]","[70, 104]","[80, 109]"
"[0, 104]","[10, 101]","[20, 95]","[30, 95]","[40, 112]","[50, 104]","[60, 97]","[70, 103]","[80, 111]"
"[0, 99]","[10, 101]","[20, 93]","[30, 93]","[40, 108]","[50, 104]","[60, 96]","[70, 103]","[80, 102]"
"[0, 108]","[10, 98]","[20, 95]","[30, 96]","[40, 107]","[50, 108]","[60, 100]","[70, 102]","[80, 106]","[90, 136]"
"[0, 106]","[10, 98]","[20, 98]","[30, 92]","[40, 110]","[50, 106]","[60, 98]","[70, 102]","[80, 110]"
"[0, 110]","[10, 100]","[20, 95]","[30, 94]","[40, 112]","[50, 105]","[60, 100]","[70, 101]","[80, 110]"
"[0, 103]","[10, 101]","[20, 96]","[30, 95]","[40, 104]","[50, 102]","[60, 98]","[70, 104]","[80, 110]"
"[0, 101]","[10, 99]","[20, 96]","[30, 94]","[40, 107]","[50, 105]","[60, 101]","[70, 101]","[80, 106]"
"[0, 105]","[10, 100]","[20, 95]","[30, 94]","[40, 109]","[50, 104]","[60, 99]","[70, 102]","[80, 109]"
"[0, 103]","[10, 100]","[20, 91]","[30, 91]","[40, 107]","[50, 105]","[60, 96]","[70, 101]","[80, 107]"
"[0, 109]","[10, 95]","[20, 96]","[30, 96]","[40, 110]","[50, 103]","[60, 97]","[70, 102]","[80, 106]"
"[0, 110]","[10, 101]","[20, 95]","[30, 97]","[40, 109]","[50, 104]","[60, 101]","[70, 105]","[80, 109]"
"[0, 97]","[10, 99]","[20, 96]","[30, 96]","[40, 107]","[50, 100]","[60, 99]","[70, 101]","[80, 106]"
"[0, 106]","[10, 99]","[20, 92]","[30, 96]","[40, 109]","[50, 104]","[60, 100]","[70, 102]","[80, 108]"
"[0, 103]","[10, 101]","[20, 93]","[30, 94]","[40, 109]","[50, 101]","[60, 102]","[70, 102]","[80, 102]"
"[0, 107]","[10, 101]","[20, 90]","[30, 98]","[40, 107]","[50, 105]","[60, 98]","[70, 103]","[80, 107]"
"[0, 102]","[10, 103]","[20, 94]","[30, 96]","[40, 112]","[50, 103]","[60, 100]","[70, 103]","[80, 108]"
"[0, 98]","[10, 103]","[20, 98]","[30, 94]","[40, 105]","[50, 103]","[60, 101]","[70, 102]","[80, 108]"
"[0, 102]","[10, 103]","[20, 94]","[30, 94]","[40, 104]","[50, 100]","[60, 102]","[70, 103]","[80, 106]"
"[0, 103]","[10, 100]","[20, 96]","[30, 96]","[40, 108]","[50, 103]","[60, 97]","[70, 102]","[80, 108]"
"[0, 106]","[10, 98]","[20, 95]","[30, 97]","[40, 111]","[50, 103]","[60, 102]","[70, 106]","[80, 104]","[90, 135]"
"[0, 104]","[10, 102]","[20, 95]","[30, 94]","[40, 105]","[50, 103]","[60, 98]","[70, 103]","[80, 106]"
"[0, 102]","[10, 102]","[20, 94]","[30, 97]","[40, 111]","[50, 99]","[60, 96]","[70, 106]","[80, 104]"
"[0, 105]","[10, 99]","[20, 92]","[30, 93]","[40, 110]","[50, 102]","[60, 96]","[70, 105]","[80, 111]"
"[0, 105]","[10, 104]","[20, 94]","[30, 95]","[40, 108]","[50, 104]","[60, 98]","[70, 104]","[80, 108]"
"[0, 108]","[10, 100]","[20, 94]","[30, 95]","[40, 106]","[50, 103]","[60, 98]","[70, 102]","[80, 103]"
"[0, 102]","[10, 100]","[20, 94]","[30, 94]","[40, 108]","[50, 100]","[60, 100]","[70, 102]","[80, 109]"
"[0, 106]","[10, 99]","[20, 94]","[30, 94]","[40, 105]","[50, 102]","[60, 102]","[70, 101]","[80, 106]"
"[0, 109]","[10, 101]","[20, 95]","[30, 95]","[40, 108]","[50, 103]","[60, 99]","[70, 106]","[80, 106]"
"[0, 106]","[10, 103]","[20, 98]","[30, 92]","[40, 111]","[50, 105]","[60, 98]","[70, 103]","[80, 108]"
"[0, 108]","[10, 101]","[20, 93]","[30, 96]","[40, 106]","[50, 103]","[60, 101]","[70, 103]","[80, 108]"
"[0, 109]","[10, 102]","[20, 97]","[30, 97]","[40, 109]","[50, 103]","[60, 99]","[70, 106]","[80, 104]"
"[0, 111]","[10, 101]","[20, 93]","[30, 95]","[40, 110]","[50, 100]","[60, 100]","[70, 104]","[80, 108]"
"[0, 100]","[10, 102]","[20, 94]","[30, 95]","[40, 106]","[50, 103]","[60, 103]","[70, 100]","[80, 107]"
"[0, 107]","[10, 100]","[20, 95]","[30, 96]","[40, 107]","[50, 105]","[60, 98]","[70, 104]","[80, 109]"
"[0, 106]","[10, 101]","[20, 96]","[30, 93]","[40, 111]","[50, 100]","[60, 102]","[70, 105]","[80, 110]"
"[0, 108]","[10, 103]","[20, 95]","[30, 95]","[40, 107]","[50, 101]","[60, 98]","[70, 104]","[80, 106]"
"[0, 106]","[10, 100]","[20, 97]","[30, 94]","[40, 108]","[50, 103]","[60, 99]","[70, 104]","[80, 107]"
"[0, 110]","[10, 99]","[20, 94]","[30, 90]","[40, 107]","[50, 98]","[60, 99]","[70, 104]","[80, 108]"
"[0, 110]","[10, 103]","[20, 96]","[30, 93]","[40, 111]","[50, 98]","[60, 101]","[70, 104]","[80, 109]"
"[0, 103]","[10, 100]","[20, 96]","[30, 94]","[40, 109]","[50, 104]","[60, 98]","[70, 104]","[80, 106]","[90, 131]"
"[0, 103]","[10, 99]","[20, 96]","[30, 93]","[40, 109]","[50, 103]","[60, 101]","[70, 105]","[80, 106]"
"[0, 111]","[10, 103]","[20, 93]","[30, 94]","[40, 106]","[50, 104]","[60, 99]","[70, 105]","[80, 106]"
"[0, 105]","[10, 103]","[20, 94]","[30, 94]","[40, 108]","[50, 102]","[60, 99]","[70, 101]","[80, 109]"
"[0, 98]","[10, 99]","[20, 95]","[30, 98]","[40, 107]","[50, 102]","[60, 97]","[70, 102]","[80, 109]"
"[0, 104]","[10, 101]","[20, 94]","[30, 94]","[40, 108]","[50, 101]","[60, 101]","[70, 102]","[80, 107]"
"[0, 104]","[10, 103]","[20, 93]","[30, 94]","[40, 106]","[50, 103]","[60, 101]","[70, 104]","[80, 107]"
"[0, 103]","[10, 99]","[20, 98]","[30, 93]","[40, 107]","[50, 104]","[60, 102]","[70, 101]","[80, 104]"
"[0, 108]","[10, 104]","[20, 95]","[30, 97]","[40, 106]","[50, 103]","[60, 99]","[70, 99]","[80, 105]"
"[0, 105]","[10, 101]","[20, 97]","[30, 96]","[40, 110]","[50, 99]","[60, 97]","[70, 102]","[80, 106]"
"[0, 109]","[10, 98]","[20, 97]","[30, 92]","[40, 107]","[50, 103]","[60, 98]","[70, 105]","[80, 109]"
"[0, 106]","[10, 104]","[20, 96]","[30, 94]","[40, 108]","[50, 103]","[60, 99]","[70, 103]","[80, 105]"
"[0, 108]","[10, 101]","[20, 94]","[30, 96]","[40, 111]","[50, 105]","[60, 99]","[70, 102]","[80, 106]"
"[0, 107]","[10, 96]","[20, 94]","[30, 98]","[40, 110]","[50, 105]","[60, 100]","[70, 103]","[80, 110]"
"[0, 105]","[10, 100]","[20, 94]","[30, 95]","[40, 110]","[50, 104]","[60, 99]","[70, 103]","[80, 106]"
"[0, 105]","[10, 100]","[20, 95]","[30, 93]","[40, 110]","[50, 100]","[60, 100]","[70, 103]","[80, 110]"
"[0, 104]","[10, 99]","[20, 94]","[30, 96]","[40, 111]","[50, 106]","[60, 100]","[70, 101]","[80, 105]"
"[0, 106]","[10, 104]","[20, 94]","[30, 94]","[40, 107]","[50, 101]","[60, 100]","[70, 105]","[80, 107]"
"[0, 107]","[10, 100]","[20, 94]","[30, 94]","[40, 112]","[50, 103]","[60, 99]","[70, 103]","[80, 107]","[90, 130]"
"[0, 105]","[10, 98]","[20, 96]","[30, 93]","[40, 108]","[50, 100]","[60, 99]","[70, 102]","[80, 107]"
"[0, 106]","[10, 101]","[20, 96]","[30, 95]","[40, 108]","[50, 106]","[60, 101]","[70, 101]","[80, 107]"
"[0, 105]","[10, 100]","[20, 92]","[30, 93]","[40, 107]","[50, 102]","[60, 99]","[70, 101]","[80, 107]"
"[0, 107]","[10, 100]","[20, 97]","[30, 96]","[40, 109]","[50, 101]","[60, 99]","[70, 104]","[80, 107]"
"[0, 106]","[10, 97]","[20, 93]","[30, 95]","[40, 108]","[50, 104]","[60, 101]","[70, 102]","[80, 107]"
"[0, 104]","[10, 100]","[20, 94]","[30, 94]","[40, 104]","[50, 105]","[60, 95]","[70, 101]","[80, 107]"
"[0, 106]","[10, 99]","[20, 94]","[30, 96]","[40, 111]","[50, 105]","[60, 100]","[70, 104]","[80, 107]"
"[0, 109]","[10, 101]","[20, 94]","[30, 94]","[40, 110]","[50, 107]","[60, 100]","[70, 103]","[80, 106]"
"[0, 104]","[10, 102]","[20, 98]","[30, 95]","[40, 108]","[50, 101]","[60, 98]","[70, 106]","[80, 106]"
"[0, 108]","[10, 104]","[20, 95]","[30, 93]","[40, 110]","[50, 102]","[60, 99]","[70, 102]","[80, 110]"
"[0, 106]","[10, 101]","[20, 93]","[30, 96]","[40, 107]","[50, 104]","[60, 100]","[70, 104]","[80, 108]"
"[0, 109]","[10, 101]","[20, 99]","[30, 93]","[40, 104]","[50, 104]","[60, 100]","[70, 104]","[80, 106]"
"[0, 101]","[10, 105]","[20, 97]","[30, 94]","[40, 108]","[50, 100]","[60, 98]","[70, 105]","[80, 104]"
"[0, 109]","[10, 101]","[20, 95]","[30, 96]","[40, 108]","[50, 104]","[60, 99]","[70, 103]","[80, 105]"
"[0, 101]","[10, 98]","[20, 96]","[30, 95]","[40, 109]","[50, 104]","[60, 100]","[70, 103]","[80, 108]"
"[0, 107]","[10, 102]","[20, 95]","[30, 93]","[40, 108]","[50, 101]","[60, 101]","[70, 105]","[80, 108]"
"[0, 110]","[10, 99]","[20, 94]","[30, 90]","[40, 110]","[50, 103]","[60, 100]","[70, 102]","[80, 104]"
"[0, 110]","[10, 99]","[20, 95]","[30, 93]","[40, 112]","[50, 105]","[60, 100]","[70, 105]","[80, 106]"
"[0, 108]","[10, 99]","[20, 96]","[30, 97]","[40, 112]","[50, 104]","[60, 97]","[70, 105]","[80, 109]"
"[0, 107]","[10, 97]","[20, 95]","[30, 96]","[40, 107]","[50, 103]","[60, 101]","[70, 102]","[80, 108]"
"[0, 104]","[10, 103]","[20, 92]","[30, 96]","[40, 105]","[50, 102]","[60, 100]","[70, 102]","[80, 111]","[90, 135]"
"[0, 101]","[10, 102]","[20, 96]","[30, 94]","[40, 109]","[50, 104]","[60, 101]","[70, 107]","[80, 108]"
"[0, 106]","[10, 99]","[20, 92]","[30, 92]","[40, 111]","[50, 105]","[60, 102]","[70, 103]","[80, 106]"
"[0, 107]","[10, 101]","[20, 99]","[30, 96]","[40, 107]","[50, 102]","[60, 101]","[70, 106]","[80, 104]"
"[0, 105]","[10, 101]","[20, 93]","[30, 94]","[40, 109]","[50, 106]","[60, 100]","[70, 101]","[80, 106]"
