"[20.0, 28.449999985738568]","[37.86870592727657, 34.37199698877008]"
"[20.0, 30.449999985738568]","[38.1636153120952, 32.35278509213828]"
"[20.0, 30.449999985738568]","[37.5526736595507, 33.19286935173455]"
"[20.0, 31.449999985738568]","[37.76987418104267, 32.206001354732926]"
"[20.0, 28.449999985738568]","[37.82003488306991, 33.29190402509914]"
"[20.0, 30.449999985738568]","[37.740538204337064, 34.32649266931698]"
"[20.0, 29.449999985738568]","[37.9943857905165, 34.4160967413632]"
"[20.0, 29.449999985738568]","[37.9943857905165, 34.4160967413632]"
"[20.0, 30.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 31.449999985738568]","[38.03502104612117, 32.30544506396051]"
"[20.0, 28.449999985738568]","[37.68770646107877, 33.24319372818782]"
"[20.0, 31.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[20.0, 30.449999985738568]","[38.07687361535639, 33.384754208259274]"
"[20.0, 30.449999985738568]","[37.47645331800596, 34.23102795332882]"
"[20.0, 29.449999985738568]","[37.5526736595507, 33.19286935173455]"
"[20.0, 31.449999985738568]","[37.99215043954146, 31.22041077413108]"
"[20.0, 29.449999985738568]","[37.340390478214054, 34.18094138611208]"
"[20.0, 31.449999985738568]","[38.07687361535639, 33.384754208259274]"
"[20.0, 29.449999985738568]","[37.86870592727657, 34.37199698877008]"
"[20.0, 30.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[20.0, 29.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 29.449999985738568]","[37.82003488306991, 33.29190402509914]"
"[20.0, 27.449999985738568]","[37.66501272147562, 35.36029652720754]"
"[20.0, 31.449999985738568]","[37.86870592727657, 34.37199698877008]"
"[20.0, 29.449999985738568]","[37.740538204337064, 34.32649266931698]"
"[20.0, 28.449999985738568]","[37.20306630542911, 36.257978270528184]"
"[20.0, 31.449999985738568]","[37.47645331800596, 34.23102795332882]"
"[20.0, 29.449999985738568]","[38.12488284341035, 31.271138144911532]"
"[20.0, 30.449999985738568]","[37.86870592727657, 34.37199698877008]"
"[20.0, 31.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 31.449999985738568]","[37.79165030642113, 35.40421863002294]"
"[20.0, 30.449999985738568]","[38.03502104612117, 32.30544506396051]"
"[20.0, 30.449999985738568]","[38.28965641282052, 32.39861620939348]"
"[20.0, 28.449999985738568]","[38.201526618860754, 33.429007294291445]"
"[20.0, 28.449999985738568]","[38.07687361535639, 33.384754208259274]"
"[20.0, 30.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 28.449999985738568]","[37.91586142618559, 35.44680781980097]"
"[20.0, 29.449999985738568]","[37.47645331800596, 34.23102795332882]"
"[20.0, 29.449999985738568]","[37.40420179731358, 35.26823471835543]"
"[20.0, 29.449999985738568]","[37.84104167918314, 36.47687234388905]"
"[20.0, 30.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 28.449999985738568]","[37.86870592727657, 34.37199698877008]"
"[20.0, 29.449999985738568]","[37.82003488306991, 33.29190402509914]"
"[20.0, 31.449999985738568]","[37.9943857905165, 34.4160967413632]"
"[20.0, 29.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[29.43393540814159, 26.41516193138255]","[90.0, 145.44999998573857]"
"[29.921278638788, 25.532760827071225]","[90.0, 162.44999998573857]"
"[20.0, 29.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[20.0, 29.449999985738568]","[37.47645331800596, 34.23102795332882]"
"[20.0, 28.449999985738568]","[37.76987418104267, 32.206001354732926]"
"[20.0, 28.449999985738568]","[37.740538204337064, 34.32649266931698]"
"[20.0, 28.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[20.0, 30.449999985738568]","[37.740538204337064, 34.32649266931698]"
"[20.0, 30.449999985738568]","[37.40420179731358, 35.26823471835543]"
"[20.0, 30.449999985738568]","[37.94973371446183, 33.3390698459206]"
"[20.0, 28.449999985738568]","[37.535886597222955, 35.31498837177297]"
"[20.0, 30.449999985738568]","[38.12488284341035, 31.271138144911532]"
"[20.0, 29.449999985738568]","[37.2698891877889, 35.21997698531724]"
"[20.0, 29.449999985738568]","[37.740538204337064, 34.32649266931698]"
"[32.659616154736156, 29.76766006121457]","[90.0, 139.44999998573857]"
"[31.91573511875448, 31.647462218980042]","[90.0, 123.44999998573857]"
