"[0, 93]","[10, 84]","[20, 74]","[30, 76]","[40, 80]","[50, 78]","[60, 106]"
"[0, 100]","[10, 82]","[20, 75]","[30, 77]","[40, 78]","[50, 79]","[60, 103]"
"[0, 101]","[10, 84]","[20, 72]","[30, 78]","[40, 79]","[50, 78]","[60, 103]"
"[0, 103]","[10, 84]","[20, 76]","[30, 76]","[40, 79]","[50, 78]","[60, 107]"
"[0, 107]","[10, 84]","[20, 78]","[30, 76]","[40, 78]","[50, 77]","[60, 107]"
"[0, 101]","[10, 85]","[20, 76]","[30, 77]","[40, 78]","[50, 77]","[60, 105]"
"[0, 101]","[10, 84]","[20, 75]","[30, 78]","[40, 77]","[50, 75]","[60, 104]"
"[0, 100]","[10, 86]","[20, 75]","[30, 77]","[40, 78]","[50, 82]","[60, 101]"
"[0, 103]","[10, 86]","[20, 75]","[30, 78]","[40, 79]","[50, 75]","[60, 98]"
"[0, 103]","[10, 85]","[20, 73]","[30, 77]","[40, 78]","[50, 79]","[60, 101]"
"[0, 106]","[10, 84]","[20, 75]","[30, 77]","[40, 77]","[50, 79]","[60, 102]"
"[0, 104]","[10, 85]","[20, 74]","[30, 80]","[40, 78]","[50, 77]","[60, 106]"
"[0, 103]","[10, 86]","[20, 74]","[30, 74]","[40, 76]","[50, 77]","[60, 105]"
"[0, 107]","[10, 85]","[20, 74]","[30, 78]","[40, 78]","[50, 76]","[60, 105]"
"[0, 109]","[10, 86]","[20, 74]","[30, 79]","[40, 77]","[50, 80]","[60, 104]"
"[0, 106]","[10, 84]","[20, 73]","[30, 77]","[40, 77]","[50, 77]","[60, 104]"
"[0, 104]","[10, 88]","[20, 73]","[30, 77]","[40, 80]","[50, 76]","[60, 108]"
"[0, 109]","[10, 85]","[20, 73]","[30, 77]","[40, 76]","[50, 77]","[60, 106]"
"[0, 102]","[10, 82]","[20, 73]","[30, 77]","[40, 79]","[50, 78]","[60, 107]"
"[0, 108]","[10, 86]","[20, 75]","[30, 76]","[40, 78]","[50, 78]","[60, 104]"
"[0, 111]","[10, 80]","[20, 75]","[30, 77]","[40, 78]","[50, 76]","[60, 107]"
"[0, 103]","[10, 80]","[20, 75]","[30, 79]","[40, 79]","[50, 78]","[60, 105]"
"[0, 106]","[10, 85]","[20, 74]","[30, 76]","[40, 82]","[50, 80]","[60, 102]"
"[0, 108]","[10, 82]","[20, 77]","[30, 81]","[40, 76]","[50, 77]","[60, 104]"
"[0, 100]","[10, 81]","[20, 75]","[30, 79]","[40, 76]","[50, 76]","[60, 104]"
"[0, 107]","[10, 83]","[20, 73]","[30, 77]","[40, 77]","[50, 76]","[60, 107]"
"[0, 100]","[10, 84]","[20, 73]","[30, 78]","[40, 77]","[50, 77]","[60, 105]"
"[0, 103]","[10, 86]","[20, 75]","[30, 78]","[40, 80]","[50, 75]","[60, 105]"
"[0, 104]","[10, 85]","[20, 79]","[30, 77]","[40, 76]","[50, 76]","[60, 108]"
"[0, 103]","[10, 85]","[20, 74]","[30, 79]","[40, 80]","[50, 78]","[60, 110]"
"[0, 104]","[10, 83]","[20, 74]","[30, 79]","[40, 80]","[50, 75]","[60, 103]"
"[0, 109]","[10, 83]","[20, 74]","[30, 81]","[40, 78]","[50, 78]","[60, 103]"
"[0, 109]","[10, 83]","[20, 74]","[30, 79]","[40, 79]","[50, 79]","[60, 107]"
"[0, 99]","[10, 85]","[20, 72]","[30, 78]","[40, 77]","[50, 78]","[60, 104]"
"[0, 102]","[10, 82]","[20, 74]","[30, 78]","[40, 80]","[50, 77]","[60, 107]"
"[0, 106]","[10, 84]","[20, 74]","[30, 78]","[40, 76]","[50, 77]","[60, 106]"
"[0, 108]","[10, 83]","[20, 79]","[30, 76]","[40, 79]","[50, 79]","[60, 106]"
"[0, 104]","[10, 85]","[20, 73]","[30, 77]","[40, 79]","[50, 78]","[60, 102]"
"[0, 105]","[10, 83]","[20, 75]","[30, 76]","[40, 79]","[50, 79]","[60, 104]"
"[0, 102]","[10, 88]","[20, 73]","[30, 75]","[40, 78]","[50, 79]","[60, 107]"
"[0, 103]","[10, 81]","[20, 71]","[30, 76]","[40, 79]","[50, 78]","[60, 105]"
"[0, 101]","[10, 84]","[20, 77]","[30, 77]","[40, 78]","[50, 77]","[60, 107]"
"[0, 103]","[10, 89]","[20, 74]","[30, 78]","[40, 78]","[50, 76]","[60, 101]"
"[0, 109]","[10, 87]","[20, 73]","[30, 79]","[40, 77]","[50, 77]","[60, 103]"
"[0, 101]","[10, 87]","[20, 75]","[30, 80]","[40, 77]","[50, 78]","[60, 102]"
"[0, 103]","[10, 86]","[20, 77]","[30, 76]","[40, 76]","[50, 76]","[60, 101]"
"[0, 104]","[10, 85]","[20, 72]","[30, 79]","[40, 81]","[50, 78]","[60, 104]"
"[0, 104]","[10, 89]","[20, 73]","[30, 78]","[40, 79]","[50, 80]","[60, 105]"
"[0, 106]","[10, 86]","[20, 75]","[30, 82]","[40, 78]","[50, 81]","[60, 106]"
"[0, 100]","[10, 84]","[20, 76]","[30, 77]","[40, 78]","[50, 78]","[60, 107]"
"[0, 105]","[10, 83]","[20, 75]","[30, 76]","[40, 79]","[50, 78]","[60, 101]"
"[0, 103]","[10, 87]","[20, 75]","[30, 79]","[40, 77]","[50, 79]","[60, 104]"
"[0, 104]","[10, 85]","[20, 76]","[30, 79]","[40, 78]","[50, 77]","[60, 107]"
"[0, 97]","[10, 87]","[20, 78]","[30, 78]","[40, 78]","[50, 77]","[60, 106]"
"[0, 111]","[10, 85]","[20, 75]","[30, 78]","[40, 79]","[50, 79]","[60, 103]"
"[0, 107]","[10, 82]","[20, 75]","[30, 76]","[40, 78]","[50, 75]","[60, 107]"
"[0, 103]","[10, 85]","[20, 73]","[30, 79]","[40, 79]","[50, 80]","[60, 106]"
"[0, 107]","[10, 84]","[20, 72]","[30, 74]","[40, 76]","[50, 75]","[60, 104]"
"[0, 106]","[10, 85]","[20, 73]","[30, 79]","[40, 78]","[50, 76]","[60, 102]"
"[0, 102]","[10, 85]","[20, 71]","[30, 79]","[40, 79]","[50, 75]","[60, 106]"
"[0, 103]","[10, 87]","[20, 77]","[30, 75]","[40, 77]","[50, 79]","[60, 104]"
"[0, 99]","[10, 85]","[20, 76]","[30, 80]","[40, 78]","[50, 78]","[60, 106]"
"[0, 100]","[10, 84]","[20, 75]","[30, 80]","[40, 79]","[50, 79]","[60, 106]"
"[0, 101]","[10, 87]","[20, 75]","[30, 78]","[40, 79]","[50, 79]","[60, 100]"
"[0, 101]","[10, 82]","[20, 73]","[30, 75]","[40, 77]","[50, 77]","[60, 105]"
"[0, 103]","[10, 88]","[20, 75]","[30, 78]","[40, 79]","[50, 81]","[60, 102]"
"[0, 103]","[10, 83]","[20, 75]","[30, 79]","[40, 79]","[50, 78]","[60, 107]"
"[0, 101]","[10, 89]","[20, 70]","[30, 78]","[40, 78]","[50, 77]","[60, 103]"
"[0, 109]","[10, 86]","[20, 74]","[30, 78]","[40, 76]","[50, 78]","[60, 105]"
"[0, 108]","[10, 80]","[20, 72]","[30, 80]","[40, 81]","[50, 75]","[60, 103]"
"[0, 104]","[10, 82]","[20, 73]","[30, 78]","[40, 80]","[50, 77]","[60, 105]"
"[0, 105]","[10, 87]","[20, 73]","[30, 78]","[40, 79]","[50, 77]","[60, 104]"
"[0, 100]","[10, 84]","[20, 75]","[30, 79]","[40, 79]","[50, 79]","[60, 104]"
"[0, 105]","[10, 86]","[20, 73]","[30, 78]","[40, 78]","[50, 79]","[60, 107]"
"[0, 107]","[10, 86]","[20, 73]","[30, 78]","[40, 79]","[50, 80]","[60, 104]"
"[0, 102]","[10, 84]","[20, 76]","[30, 79]","[40, 80]","[50, 77]","[60, 106]"
"[0, 102]","[10, 85]","[20, 74]","[30, 79]","[40, 77]","[50, 78]","[60, 104]"
"[0, 107]","[10, 84]","[20, 73]","[30, 78]","[40, 79]","[50, 79]","[60, 105]"
"[0, 102]","[10, 86]","[20, 76]","[30, 77]","[40, 78]","[50, 77]","[60, 106]"
"[0, 103]","[10, 84]","[20, 74]","[30, 77]","[40, 79]","[50, 77]","[60, 104]"
"[0, 105]","[10, 84]","[20, 75]","[30, 77]","[40, 78]","[50, 77]","[60, 102]"
"[0, 100]","[10, 85]","[20, 74]","[30, 77]","[40, 77]","[50, 79]","[60, 105]"
"[0, 102]","[10, 85]","[20, 74]","[30, 79]","[40, 80]","[50, 76]","[60, 104]"
"[0, 102]","[10, 86]","[20, 72]","[30, 78]","[40, 79]","[50, 78]","[60, 108]"
"[0, 106]","[10, 84]","[20, 74]","[30, 77]","[40, 78]","[50, 77]","[60, 103]"
"[0, 109]","[10, 85]","[20, 75]","[30, 79]","[40, 77]","[50, 79]","[60, 102]"
"[0, 100]","[10, 84]","[20, 73]","[30, 76]","[40, 79]","[50, 75]","[60, 105]"
"[0, 104]","[10, 83]","[20, 72]","[30, 77]","[40, 80]","[50, 77]","[60, 104]"
"[0, 104]","[10, 81]","[20, 73]","[30, 76]","[40, 78]","[50, 79]","[60, 108]"
"[0, 97]","[10, 87]","[20, 76]","[30, 77]","[40, 78]","[50, 78]","[60, 105]"
"[0, 106]","[10, 86]","[20, 75]","[30, 79]","[40, 78]","[50, 80]","[60, 105]"
"[0, 101]","[10, 84]","[20, 73]","[30, 77]","[40, 78]","[50, 78]","[60, 101]"
"[0, 104]","[10, 87]","[20, 72]","[30, 77]","[40, 78]","[50, 76]","[60, 108]"
"[0, 106]","[10, 85]","[20, 74]","[30, 75]","[40, 78]","[50, 75]","[60, 107]"
"[0, 101]","[10, 82]","[20, 75]","[30, 77]","[40, 77]","[50, 75]","[60, 107]"
"[0, 107]","[10, 85]","[20, 74]","[30, 79]","[40, 78]","[50, 78]","[60, 105]"
"[0, 103]","[10, 86]","[20, 75]","[30, 76]","[40, 77]","[50, 80]","[60, 103]"
"[0, 92]","[10, 83]","[20, 74]","[30, 77]","[40, 81]","[50, 79]","[60, 99]"
"[0, 101]","[10, 83]","[20, 70]","[30, 76]","[40, 78]","[50, 78]","[60, 107]"
"[0, 103]","[10, 86]","[20, 74]","[30, 77]","[40, 76]","[50, 74]","[60, 108]"
"[0, 104]","[10, 82]","[20, 73]","[30, 79]","[40, 78]","[50, 80]","[60, 103]"
"[0, 101]","[10, 83]","[20, 77]","[30, 76]","[40, 78]","[50, 77]","[60, 105]"
"[0, 97]","[10, 81]","[20, 73]","[30, 78]","[40, 80]","[50, 77]","[60, 105]"
"[0, 106]","[10, 84]","[20, 74]","[30, 76]","[40, 79]","[50, 77]","[60, 106]"
"[0, 100]","[10, 88]","[20, 74]","[30, 77]","[40, 79]","[50, 75]","[60, 108]"
"[0, 96]","[10, 85]","[20, 73]","[30, 77]","[40, 78]","[50, 79]","[60, 102]"
"[0, 102]","[10, 83]","[20, 75]","[30, 79]","[40, 77]","[50, 76]","[60, 110]"
"[0, 103]","[10, 85]","[20, 75]","[30, 75]","[40, 78]","[50, 79]","[60, 104]"
"[0, 105]","[10, 84]","[20, 74]","[30, 77]","[40, 75]","[50, 78]","[60, 105]"
"[0, 102]","[10, 85]","[20, 75]","[30, 80]","[40, 78]","[50, 75]","[60, 106]"
"[0, 103]","[10, 83]","[20, 73]","[30, 78]","[40, 76]","[50, 75]","[60, 106]"
"[0, 102]","[10, 81]","[20, 75]","[30, 76]","[40, 79]","[50, 77]","[60, 107]"
"[0, 115]","[10, 84]","[20, 75]","[30, 77]","[40, 77]","[50, 77]","[60, 105]"
"[0, 107]","[10, 88]","[20, 75]","[30, 79]","[40, 79]","[50, 78]","[60, 108]"
"[0, 92]","[10, 81]","[20, 74]","[30, 79]","[40, 79]","[50, 75]","[60, 105]"
"[0, 101]","[10, 86]","[20, 74]","[30, 77]","[40, 79]","[50, 79]","[60, 107]"
"[0, 100]","[10, 83]","[20, 73]","[30, 81]","[40, 79]","[50, 77]","[60, 103]"
"[0, 99]","[10, 86]","[20, 75]","[30, 76]","[40, 79]","[50, 79]","[60, 103]"
"[0, 101]","[10, 84]","[20, 76]","[30, 77]","[40, 77]","[50, 75]","[60, 103]"
"[10, 83]","[20, 74]","[30, 80]","[40, 80]","[50, 79]","[60, 105]"
"[0, 109]","[10, 89]","[20, 72]","[30, 76]","[40, 77]","[50, 76]","[60, 104]"
"[0, 105]","[10, 86]","[20, 75]","[30, 76]","[40, 77]","[50, 75]","[60, 102]"
"[0, 107]","[10, 87]","[20, 75]","[30, 76]","[40, 78]","[50, 76]","[60, 108]"
"[0, 105]","[10, 85]","[20, 74]","[30, 80]","[40, 80]","[50, 75]","[60, 107]"
"[0, 105]","[10, 87]","[20, 75]","[30, 76]","[40, 78]","[50, 76]","[60, 105]"
"[0, 101]","[10, 85]","[20, 73]","[30, 78]","[40, 79]","[50, 75]","[60, 102]"
"[0, 106]","[10, 82]","[20, 74]","[30, 75]","[40, 78]","[50, 77]","[60, 105]"
"[0, 106]","[10, 84]","[20, 75]","[30, 79]","[40, 79]","[50, 77]","[60, 109]"
"[0, 106]","[10, 84]","[20, 71]","[30, 76]","[40, 80]","[50, 76]","[60, 104]"
"[0, 102]","[10, 82]","[20, 73]","[30, 77]","[40, 80]","[50, 77]","[60, 105]"
"[0, 105]","[10, 88]","[20, 76]","[30, 75]","[40, 78]","[50, 79]","[60, 109]"
"[0, 104]","[10, 87]","[20, 74]","[30, 79]","[40, 78]","[50, 78]","[60, 105]"
"[0, 97]","[10, 87]","[20, 76]","[30, 77]","[40, 77]","[50, 74]","[60, 103]"
"[0, 104]","[10, 83]","[20, 74]","[30, 76]","[40, 77]","[50, 78]","[60, 100]"
"[0, 100]","[10, 85]","[20, 75]","[30, 75]","[40, 77]","[50, 79]","[60, 104]"
"[0, 108]","[10, 86]","[20, 76]","[30, 76]","[40, 79]","[50, 78]","[60, 103]"
"[0, 100]","[10, 82]","[20, 72]","[30, 79]","[40, 79]","[50, 75]","[60, 102]"
"[0, 111]","[10, 85]","[20, 74]","[30, 79]","[40, 78]","[50, 78]","[60, 105]"
"[0, 102]","[10, 86]","[20, 73]","[30, 77]","[40, 81]","[50, 77]","[60, 109]"
"[0, 101]","[10, 81]","[20, 76]","[30, 78]","[40, 79]","[50, 76]","[60, 105]"
"[0, 103]","[10, 84]","[20, 73]","[30, 80]","[40, 77]","[50, 80]","[60, 110]"
"[0, 112]","[10, 83]","[20, 77]","[30, 79]","[40, 78]","[50, 78]","[60, 105]"
"[0, 98]","[10, 83]","[20, 76]","[30, 77]","[40, 77]","[50, 78]","[60, 104]"
"[0, 96]","[10, 86]","[20, 75]","[30, 80]","[40, 80]","[50, 79]","[60, 100]"
"[0, 100]","[10, 82]","[20, 70]","[30, 77]","[40, 77]","[50, 78]","[60, 104]"
"[0, 109]","[10, 81]","[20, 77]","[30, 79]","[40, 79]","[50, 74]","[60, 103]"
"[0, 103]","[10, 81]","[20, 75]","[30, 75]","[40, 76]","[50, 74]","[60, 105]"
"[0, 102]","[10, 83]","[20, 75]","[30, 79]","[40, 75]","[50, 78]","[60, 100]"
"[0, 103]","[10, 87]","[20, 76]","[30, 76]","[40, 77]","[50, 78]","[60, 101]"
"[0, 115]","[10, 83]","[20, 74]","[30, 78]","[40, 76]","[50, 75]","[60, 101]"
"[0, 101]","[10, 86]","[20, 77]","[30, 77]","[40, 78]","[50, 77]","[60, 100]"
"[0, 105]","[10, 86]","[20, 77]","[30, 77]","[40, 79]","[50, 76]","[60, 110]"
"[0, 100]","[10, 84]","[20, 76]","[30, 80]","[40, 79]","[50, 77]","[60, 99]"
"[0, 101]","[10, 80]","[20, 76]","[30, 77]","[40, 77]","[50, 76]","[60, 101]"
"[0, 109]","[10, 91]","[20, 72]","[30, 78]","[40, 78]","[50, 77]","[60, 103]"
"[0, 98]","[10, 85]","[20, 71]","[30, 77]","[40, 77]","[50, 79]","[60, 104]"
"[0, 103]","[10, 85]","[20, 75]","[30, 77]","[40, 74]","[50, 76]","[60, 101]"
"[0, 101]","[10, 84]","[20, 76]","[30, 77]","[40, 80]","[50, 77]","[60, 104]"
"[0, 104]","[10, 85]","[20, 76]","[30, 76]","[40, 80]","[50, 77]","[60, 102]"
"[0, 111]","[10, 83]","[20, 74]","[30, 78]","[40, 77]","[50, 80]","[60, 100]"
"[0, 106]","[10, 82]","[20, 74]","[30, 80]","[40, 77]","[50, 80]","[60, 102]"
"[0, 104]","[10, 85]","[20, 74]","[30, 78]","[40, 79]","[50, 79]","[60, 102]"
"[0, 108]","[10, 85]","[20, 75]","[30, 77]","[40, 78]","[50, 74]","[60, 103]"
"[0, 107]","[10, 85]","[20, 75]","[30, 79]","[40, 81]","[50, 75]","[60, 104]"
"[0, 103]","[10, 83]","[20, 72]","[30, 78]","[40, 78]","[50, 78]","[60, 104]"
"[0, 104]","[10, 86]","[20, 74]","[30, 77]","[40, 78]","[50, 74]","[60, 106]"
"[0, 107]","[10, 85]","[20, 72]","[30, 81]","[40, 77]","[50, 75]","[60, 104]"
"[0, 101]","[10, 82]","[20, 74]","[30, 77]","[40, 78]","[50, 75]","[60, 102]"
"[0, 102]","[10, 86]","[20, 77]","[30, 79]","[40, 78]","[50, 75]","[60, 103]"
"[0, 101]","[10, 86]","[20, 75]","[30, 79]","[40, 79]","[50, 75]","[60, 103]"
"[0, 109]","[10, 85]","[20, 73]","[30, 77]","[40, 80]","[50, 74]","[60, 104]"
"[0, 107]","[10, 85]","[20, 77]","[30, 77]","[40, 79]","[50, 74]","[60, 104]"
"[0, 102]","[10, 86]","[20, 75]","[30, 76]","[40, 79]","[50, 76]","[60, 103]"
"[0, 97]","[10, 86]","[20, 75]","[30, 75]","[40, 78]","[50, 74]","[60, 103]"
"[0, 105]","[10, 85]","[20, 75]","[30, 76]","[40, 78]","[50, 75]","[60, 102]"
"[0, 104]","[10, 86]","[20, 72]","[30, 80]","[40, 78]","[50, 75]","[60, 103]"
"[0, 103]","[10, 86]","[20, 73]","[30, 80]","[40, 80]","[50, 76]","[60, 102]"
"[0, 103]","[10, 83]","[20, 77]","[30, 80]","[40, 78]","[50, 74]","[60, 102]"
"[0, 104]","[10, 85]","[20, 73]","[30, 77]","[40, 79]","[50, 74]","[60, 103]"
"[0, 102]","[10, 83]","[20, 71]","[30, 79]","[40, 80]","[50, 76]","[60, 105]"
"[0, 106]","[10, 86]","[20, 74]","[30, 78]","[40, 78]","[50, 73]","[60, 103]"
"[0, 104]","[10, 85]","[20, 74]","[30, 77]","[40, 77]","[50, 73]","[60, 105]"
"[0, 105]","[10, 82]","[20, 75]","[30, 79]","[40, 80]","[50, 76]","[60, 104]"
"[0, 108]","[10, 86]","[20, 74]","[30, 77]","[40, 79]","[50, 74]","[60, 105]"
"[0, 111]","[10, 87]","[20, 75]","[30, 77]","[40, 78]","[50, 76]","[60, 103]"
"[0, 105]","[10, 86]","[20, 77]","[30, 79]","[40, 79]","[50, 77]","[60, 106]"
"[0, 105]","[10, 85]","[20, 73]","[30, 75]","[40, 80]","[50, 74]","[60, 104]"
"[0, 108]","[10, 86]","[20, 72]","[30, 79]","[40, 78]","[50, 76]","[60, 104]"
"[0, 109]","[10, 80]","[20, 75]","[30, 78]","[40, 76]","[50, 75]","[60, 106]"
"[0, 105]","[10, 85]","[20, 75]","[30, 79]","[40, 76]","[50, 74]","[60, 103]"
"[0, 104]","[10, 85]","[20, 75]","[30, 80]","[40, 80]","[50, 77]","[60, 102]"
"[0, 105]","[10, 84]","[20, 75]","[30, 77]","[40, 76]","[50, 75]","[60, 105]"
"[0, 98]","[10, 85]","[20, 74]","[30, 79]","[40, 77]","[50, 77]","[60, 99]"
"[0, 103]","[10, 84]","[20, 73]","[30, 78]","[40, 78]","[50, 75]","[60, 102]"
"[0, 105]","[10, 85]","[20, 75]","[30, 79]","[40, 75]","[50, 76]","[60, 104]"
"[0, 107]","[10, 86]","[20, 76]","[30, 77]","[40, 77]","[50, 75]","[60, 105]"
"[0, 105]","[10, 85]","[20, 74]","[30, 78]","[40, 78]","[50, 76]","[60, 105]"
"[0, 103]","[10, 85]","[20, 75]","[30, 79]","[40, 76]","[50, 76]","[60, 106]"
"[0, 102]","[10, 84]","[20, 76]","[30, 78]","[40, 77]","[50, 76]","[60, 103]"
"[0, 105]","[10, 88]","[20, 74]","[30, 78]","[40, 79]","[50, 75]","[60, 105]"
"[0, 98]","[10, 85]","[20, 73]","[30, 77]","[40, 78]","[50, 75]","[60, 102]"
"[0, 103]","[10, 87]","[20, 74]","[30, 78]","[40, 76]","[50, 78]","[60, 102]"
"[0, 104]","[10, 84]","[20, 78]","[30, 79]","[40, 78]","[50, 77]","[60, 104]"
"[0, 99]","[10, 86]","[20, 72]","[30, 79]","[40, 80]","[50, 77]","[60, 103]"
"[0, 105]","[10, 84]","[20, 72]","[30, 78]","[40, 78]","[50, 76]","[60, 99]"
"[0, 106]","[10, 85]","[20, 75]","[30, 76]","[40, 78]","[50, 76]","[60, 106]"
