"[22.655450877633797, 36.72274519939486]","[58.37677841139761, 38.74407330979341]"
"[22.71145739224127, 35.71385790747709]","[58.26920256010772, 38.71163766525001]"
"[22.92766628160351, 36.77614166426311]","[58.531326118907536, 36.69975509119081]"
"[23.12185500669366, 37.82979793567662]","[58.72263091216279, 35.711670938325454]"
"[22.92766628160351, 36.77614166426311]","[58.129195641753526, 40.75642892618207]"
"[22.998668516368838, 37.80719024599627]","[58.74513508571371, 36.76588775801192]"
"[23.047684596343945, 34.761585256100986]","[58.86854073742146, 37.84696719924168]"
"[22.71145739224127, 35.71385790747709]","[58.63918836508284, 36.733286224694496]"
"[23.05647486808023, 36.80067878899383]","[58.531326118907536, 36.69975509119081]"
"[22.986492189714582, 35.76888604338081]","[58.951473789455086, 36.828420665966284]"
"[23.05647486808023, 36.80067878899383]","[58.26920256010772, 38.71163766525001]"
"[23.24188240891684, 35.81801669106843]","[58.58637432339453, 38.80633501666782]"
"[23.116511171756954, 35.7941347266162]","[58.452420536831305, 37.72208777984086]"
"[22.738819145468344, 37.758147977801464]","[58.439909731144056, 40.845646212093946]"
"[22.655450877633797, 36.72274519939486]","[58.304205415804525, 39.765700040488674]"
"[23.127265684773416, 39.8618617613967]","[59.03785129419737, 35.80968834632471]"
"[23.05647486808023, 36.80067878899383]","[58.439909731144056, 40.845646212093946]"
"[23.047684596343945, 34.761585256100986]","[58.849215031546734, 36.79758785096318]"
"[23.05647486808023, 36.80067878899383]","[58.12036761053187, 37.618836040388686]"
"[22.92766628160351, 36.77614166426311]","[58.159706233842186, 38.67828777961303]"
"[22.998668516368838, 37.80719024599627]","[58.19775415019374, 39.734235592638]"
"[22.87106692514957, 37.78334036972161]","[58.159706233842186, 38.67828777961303]"
"[23.05647486808023, 36.80067878899383]","[58.531326118907536, 36.69975509119081]"
"[23.300739927061525, 36.84592836554427]","[58.66412596646818, 37.786246968330424]"
"[23.05647486808023, 36.80067878899383]","[58.26920256010772, 38.71163766525001]"
"[23.18075661563612, 36.8239111602118]","[58.68847947040849, 38.836220307837394]"
"[23.05647486808023, 36.80067878899383]","[58.452420536831305, 37.72208777984086]"
"[22.83069146618808, 33.695749546520396]","[58.048248712774374, 38.643992305171864]"
"[22.85156885269184, 35.74216602821916]","[58.849215031546734, 36.79758785096318]"
"[22.92766628160351, 36.77614166426311]","[58.559207589957744, 37.7546125314272]"
"[23.047684596343945, 34.761585256100986]","[58.93465846195057, 35.777936175570304]"
"[22.986492189714582, 35.76888604338081]","[58.02203884915531, 40.72506531323961]"
"[22.911416661223335, 34.734053703524914]","[58.51169101289876, 39.826137920917986]"
"[23.047684596343945, 34.761585256100986]","[58.78885166586314, 38.86531428726893]"
