"[0, 103]","[10, 84]","[20, 73]","[30, 73]","[40, 91]","[50, 81]","[60, 71]","[70, 79]"
"[0, 104]","[10, 85]","[20, 72]","[30, 76]","[40, 92]","[50, 80]","[60, 71]","[70, 82]"
"[0, 100]","[10, 85]","[20, 74]","[30, 74]","[40, 90]","[50, 76]","[60, 72]","[70, 80]","[80, 129]"
"[0, 105]","[10, 85]","[20, 72]","[30, 71]","[40, 88]","[50, 83]","[60, 71]","[70, 79]"
"[0, 100]","[10, 84]","[20, 74]","[30, 74]","[40, 94]","[50, 77]","[60, 73]","[70, 80]","[80, 128]"
"[0, 106]","[10, 89]","[20, 71]","[30, 75]","[40, 88]","[50, 76]","[60, 69]","[70, 79]","[90, 129]"
"[0, 96]","[10, 86]","[20, 72]","[30, 76]","[40, 90]","[50, 79]","[60, 71]","[70, 81]","[80, 126]"
"[0, 98]","[10, 85]","[20, 73]","[30, 75]","[40, 92]","[50, 82]","[60, 72]","[70, 81]"
"[0, 110]","[10, 88]","[20, 72]","[30, 75]","[40, 88]","[50, 78]","[60, 72]","[70, 80]"
"[0, 104]","[10, 84]","[20, 73]","[30, 77]","[40, 93]","[50, 79]","[60, 69]","[70, 80]"
"[0, 99]","[10, 81]","[20, 72]","[30, 76]","[40, 92]","[50, 83]","[60, 74]","[70, 82]","[90, 118]"
"[0, 102]","[10, 84]","[20, 72]","[30, 73]","[40, 90]","[50, 78]","[60, 72]","[70, 81]"
"[0, 102]","[10, 84]","[20, 72]","[30, 75]","[40, 95]","[50, 79]","[60, 72]","[70, 81]"
"[0, 106]","[10, 83]","[20, 75]","[30, 73]","[40, 93]","[50, 86]","[60, 71]","[70, 79]"
"[0, 98]","[10, 84]","[20, 74]","[30, 73]","[40, 93]","[50, 78]","[60, 71]","[70, 81]"
"[0, 107]","[10, 79]","[20, 73]","[30, 76]","[40, 92]","[50, 78]","[60, 70]","[70, 81]"
"[10, 84]","[20, 72]","[30, 73]","[40, 91]","[50, 79]","[60, 71]","[70, 80]"
"[0, 105]","[10, 86]","[20, 76]","[30, 75]","[40, 93]","[50, 82]","[60, 71]","[70, 81]"
"[0, 108]","[10, 81]","[20, 69]","[30, 72]","[40, 92]","[50, 81]","[60, 74]","[70, 80]"
"[0, 100]","[10, 86]","[20, 73]","[30, 75]","[40, 91]","[50, 81]","[60, 72]","[70, 79]"
"[0, 104]","[10, 83]","[20, 74]","[30, 72]","[40, 94]","[50, 78]","[60, 72]","[70, 81]"
"[0, 101]","[10, 83]","[20, 74]","[30, 73]","[40, 94]","[50, 80]","[60, 72]","[70, 79]"
"[0, 103]","[10, 85]","[20, 71]","[30, 71]","[40, 92]","[50, 81]","[60, 71]","[70, 83]"
"[0, 100]","[10, 86]","[20, 74]","[30, 72]","[40, 94]","[50, 78]","[60, 67]","[70, 82]"
"[0, 103]","[10, 85]","[20, 73]","[30, 73]","[40, 93]","[50, 78]","[60, 70]","[70, 80]"
"[0, 103]","[10, 87]","[20, 72]","[30, 76]","[40, 92]","[50, 81]","[60, 73]","[70, 79]"
"[0, 103]","[10, 82]","[20, 71]","[30, 76]","[40, 90]","[50, 81]","[60, 69]","[70, 82]","[80, 132]"
"[0, 104]","[10, 81]","[20, 73]","[30, 73]","[40, 90]","[50, 80]","[60, 70]","[70, 80]"
"[0, 107]","[10, 78]","[20, 75]","[30, 73]","[40, 92]","[50, 81]","[60, 71]","[70, 82]"
"[0, 108]","[10, 87]","[20, 75]","[30, 74]","[40, 90]","[50, 80]","[60, 72]","[70, 81]","[90, 117]"
"[0, 100]","[10, 77]","[20, 72]","[30, 75]","[40, 92]","[50, 79]","[60, 72]","[70, 81]"
"[0, 102]","[10, 82]","[20, 74]","[30, 75]","[40, 92]","[50, 82]","[60, 68]","[70, 83]"
"[0, 102]","[10, 85]","[20, 75]","[30, 74]","[40, 95]","[50, 79]","[60, 71]","[70, 80]"
"[0, 100]","[10, 81]","[20, 72]","[30, 75]","[40, 91]","[50, 80]","[60, 72]","[70, 81]"
"[0, 101]","[10, 84]","[20, 73]","[30, 74]","[40, 92]","[50, 79]","[60, 72]","[70, 80]"
"[0, 106]","[10, 81]","[20, 70]","[30, 75]","[40, 93]","[50, 81]","[60, 70]","[70, 81]"
"[0, 101]","[10, 83]","[20, 73]","[30, 72]","[40, 92]","[50, 81]","[60, 71]","[70, 85]"
"[0, 102]","[10, 86]","[20, 75]","[30, 73]","[40, 91]","[50, 80]","[60, 71]","[70, 83]"
"[0, 108]","[10, 82]","[20, 73]","[30, 75]","[40, 91]","[50, 81]","[60, 71]","[70, 83]"
"[0, 102]","[10, 83]","[20, 74]","[30, 74]","[40, 89]","[50, 81]","[60, 70]","[70, 84]"
"[0, 105]","[10, 82]","[20, 73]","[30, 74]","[40, 91]","[50, 80]","[60, 69]","[70, 79]"
"[0, 101]","[10, 85]","[20, 72]","[30, 75]","[40, 93]","[50, 83]","[60, 74]","[70, 83]"
"[0, 101]","[10, 86]","[20, 71]","[30, 74]","[40, 90]","[50, 78]","[60, 72]","[70, 78]"
"[0, 96]","[10, 84]","[20, 73]","[30, 74]","[40, 93]","[50, 75]","[60, 69]","[70, 84]","[90, 118]"
"[0, 103]","[10, 84]","[20, 76]","[30, 72]","[40, 93]","[50, 78]","[60, 73]","[70, 80]","[80, 126]"
"[0, 107]","[10, 85]","[20, 74]","[30, 75]","[40, 93]","[50, 78]","[60, 70]","[70, 80]"
"[0, 108]","[10, 84]","[20, 73]","[30, 72]","[40, 93]","[50, 83]","[60, 71]","[70, 80]"
"[0, 102]","[10, 89]","[20, 74]","[30, 72]","[40, 94]","[50, 80]","[60, 70]","[70, 81]"
"[0, 98]","[10, 82]","[20, 74]","[30, 74]","[40, 89]","[50, 79]","[60, 72]","[70, 81]"
"[0, 110]","[10, 84]","[20, 75]","[30, 73]","[40, 91]","[50, 78]","[60, 73]","[70, 81]"
"[0, 105]","[10, 86]","[20, 75]","[30, 75]","[40, 90]","[50, 80]","[60, 72]","[70, 81]"
"[0, 100]","[10, 83]","[20, 76]","[30, 72]","[40, 91]","[50, 77]","[60, 71]","[70, 80]"
"[0, 105]","[10, 82]","[20, 73]","[30, 78]","[40, 93]","[50, 79]","[60, 69]","[70, 84]"
"[0, 103]","[10, 86]","[20, 76]","[30, 73]","[40, 91]","[50, 81]","[60, 71]","[70, 82]"
"[0, 99]","[10, 83]","[20, 77]","[30, 75]","[40, 92]","[50, 78]","[60, 71]","[70, 83]"
"[0, 106]","[10, 84]","[20, 72]","[30, 74]","[40, 93]","[50, 83]","[60, 72]","[70, 82]"
"[0, 98]","[10, 82]","[20, 72]","[30, 74]","[40, 94]","[50, 79]","[60, 72]","[70, 80]"
"[0, 100]","[10, 82]","[20, 75]","[30, 74]","[40, 94]","[50, 82]","[60, 72]","[70, 81]"
"[0, 106]","[10, 84]","[20, 74]","[30, 72]","[40, 91]","[50, 80]","[60, 70]","[70, 80]"
"[0, 103]","[10, 84]","[20, 76]","[30, 77]","[40, 92]","[50, 81]","[60, 69]","[70, 81]"
"[0, 101]","[10, 83]","[20, 75]","[30, 75]","[40, 88]","[50, 79]","[60, 73]","[70, 78]"
"[0, 107]","[10, 83]","[20, 73]","[30, 72]","[40, 92]","[50, 80]","[60, 71]","[70, 80]"
"[0, 106]","[10, 82]","[20, 75]","[30, 71]","[40, 90]","[50, 79]","[60, 71]","[70, 78]"
"[0, 99]","[10, 84]","[20, 74]","[30, 75]","[40, 94]","[50, 81]","[60, 71]","[70, 78]"
"[0, 102]","[10, 84]","[20, 74]","[30, 78]","[40, 91]","[50, 81]","[60, 74]","[70, 79]","[90, 115]"
"[0, 98]","[10, 84]","[20, 73]","[30, 73]","[40, 94]","[50, 82]","[60, 71]","[70, 80]"
"[0, 105]","[10, 86]","[20, 73]","[30, 75]","[40, 95]","[50, 81]","[60, 71]","[70, 83]"
"[0, 106]","[10, 85]","[20, 74]","[30, 74]","[40, 93]","[50, 82]","[60, 70]","[70, 76]"
"[0, 111]","[10, 83]","[20, 73]","[30, 73]","[40, 94]","[50, 80]","[60, 72]","[70, 81]"
"[0, 105]","[10, 83]","[20, 74]","[30, 72]","[40, 91]","[50, 79]","[60, 71]","[70, 82]"
"[0, 97]","[10, 84]","[20, 74]","[30, 73]","[40, 92]","[50, 78]","[60, 71]","[70, 81]"
"[0, 111]","[10, 86]","[20, 73]","[30, 74]","[40, 93]","[50, 80]","[60, 72]","[70, 79]","[80, 132]"
"[0, 98]","[10, 83]","[20, 75]","[30, 75]","[40, 93]","[50, 79]","[60, 71]","[70, 82]"
"[0, 106]","[10, 83]","[20, 75]","[30, 76]","[40, 92]","[50, 77]","[60, 71]","[70, 78]"
"[0, 105]","[10, 83]","[20, 75]","[30, 72]","[40, 92]","[50, 81]","[60, 70]","[70, 81]","[90, 123]"
"[0, 104]","[10, 83]","[20, 77]","[30, 75]","[40, 93]","[50, 80]","[60, 73]","[70, 80]"
"[0, 101]","[10, 80]","[20, 75]","[30, 71]","[40, 91]","[50, 82]","[60, 70]","[70, 80]"
"[0, 105]","[10, 81]","[20, 76]","[30, 76]","[40, 92]","[50, 78]","[60, 71]","[70, 80]"
"[0, 100]","[10, 87]","[20, 72]","[30, 76]","[40, 96]","[50, 79]","[60, 71]","[70, 79]","[80, 125]"
"[0, 108]","[10, 83]","[20, 71]","[30, 73]","[40, 97]","[50, 80]","[60, 70]","[70, 80]"
"[0, 102]","[10, 85]","[20, 73]","[30, 74]","[40, 94]","[50, 79]","[60, 71]","[70, 81]"
"[0, 103]","[10, 84]","[20, 72]","[30, 72]","[40, 94]","[50, 79]","[60, 71]","[70, 81]"
"[0, 103]","[10, 83]","[20, 72]","[30, 74]","[40, 93]","[50, 79]","[60, 71]","[70, 81]"
"[0, 101]","[10, 83]","[20, 75]","[30, 73]","[40, 95]","[50, 81]","[60, 70]","[70, 83]"
"[0, 104]","[10, 84]","[20, 73]","[30, 73]","[40, 96]","[50, 81]","[60, 73]","[70, 83]"
"[0, 101]","[10, 85]","[20, 73]","[30, 73]","[40, 91]","[50, 80]","[60, 69]","[70, 82]"
"[0, 98]","[10, 87]","[20, 76]","[30, 73]","[40, 95]","[50, 83]","[60, 71]","[70, 78]"
"[0, 106]","[10, 81]","[20, 72]","[30, 73]","[40, 93]","[50, 82]","[60, 72]","[70, 81]"
"[0, 104]","[10, 82]","[20, 74]","[30, 74]","[40, 91]","[50, 78]","[60, 69]","[70, 81]"
"[0, 100]","[10, 83]","[20, 73]","[30, 74]","[40, 91]","[50, 80]","[60, 71]","[70, 82]"
"[0, 106]","[10, 85]","[20, 75]","[30, 75]","[40, 93]","[50, 80]","[60, 70]","[70, 80]"
"[0, 101]","[10, 85]","[20, 72]","[30, 74]","[40, 93]","[50, 80]","[60, 72]","[70, 80]"
"[0, 104]","[10, 86]","[20, 76]","[30, 75]","[40, 93]","[50, 81]","[60, 70]","[70, 79]"
"[0, 105]","[10, 84]","[20, 73]","[30, 74]","[40, 92]","[50, 79]","[60, 71]","[70, 81]"
"[0, 104]","[10, 85]","[20, 75]","[30, 74]","[40, 96]","[50, 84]","[60, 71]","[70, 80]"
"[0, 106]","[10, 84]","[20, 73]","[30, 74]","[40, 90]","[50, 82]","[60, 70]","[70, 82]"
"[0, 103]","[10, 85]","[20, 73]","[30, 72]","[40, 85]","[50, 80]","[60, 70]","[70, 82]"
"[0, 101]","[10, 84]","[20, 72]","[30, 74]","[40, 93]","[50, 84]","[60, 71]","[70, 81]"
"[0, 102]","[10, 87]","[20, 75]","[30, 77]","[40, 93]","[50, 81]","[60, 71]","[70, 80]"
"[0, 105]","[10, 81]","[20, 73]","[30, 72]","[40, 94]","[50, 85]","[60, 74]","[70, 77]"
"[0, 103]","[10, 85]","[20, 74]","[30, 72]","[40, 93]","[50, 80]","[60, 72]","[70, 83]"
"[0, 106]","[10, 84]","[20, 71]","[30, 73]","[40, 89]","[50, 79]","[60, 70]","[70, 82]"
"[0, 102]","[10, 85]","[20, 71]","[30, 73]","[40, 94]","[50, 80]","[60, 73]","[70, 82]"
"[0, 104]","[10, 84]","[20, 78]","[30, 75]","[40, 91]","[50, 80]","[60, 70]","[70, 80]"
"[0, 105]","[10, 82]","[20, 73]","[30, 75]","[40, 94]","[50, 81]","[60, 71]","[70, 80]"
"[0, 107]","[10, 85]","[20, 72]","[30, 77]","[40, 98]","[50, 80]","[60, 70]","[70, 80]"
"[0, 106]","[10, 86]","[20, 74]","[30, 73]","[40, 92]","[50, 81]","[60, 69]","[70, 80]"
