"[0, 109]","[10, 83]","[20, 73]","[30, 73]","[40, 87]","[50, 74]","[60, 82]","[70, 111]"
"[0, 102]","[10, 85]","[20, 71]","[30, 75]","[40, 88]","[50, 72]","[60, 80]","[70, 111]"
"[0, 100]","[10, 86]","[20, 70]","[30, 78]","[40, 88]","[50, 74]","[60, 77]","[70, 114]"
"[0, 98]","[10, 79]","[20, 72]","[30, 76]","[40, 87]","[50, 75]","[60, 78]","[70, 110]"
"[0, 105]","[10, 85]","[20, 72]","[30, 76]","[40, 90]","[50, 76]","[60, 79]","[70, 112]"
"[0, 106]","[10, 86]","[20, 71]","[30, 74]","[40, 87]","[50, 74]","[60, 80]","[70, 116]"
"[0, 103]","[10, 85]","[20, 72]","[30, 76]","[40, 89]","[50, 75]","[60, 78]","[70, 114]"
"[0, 105]","[10, 86]","[20, 73]","[30, 78]","[40, 85]","[50, 74]","[60, 82]","[70, 111]"
"[0, 102]","[10, 85]","[20, 73]","[30, 74]","[40, 87]","[50, 74]","[60, 80]","[70, 106]"
"[0, 103]","[10, 90]","[20, 72]","[30, 77]","[40, 87]","[50, 72]","[60, 78]","[70, 108]"
"[0, 101]","[10, 82]","[20, 70]","[30, 74]","[40, 88]","[50, 74]","[60, 80]","[70, 115]"
"[0, 103]","[10, 84]","[20, 73]","[30, 73]","[40, 85]","[50, 73]","[60, 78]","[70, 112]"
"[0, 103]","[10, 83]","[20, 73]","[30, 79]","[40, 89]","[50, 78]","[60, 80]","[70, 107]"
"[0, 104]","[10, 86]","[20, 72]","[30, 73]","[40, 88]","[50, 73]","[60, 79]","[70, 112]"
"[0, 107]","[10, 84]","[20, 73]","[30, 75]","[40, 84]","[50, 74]","[60, 80]","[70, 113]"
"[0, 104]","[10, 85]","[20, 72]","[30, 77]","[40, 87]","[50, 76]","[60, 81]","[70, 111]"
"[0, 102]","[10, 85]","[20, 72]","[30, 77]","[40, 86]","[50, 75]","[60, 79]","[70, 117]"
"[0, 99]","[10, 82]","[20, 72]","[30, 77]","[40, 87]","[50, 73]","[60, 77]","[70, 107]"
"[0, 106]","[10, 84]","[20, 73]","[30, 74]","[40, 88]","[50, 75]","[60, 82]","[70, 108]"
"[0, 102]","[10, 81]","[20, 73]","[30, 74]","[40, 88]","[50, 74]","[60, 81]","[70, 112]"
"[0, 100]","[10, 87]","[20, 72]","[30, 75]","[40, 87]","[50, 75]","[60, 78]","[70, 109]"
"[0, 108]","[10, 86]","[20, 75]","[30, 75]","[40, 90]","[50, 74]","[60, 79]","[70, 110]"
"[0, 100]","[10, 86]","[20, 73]","[30, 73]","[40, 90]","[50, 77]","[60, 79]","[70, 112]"
"[0, 102]","[10, 84]","[20, 73]","[30, 75]","[40, 88]","[50, 76]","[60, 80]","[70, 107]"
"[0, 104]","[10, 84]","[20, 74]","[30, 73]","[40, 87]","[50, 76]","[60, 78]","[70, 110]"
"[0, 104]","[10, 83]","[20, 70]","[30, 74]","[40, 86]","[50, 74]","[60, 80]","[70, 111]"
"[0, 103]","[10, 84]","[20, 73]","[30, 77]","[40, 87]","[50, 74]","[60, 79]","[70, 113]"
"[0, 102]","[10, 87]","[20, 73]","[30, 77]","[40, 85]","[50, 72]","[60, 82]","[70, 110]"
"[0, 99]","[10, 83]","[20, 74]","[30, 77]","[40, 88]","[50, 73]","[60, 79]","[70, 107]"
"[0, 106]","[10, 85]","[20, 71]","[30, 73]","[40, 88]","[50, 72]","[60, 79]","[70, 110]"
"[0, 101]","[10, 87]","[20, 69]","[30, 73]","[40, 87]","[50, 75]","[60, 81]","[70, 110]"
"[0, 104]","[10, 86]","[20, 71]","[30, 75]","[40, 88]","[50, 73]","[60, 79]","[70, 113]"
"[0, 103]","[10, 85]","[20, 73]","[30, 75]","[40, 87]","[50, 72]","[60, 79]","[70, 115]"
"[0, 108]","[10, 89]","[20, 71]","[30, 76]","[40, 90]","[50, 74]","[60, 80]","[70, 112]"
"[0, 101]","[10, 87]","[20, 72]","[30, 76]","[40, 85]","[50, 74]","[60, 80]","[70, 109]"
"[0, 102]","[10, 85]","[20, 74]","[30, 75]","[40, 86]","[50, 75]","[60, 81]","[70, 113]"
"[0, 102]","[10, 81]","[20, 74]","[30, 78]","[40, 90]","[50, 73]","[60, 83]","[70, 112]"
"[0, 102]","[10, 87]","[20, 73]","[30, 76]","[40, 86]","[50, 72]","[60, 76]","[70, 115]"
"[0, 103]","[10, 85]","[20, 71]","[30, 74]","[40, 86]","[50, 73]","[60, 77]","[70, 108]"
"[0, 99]","[10, 86]","[20, 70]","[30, 75]","[40, 89]","[50, 73]","[60, 77]","[70, 112]"
"[0, 103]","[10, 84]","[20, 72]","[30, 79]","[40, 86]","[50, 76]","[60, 78]","[70, 113]"
"[0, 102]","[10, 83]","[20, 74]","[30, 79]","[40, 88]","[50, 73]","[60, 80]","[70, 107]"
"[0, 100]","[10, 84]","[20, 74]","[30, 79]","[40, 87]","[50, 75]","[60, 78]","[70, 112]"
"[0, 100]","[10, 84]","[20, 72]","[30, 75]","[40, 87]","[50, 73]","[60, 79]","[70, 109]"
"[0, 103]","[10, 86]","[20, 72]","[30, 76]","[40, 88]","[50, 72]","[60, 79]","[70, 112]"
"[0, 106]","[10, 85]","[20, 72]","[30, 76]","[40, 89]","[50, 73]","[60, 78]","[70, 112]"
"[0, 101]","[10, 85]","[20, 74]","[30, 75]","[40, 87]","[50, 73]","[60, 78]","[70, 114]"
"[0, 103]","[10, 83]","[20, 75]","[30, 75]","[40, 88]","[50, 73]","[60, 78]","[70, 109]"
"[0, 102]","[10, 86]","[20, 75]","[30, 72]","[40, 87]","[50, 74]","[60, 78]","[70, 110]"
"[0, 100]","[10, 86]","[20, 75]","[30, 73]","[40, 89]","[50, 73]","[60, 80]","[70, 112]"
"[0, 95]","[10, 83]","[20, 72]","[30, 77]","[40, 86]","[50, 72]","[60, 79]","[70, 110]"
"[0, 106]","[10, 85]","[20, 71]","[30, 74]","[40, 85]","[50, 71]","[60, 79]","[70, 111]"
"[0, 104]","[10, 83]","[20, 74]","[30, 74]","[40, 86]","[50, 75]","[60, 79]","[70, 114]"
"[0, 101]","[10, 84]","[20, 71]","[30, 74]","[40, 86]","[50, 74]","[60, 80]","[70, 109]"
"[0, 99]","[10, 84]","[20, 72]","[30, 77]","[40, 89]","[50, 73]","[60, 82]","[70, 112]"
"[0, 106]","[10, 83]","[20, 74]","[30, 73]","[40, 87]","[50, 73]","[60, 79]","[70, 110]"
"[0, 103]","[10, 88]","[20, 73]","[30, 74]","[40, 91]","[50, 73]","[60, 81]","[70, 107]"
"[0, 100]","[10, 82]","[20, 71]","[30, 78]","[40, 87]","[50, 72]","[60, 80]","[70, 106]"
"[0, 105]","[10, 84]","[20, 71]","[30, 74]","[40, 87]","[50, 73]","[60, 78]","[70, 111]"
"[0, 103]","[10, 87]","[20, 72]","[30, 78]","[40, 90]","[50, 74]","[60, 78]","[70, 112]"
"[0, 98]","[10, 83]","[20, 76]","[30, 79]","[40, 89]","[50, 71]","[60, 79]","[70, 115]"
"[0, 106]","[10, 84]","[20, 75]","[30, 74]","[40, 89]","[50, 73]","[60, 82]","[70, 110]"
"[0, 106]","[10, 84]","[20, 73]","[30, 77]","[40, 86]","[50, 73]","[60, 82]","[70, 116]"
"[0, 106]","[10, 82]","[20, 75]","[30, 73]","[40, 89]","[50, 72]","[60, 80]","[70, 114]"
"[0, 100]","[10, 85]","[20, 74]","[30, 75]","[40, 87]","[50, 73]","[60, 79]","[70, 107]"
"[0, 102]","[10, 83]","[20, 73]","[30, 79]","[40, 88]","[50, 74]","[60, 79]","[70, 113]"
"[0, 103]","[10, 84]","[20, 74]","[30, 74]","[40, 89]","[50, 72]","[60, 80]","[70, 109]"
"[0, 102]","[10, 82]","[20, 72]","[30, 73]","[40, 89]","[50, 73]","[60, 80]","[70, 112]"
"[0, 107]","[10, 86]","[20, 71]","[30, 73]","[40, 89]","[50, 76]","[60, 81]","[70, 114]"
"[0, 101]","[10, 85]","[20, 72]","[30, 76]","[40, 87]","[50, 75]","[60, 77]","[70, 112]"
"[0, 106]","[10, 83]","[20, 73]","[30, 74]","[40, 86]","[50, 74]","[60, 79]","[70, 115]"
"[0, 95]","[10, 84]","[20, 72]","[30, 77]","[40, 86]","[50, 76]","[60, 79]","[70, 111]"
"[0, 92]","[10, 86]","[20, 75]","[30, 78]","[40, 87]","[50, 73]","[60, 81]","[70, 114]"
"[0, 93]","[10, 87]","[20, 74]","[30, 77]","[40, 88]","[50, 72]","[60, 78]","[70, 116]"
"[0, 98]","[10, 87]","[20, 75]","[30, 73]","[40, 89]","[50, 73]","[60, 80]","[70, 114]"
"[0, 93]","[10, 84]","[20, 74]","[30, 76]","[40, 90]","[50, 75]","[60, 79]","[70, 110]"
"[0, 105]","[10, 85]","[20, 72]","[30, 73]","[40, 88]","[50, 71]","[60, 79]","[70, 110]"
"[0, 101]","[10, 85]","[20, 74]","[30, 77]","[40, 86]","[50, 75]","[60, 82]","[70, 111]"
"[0, 108]","[10, 84]","[20, 73]","[30, 75]","[40, 90]","[50, 71]","[60, 81]","[70, 116]"
"[0, 101]","[10, 87]","[20, 75]","[30, 77]","[40, 88]","[50, 74]","[60, 79]","[70, 114]"
"[0, 106]","[10, 82]","[20, 74]","[30, 77]","[40, 86]","[50, 73]","[60, 78]","[70, 108]"
"[10, 81]","[20, 74]","[30, 73]","[40, 89]","[50, 75]","[60, 79]","[70, 110]"
"[0, 109]","[10, 83]","[20, 71]","[30, 77]","[40, 87]","[50, 73]","[60, 78]","[70, 109]"
"[0, 105]","[10, 81]","[20, 73]","[30, 76]","[40, 86]","[50, 71]","[60, 82]","[70, 113]"
"[0, 97]","[10, 88]","[20, 74]","[30, 74]","[40, 87]","[50, 71]","[60, 80]","[70, 107]"
"[0, 103]","[10, 81]","[20, 72]","[30, 75]","[40, 88]","[50, 73]","[60, 80]","[70, 114]"
"[0, 98]","[10, 81]","[20, 71]","[30, 74]","[40, 87]","[50, 73]","[60, 80]","[70, 108]"
"[0, 98]","[10, 84]","[20, 73]","[30, 75]","[40, 89]","[50, 73]","[60, 79]","[70, 114]"
"[0, 106]","[10, 87]","[20, 74]","[30, 75]","[40, 87]","[50, 75]","[60, 80]","[70, 110]"
"[0, 99]","[10, 84]","[20, 68]","[30, 76]","[40, 85]","[50, 73]","[60, 80]","[70, 114]"
"[0, 101]","[10, 85]","[20, 74]","[30, 78]","[40, 87]","[50, 71]","[60, 82]","[70, 112]"
"[0, 102]","[10, 82]","[20, 74]","[30, 75]","[40, 87]","[50, 75]","[60, 79]","[70, 112]"
"[0, 105]","[10, 86]","[20, 73]","[30, 73]","[40, 90]","[50, 73]","[60, 78]","[70, 110]"
"[0, 99]","[10, 86]","[20, 74]","[30, 77]","[40, 86]","[50, 72]","[60, 79]","[70, 105]"
"[0, 97]","[10, 85]","[20, 73]","[30, 76]","[40, 88]","[50, 73]","[60, 78]","[70, 106]"
"[0, 102]","[10, 83]","[20, 74]","[30, 76]","[40, 88]","[50, 72]","[60, 79]","[70, 117]"
"[0, 107]","[10, 83]","[20, 72]","[30, 75]","[40, 90]","[50, 75]","[60, 81]","[70, 113]"
"[0, 96]","[10, 85]","[20, 69]","[30, 75]","[40, 89]","[50, 73]","[60, 79]","[70, 114]"
"[0, 108]","[10, 82]","[20, 73]","[30, 71]","[40, 88]","[50, 73]","[60, 82]","[70, 107]"
"[0, 103]","[10, 83]","[20, 71]","[30, 78]","[40, 89]","[50, 74]","[60, 81]","[70, 110]"
"[0, 104]","[10, 85]","[20, 73]","[30, 73]","[40, 88]","[50, 72]","[60, 80]","[70, 116]"
"[0, 103]","[10, 87]","[20, 72]","[30, 78]","[40, 88]","[50, 75]","[60, 81]","[70, 109]"
"[0, 94]","[10, 85]","[20, 73]","[30, 77]","[40, 87]","[50, 72]","[60, 78]","[70, 106]"
"[0, 107]","[10, 83]","[20, 72]","[30, 72]","[40, 89]","[50, 76]","[60, 81]","[70, 113]"
"[0, 105]","[10, 86]","[20, 74]","[30, 79]","[40, 88]","[50, 74]","[60, 78]","[70, 115]"
"[0, 99]","[10, 87]","[20, 73]","[30, 79]","[40, 89]","[50, 70]","[60, 79]","[70, 111]"
"[0, 100]","[10, 86]","[20, 73]","[30, 76]","[40, 87]","[50, 73]","[60, 82]","[70, 118]"
"[0, 102]","[10, 85]","[20, 71]","[30, 76]","[40, 85]","[50, 73]","[60, 78]","[70, 109]"
"[0, 104]","[10, 82]","[20, 72]","[30, 73]","[40, 88]","[50, 73]","[60, 79]","[70, 107]"
"[0, 103]","[10, 83]","[20, 73]","[30, 76]","[40, 87]","[50, 72]","[60, 77]","[70, 113]"
"[0, 103]","[10, 84]","[20, 74]","[30, 75]","[40, 88]","[50, 76]","[60, 81]","[70, 107]"
"[0, 104]","[10, 83]","[20, 73]","[30, 75]","[40, 86]","[50, 75]","[60, 78]","[70, 109]"
"[0, 104]","[10, 85]","[20, 73]","[30, 77]","[40, 88]","[50, 72]","[60, 79]","[70, 107]"
"[0, 100]","[10, 85]","[20, 70]","[30, 78]","[40, 87]","[50, 74]","[60, 82]","[70, 110]"
"[0, 99]","[10, 87]","[20, 73]","[30, 75]","[40, 87]","[50, 70]","[60, 78]","[70, 113]"
"[0, 100]","[10, 85]","[20, 73]","[30, 76]","[40, 87]","[50, 72]","[60, 80]","[70, 109]"
"[0, 106]","[10, 86]","[20, 76]","[30, 75]","[40, 90]","[50, 73]","[60, 78]","[70, 111]"
"[0, 107]","[10, 82]","[20, 75]","[30, 75]","[40, 87]","[50, 74]","[60, 79]","[70, 114]"
"[0, 100]","[10, 86]","[20, 73]","[30, 76]","[40, 88]","[50, 73]","[60, 80]","[70, 110]"
"[0, 103]","[10, 85]","[20, 73]","[30, 73]","[40, 90]","[50, 73]","[60, 82]","[70, 111]"
"[0, 106]","[10, 83]","[20, 72]","[30, 75]","[40, 88]","[50, 75]","[60, 77]","[70, 107]"
"[0, 106]","[10, 84]","[20, 75]","[30, 76]","[40, 86]","[50, 71]","[60, 78]","[70, 111]"
"[0, 101]","[10, 85]","[20, 72]","[30, 78]","[40, 89]","[50, 72]","[60, 78]","[70, 110]"
"[0, 100]","[10, 81]","[20, 74]","[30, 74]","[40, 89]","[50, 71]","[60, 79]","[70, 115]"
"[0, 100]","[10, 83]","[20, 70]","[30, 72]","[40, 89]","[50, 74]","[60, 80]","[70, 110]"
"[0, 101]","[10, 86]","[20, 77]","[30, 74]","[40, 85]","[50, 74]","[60, 78]","[70, 114]"
"[0, 102]","[10, 86]","[20, 72]","[30, 75]","[40, 87]","[50, 73]","[60, 77]","[70, 105]"
"[10, 83]","[20, 76]","[30, 75]","[40, 89]","[50, 74]","[60, 82]","[70, 114]"
"[0, 102]","[10, 86]","[20, 75]","[30, 74]","[40, 88]","[50, 76]","[60, 81]","[70, 109]"
"[0, 97]","[10, 86]","[20, 73]","[30, 75]","[40, 86]","[50, 73]","[60, 79]","[70, 112]"
"[0, 97]","[10, 84]","[20, 74]","[30, 75]","[40, 86]","[50, 76]","[60, 81]","[70, 110]"
"[0, 108]","[10, 84]","[20, 71]","[30, 76]","[40, 87]","[50, 75]","[60, 78]","[70, 115]"
"[0, 106]","[10, 85]","[20, 73]","[30, 76]","[40, 89]","[50, 74]","[60, 79]","[70, 109]"
"[0, 100]","[10, 86]","[20, 73]","[30, 75]","[40, 87]","[50, 74]","[60, 79]","[70, 115]"
"[0, 102]","[10, 85]","[20, 73]","[30, 75]","[40, 89]","[50, 70]","[60, 79]","[70, 108]"
"[0, 105]","[10, 83]","[20, 71]","[30, 72]","[40, 87]","[50, 75]","[60, 80]","[70, 110]"
"[0, 106]","[10, 84]","[20, 73]","[30, 74]","[40, 87]","[50, 74]","[60, 79]","[70, 112]"
"[0, 109]","[10, 85]","[20, 76]","[30, 80]","[40, 90]","[50, 70]","[60, 81]","[70, 114]"
"[0, 103]","[10, 87]","[20, 74]","[30, 76]","[40, 89]","[50, 72]","[60, 79]","[70, 115]"
"[0, 101]","[10, 84]","[20, 74]","[30, 73]","[40, 90]","[50, 74]","[60, 78]","[70, 112]"
"[0, 101]","[10, 82]","[20, 74]","[30, 74]","[40, 91]","[50, 72]","[60, 80]","[70, 111]"
"[0, 102]","[10, 83]","[20, 74]","[30, 72]","[40, 87]","[50, 72]","[60, 79]","[70, 108]"
"[0, 103]","[10, 88]","[20, 76]","[30, 77]","[40, 89]","[50, 72]","[60, 82]","[70, 110]"
"[0, 106]","[10, 83]","[20, 73]","[30, 75]","[40, 87]","[50, 74]","[60, 76]","[70, 102]"
"[0, 100]","[10, 81]","[20, 73]","[30, 74]","[40, 87]","[50, 77]","[60, 79]","[70, 111]"
"[0, 104]","[10, 85]","[20, 73]","[30, 76]","[40, 86]","[50, 74]","[60, 77]","[70, 112]"
"[0, 105]","[10, 86]","[20, 73]","[30, 76]","[40, 89]","[50, 74]","[60, 78]","[70, 116]"
"[0, 104]","[10, 86]","[20, 73]","[30, 72]","[40, 85]","[50, 71]","[60, 79]","[70, 115]"
"[0, 101]","[10, 85]","[20, 74]","[30, 76]","[40, 88]","[50, 72]","[60, 80]","[70, 109]"
"[0, 104]","[10, 83]","[20, 74]","[30, 77]","[40, 88]","[50, 72]","[60, 80]","[70, 115]"
"[0, 99]","[10, 84]","[20, 72]","[30, 72]","[40, 88]","[50, 74]","[60, 78]","[70, 108]"
"[0, 104]","[10, 86]","[20, 73]","[30, 75]","[40, 88]","[50, 73]","[60, 78]","[70, 113]"
"[0, 102]","[10, 84]","[20, 71]","[30, 76]","[40, 90]","[50, 75]","[60, 79]","[70, 110]"
"[0, 104]","[10, 81]","[20, 75]","[30, 76]","[40, 90]","[50, 74]","[60, 78]","[70, 116]"
"[0, 104]","[10, 82]","[20, 76]","[30, 76]","[40, 88]","[50, 75]","[60, 79]","[70, 116]"
"[0, 99]","[10, 87]","[20, 72]","[30, 74]","[40, 85]","[50, 73]","[60, 79]","[70, 108]"
"[0, 106]","[10, 82]","[20, 71]","[30, 75]","[40, 87]","[50, 73]","[60, 79]","[70, 110]"
"[0, 103]","[10, 85]","[20, 74]","[30, 76]","[40, 88]","[50, 74]","[60, 78]","[70, 113]"
"[0, 102]","[10, 82]","[20, 73]","[30, 76]","[40, 84]","[50, 75]","[60, 79]","[70, 109]"
"[0, 99]","[10, 84]","[20, 69]","[30, 75]","[40, 86]","[50, 75]","[60, 79]","[70, 111]"
"[0, 108]","[10, 84]","[20, 73]","[30, 75]","[40, 88]","[50, 75]","[60, 79]","[70, 110]"
"[0, 97]","[10, 83]","[20, 71]","[30, 76]","[40, 87]","[50, 77]","[60, 78]","[70, 114]"
"[0, 100]","[10, 84]","[20, 72]","[30, 74]","[40, 89]","[50, 72]","[60, 78]","[70, 113]"
"[0, 102]","[10, 81]","[20, 72]","[30, 76]","[40, 87]","[50, 77]","[60, 77]","[70, 112]"
