"[34.71905497414822, 115.1670846821272]","[84.85842787055759, 121.34111724984876]"
"[34.619655238447315, 118.27143920808078]","[84.79059158199838, 120.33729498317258]"
"[34.71905497414822, 115.1670846821272]","[84.87810833334548, 119.3401386768012]"
"[35.27518662400314, 115.33598675017075]","[84.79059158199838, 120.33729498317258]"
"[34.9295836849485, 115.23136898315677]","[84.94264916562231, 118.34198629611497]"
"[34.63842071808944, 116.18804244203743]","[84.83792702585062, 122.34114409717802]"
"[35.51190672834487, 113.318021116517]","[84.81300730271313, 120.33826334135887]"
"[34.98984649982932, 113.15781748568033]","[84.87286604904291, 114.33509958403911]"
"[35.648624462952704, 113.35954078890495]","[84.94309664095786, 119.34291027623944]"
"[34.91772499762945, 116.27268231347882]","[84.8770896459747, 118.33916634361394]"
"[35.76901611086742, 112.35097790886033]","[84.94264916562231, 118.34198629611497]"
"[35.06860893606056, 115.27358942283381]","[84.94079089763926, 114.33812531019565]"
"[35.58039506169815, 113.33884285620879]","[84.85485793637221, 118.33820089471357]"
"[34.848295656123874, 116.25170836314987]","[84.78514611025008, 117.33417131470486]"
"[34.63842071808944, 116.18804244203743]","[84.98543154147482, 118.34380667854553]"
"[34.48859550505841, 117.1876385774392]","[84.81456221651909, 121.33925056181586]"
"[34.51527675921859, 118.2401662363139]","[84.90155723456586, 121.34293717786345]"
"[35.02511804036196, 113.1687255498424]","[85.05105533148185, 112.34104524373909]"
"[34.27618899468178, 117.12306336537453]","[84.76994398702534, 121.33733563932059]"
"[34.800782368030895, 114.146036185922]","[84.87910216792552, 120.34109407963273]"
"[33.36445392117266, 119.98141308797959]","[84.77375841502544, 123.33932430742996]"
"[35.54618406350389, 113.32844585224947]","[84.74734062367824, 121.33635922221009]"
"[34.56793180731076, 116.1665659713601]","[84.81456221651909, 121.33925056181586]"
"[35.54618406350389, 113.32844585224947]","[84.96275059941951, 113.33811641628127]"
"[34.48859550505841, 117.1876385774392]","[84.77186621884006, 122.33833854904847]"
"[33.54631398712016, 120.03679134227194]","[84.98525986010935, 116.3419738507986]"
"[34.30474675834325, 118.17678565072009]","[84.75361635452725, 124.3393647940774]"
"[34.30474675834325, 118.17678565072009]","[85.02950406903616, 111.33910664803142]"
"[35.021382097681816, 116.30390705504722]","[84.89658632124141, 115.33714864343813]"
"[35.021382097681816, 116.30390705504722]","[84.94264916562231, 118.34198629611497]"
"[34.16306756692234, 118.13389300677851]","[84.77375841502544, 123.33932430742996]"
"[34.52376169823677, 117.1982892663371]","[84.76798199787248, 120.33631404265044]"
"[34.01560017838177, 119.13406512196929]","[84.83522886582945, 120.33921889417783]"
"[34.6735671459809, 116.19873389046839]","[84.7923471210584, 121.33829953345301]"
"[35.51190672834487, 113.318021116517]","[84.81142039402287, 119.33725829828239]"
"[33.69510321065167, 117.99091858242821]","[84.85485793637221, 118.33820089471357]"
"[34.90667585790856, 114.17863644675015]","[84.85725833048713, 120.34016242800894]"
"[34.453361429570606, 117.17695583583415]","[84.81142039402287, 119.33725829828239]"
"[34.506104368798745, 115.10163261077157]","[84.856070984893, 119.33919068158207]"
"[34.46169289137785, 116.13411042100849]","[84.85485793637221, 118.33820089471357]"
"[34.09732561599065, 117.06835714963609]","[84.74734062367824, 121.33635922221009]"
"[34.6735671459809, 116.19873389046839]","[84.89744912393449, 116.33815570010833]"
"[34.78949858191842, 115.1886402970247]","[84.8770896459747, 118.33916634361394]"
"[35.44315901968012, 113.29707359905899]","[84.81456221651909, 121.33925056181586]"
"[34.426144487297464, 116.12322444388043]","[84.72687605802618, 122.33640774990343]"
"[34.81348141640346, 116.24117776743346]","[84.94173491391716, 116.34008962634147]"
"[35.04692710753077, 114.22164953012866]","[84.98517220255022, 115.34103347106175]"
"[35.42716189739194, 114.33731391549817]","[84.83522886582945, 120.33921889417783]"
"[34.83614733903497, 114.15693573155366]","[84.77186621884006, 122.33833854904847]"
"[33.65648699003648, 119.02500391534123]","[84.81300730271313, 120.33826334135887]"
"[34.848295656123874, 116.25170836314987]","[84.856070984893, 119.33919068158207]"
"[33.69510321065167, 117.99091858242821]","[84.8770896459747, 118.33916634361394]"
"[36.14974453406351, 110.37600575360942]","[84.89913311819099, 118.34011852715423]"
"[34.326764846222794, 115.04617669683891]","[84.9196894043753, 116.33912903339147]"
"[34.56793180731076, 116.1665659713601]","[84.76798199787248, 120.33631404265044]"
"[35.158682748246626, 116.34511204106526]","[84.8536320028082, 117.33719528088962]"
"[34.340000667637895, 118.18742296774549]","[84.89913311819099, 118.34011852715423]"
"[34.7086445281612, 116.20939127879366]","[84.77186621884006, 122.33833854904847]"
"[34.74365429734102, 116.22002318343212]","[85.00694141859502, 114.34103319571935]"
"[34.175402973554135, 116.04611417656437]","[84.91902451540807, 115.33813848027592]"
"[34.97693508107076, 114.20020761538085]","[84.963590967359, 116.34103782625859]"
"[34.9295836849485, 115.23136898315677]","[84.83100382685888, 117.33620115510911]"
"[23.052441662725613, 122.52155551642223]","[75.16052067168457, 115.50061624342206]"
"[35.22074500974637, 114.27469549132324]","[84.79407240923547, 122.33928546738794]"
"[35.56334217991336, 112.2881067140488]","[84.83522886582945, 120.33921889417783]"
"[34.55886111595563, 117.20890717567652]","[84.78880712333896, 119.33627206311259]"
"[23.519096450205147, 120.57638344132064]","[73.95380301890532, 125.42775635032001]"
"[34.9295836849485, 115.23136898315677]","[84.7957709740653, 123.34025451383825]"
"[22.661066815193546, 124.48327174647315]","[75.06455138982054, 116.49650155609524]"
"[35.597781903822465, 112.29866381224386]","[84.89570840407131, 114.33612069011657]"
"[35.08182249892985, 114.23232195841082]","[85.02832343818396, 115.34290212436174]"
"[35.11665263712655, 114.24296278180992]","[85.051551497648, 111.3400891063538]"
"[34.38269567098542, 117.1554955602385]","[84.96386375473392, 117.34197828390677]"
"[34.47037438591112, 115.09060866525526]","[84.93981557550192, 112.3360896322405]"
"[35.91898086971089, 113.44111225685523]","[84.79407240923547, 122.33928546738794]"
"[34.83614733903497, 114.15693573155366]","[84.87810833334548, 119.3401386768012]"
"[23.415996438332495, 121.57752016840033]","[75.28795385460349, 114.50876910047954]"
"[35.52949768465492, 114.36820426533112]","[84.7957709740653, 123.34025451383825]"
"[23.219936598210914, 120.51029293906613]","[74.29175595938959, 120.42987222071301]"
