"[19.25962652569077, 60.50410602100003]","[58.37707686604937, 62.37635930333016]"
"[19.441380232733426, 60.53608860872932]","[58.87700813076096, 60.43493870455133]"
"[19.50646491983787, 61.56206803540619]","[58.514986327207446, 62.40189994327499]"
"[19.42729269374768, 58.502310742753956]","[58.3187107450655, 65.41521249907575]"
"[19.25962652569077, 60.50410602100003]","[58.628524483661636, 61.405962635639355]"
"[19.38147166948976, 60.5256090490244]","[58.44643632412537, 62.389244006980505]"
"[19.55427078000904, 59.54065199626192]","[58.333978607701454, 63.385380375300656]"
"[19.549246067143095, 58.524219283866685]","[58.44643632412537, 62.389244006980505]"
"[18.863072715961234, 63.48048153951919]","[58.56025902213079, 61.39327997718493]"
"[19.549246067143095, 58.524219283866685]","[58.26434668213124, 63.37252542616161]"
"[19.559220462426264, 60.55652415082383]","[58.4708364059692, 63.41041625352949]"
"[19.61320457223154, 59.55096016828993]","[58.44643632412537, 62.389244006980505]"
"[19.494676811290518, 59.530166136582544]","[58.56025902213079, 61.39327997718493]"
"[19.448209211238098, 61.55210984525667]","[58.560496561289035, 64.44253438569307]"
"[19.134995427270738, 60.481849955521504]","[58.333978607701454, 63.385380375300656]"
"[19.269555363726443, 61.52121632337745]","[58.37707686604937, 62.37635930333016]"
"[19.25962652569077, 60.50410602100003]","[58.715927481623936, 62.438547445065936]"
"[19.55427078000904, 59.54065199626192]","[58.494500985562155, 64.43078438718268]"
"[19.42729269374768, 58.502310742753956]","[58.29195230953721, 64.39428639098243]"
"[19.21940756162746, 62.52744453229337]","[58.4708364059692, 63.41041625352949]"
"[19.668462061855045, 58.5453826018556]","[58.182398119694376, 65.39072399007084]"
"[19.208671463403324, 61.51056798726785]","[58.715927481623936, 62.438547445065936]"
"[19.441380232733426, 60.53608860872932]","[58.53708051301139, 60.37138366373503]"
"[19.494676811290518, 59.530166136582544]","[58.628524483661636, 61.405962635639355]"
"[19.494676811290518, 59.530166136582544]","[58.29195230953721, 64.39428639098243]"
"[19.43440863744315, 59.519499754055026]","[58.715927481623936, 62.438547445065936]"
"[19.43440863744315, 59.519499754055026]","[58.04292029944358, 65.36536180802455]"
"[19.329764281881296, 61.53168767202544]","[58.893766839054976, 61.454487927991224]"
"[19.43440863744315, 59.519499754055026]","[58.514986327207446, 62.40189994327499]"
"[19.12254075442051, 59.46329438855288]","[58.69599692801896, 61.418418064635716]"
"[19.488618221709093, 58.51336110801687]","[58.42128122471996, 61.36722062812942]"
"[19.21940756162746, 62.52744453229337]","[58.19389497679453, 63.3594363999864]"
"[19.320891454764634, 60.51495023119159]","[58.19389497679453, 63.3594363999864]"
"[19.441380232733426, 60.53608860872932]","[58.74343933189234, 60.41020064463506]"
"[19.61320457223154, 59.55096016828993]","[58.514986327207446, 62.40189994327499]"
"[19.373455331968216, 59.50864684100508]","[58.42128122471996, 61.36722062812942]"
"[19.494676811290518, 59.530166136582544]","[58.333978607701454, 63.385380375300656]"
"[19.61320457223154, 59.55096016828993]","[58.859757504033254, 59.41462337784921]"
"[18.95818488597768, 61.466095166252096]","[58.81061471872667, 60.42267916148431]"
"[19.373455331968216, 59.50864684100508]","[58.19389497679453, 63.3594363999864]"
"[19.269555363726443, 61.52121632337745]","[58.582742397297054, 62.414332285780745]"
"[19.320891454764634, 60.51495023119159]","[58.44643632412537, 62.389244006980505]"
"[19.55427078000904, 59.54065199626192]","[58.37707686604937, 62.37635930333016]"
"[19.549246067143095, 58.524219283866685]","[58.56025902213079, 61.39327997718493]"
"[19.43440863744315, 59.519499754055026]","[58.40280200428424, 63.39800863912353]"
"[19.084844007161543, 61.488713667823646]","[58.427756384297055, 64.41883014812683]"
"[19.373455331968216, 59.50864684100508]","[58.37707686604937, 62.37635930333016]"
"[19.24945070272563, 59.48636967328142]","[58.182398119694376, 65.39072399007084]"
"[19.197666558726755, 60.49307465109646]","[58.4708364059692, 63.41041625352949]"
"[18.893766839054976, 61.454487927991224]","[58.78137447039788, 62.45033912710238]"
"[19.549246067143095, 58.524219283866685]","[58.94262532425202, 60.44697701429229]"
"[19.43440863744315, 59.519499754055026]","[58.333978607701454, 63.385380375300656]"
"[19.311808346020115, 59.497605456747415]","[58.491180763093254, 61.38036794514505]"
"[19.21940756162746, 62.52744453229337]","[58.395326180686034, 60.34429588447231]"
"[19.549246067143095, 58.524219283866685]","[58.40280200428424, 63.39800863912353]"
"[19.147106200281893, 61.49973330197679]","[58.4708364059692, 63.41041625352949]"
"[19.147106200281893, 61.49973330197679]","[58.11306741439787, 65.37815638181945]"
"[19.66542802261394, 57.52911550242925]","[58.360244470724226, 64.40666574378383]"
"[19.25962652569077, 60.50410602100003]","[58.42128122471996, 61.36722062812942]"
"[19.50646491983787, 61.56206803540619]","[58.44643632412537, 62.389244006980505]"
"[19.42729269374768, 58.502310742753956]","[58.4708364059692, 63.41041625352949]"
"[19.43440863744315, 59.519499754055026]","[58.582742397297054, 62.414332285780745]"
"[19.097731122280056, 62.50634392667967]","[58.582742397297054, 62.414332285780745]"
"[19.320891454764634, 60.51495023119159]","[58.26434668213124, 63.37252542616161]"
"[19.38147166948976, 60.5256090490244]","[58.08225699517802, 64.35580705375664]"
"[19.311808346020115, 59.497605456747415]","[58.762684226726066, 61.43065384429273]"
"[19.134995427270738, 60.481849955521504]","[58.360244470724226, 64.40666574378383]"
"[19.494676811290518, 59.530166136582544]","[58.4708364059692, 63.41041625352949]"
"[19.134995427270738, 60.481849955521504]","[58.582742397297054, 62.414332285780745]"
"[19.42729269374768, 58.502310742753956]","[58.42128122471996, 61.36722062812942]"
"[19.609191054003574, 58.53489174630432]","[58.333978607701454, 63.385380375300656]"
"[19.494676811290518, 59.530166136582544]","[58.427756384297055, 64.41883014812683]"
"[19.43440863744315, 59.519499754055026]","[58.582742397297054, 62.414332285780745]"
"[19.365263204693754, 58.49106185358397]","[58.38571306948076, 65.42713968652822]"
"[19.24945070272563, 59.48636967328142]","[58.64972239415093, 62.426545203560714]"
"[19.43440863744315, 59.519499754055026]","[58.25094401924669, 65.4030690722315]"
"[19.609191054003574, 58.53489174630432]","[58.67029225441992, 63.446357129579994]"
"[19.42729269374768, 58.502310742753956]","[58.582742397297054, 62.414332285780745]"
"[19.38147166948976, 60.5256090490244]","[58.69599692801896, 61.418418064635716]"
"[19.441380232733426, 60.53608860872932]","[58.29195230953721, 64.39428639098243]"
"[19.365263204693754, 58.49106185358397]","[58.333978607701454, 63.385380375300656]"
"[19.269555363726443, 61.52121632337745]","[58.64972239415093, 62.426545203560714]"
"[19.55427078000904, 59.54065199626192]","[58.582742397297054, 62.414332285780745]"
"[19.25962652569077, 60.50410602100003]","[58.333978607701454, 63.385380375300656]"
"[19.55427078000904, 59.54065199626192]","[58.182398119694376, 65.39072399007084]"
"[19.42729269374768, 58.502310742753956]","[58.628524483661636, 61.405962635639355]"
"[19.38147166948976, 60.5256090490244]","[58.427756384297055, 64.41883014812683]"
"[19.25962652569077, 60.50410602100003]","[58.56025902213079, 61.39327997718493]"
"[19.097731122280056, 62.50634392667967]","[58.64972239415093, 62.426545203560714]"
"[19.197666558726755, 60.49307465109646]","[58.333978607701454, 63.385380375300656]"
"[19.25962652569077, 60.50410602100003]","[58.23587320623748, 62.34988228351691]"
"[19.320891454764634, 60.51495023119159]","[58.69599692801896, 61.418418064635716]"
"[19.668462061855045, 58.5453826018556]","[58.628524483661636, 61.405962635639355]"
"[19.071607783477788, 60.470430715792325]","[58.60668875379013, 60.384558944611555]"
"[19.494676811290518, 59.530166136582544]","[58.491180763093254, 61.38036794514505]"
"[23.98499847003568, 60.14999640754843]","[58.56025902213079, 61.39327997718493]"
"[19.54414610317487, 57.50719623456221]","[58.56025902213079, 61.39327997718493]"
"[19.66542802261394, 57.52911550242925]","[58.64972239415093, 62.426545203560714]"
"[19.311808346020115, 59.497605456747415]","[58.15297004712929, 64.36886141002832]"
"[19.549246067143095, 58.524219283866685]","[58.582742397297054, 62.414332285780745]"
"[19.373455331968216, 59.50864684100508]","[58.010712321534506, 64.34251778202669]"
"[19.329764281881296, 61.53168767202544]","[58.514986327207446, 62.40189994327499]"
"[19.239022927433858, 58.467973079665676]","[58.4708364059692, 63.41041625352949]"
"[19.494676811290518, 59.530166136582544]","[58.222860656025794, 64.38168640595444]"
"[19.420032397506635, 57.48449087576804]","[58.07413298642372, 66.38731799827784]"
"[19.18637505245902, 59.474936027655986]","[58.333978607701454, 63.385380375300656]"
"[19.239022927433858, 58.467973079665676]","[58.81061471872667, 60.42267916148431]"
"[19.84224721326836, 57.56059968305662]","[58.82860445766549, 61.4426753293176]"
"[19.373455331968216, 59.50864684100508]","[58.37707686604937, 62.37635930333016]"
"[19.134995427270738, 60.481849955521504]","[58.4708364059692, 63.41041625352949]"
"[19.785028825211672, 58.565833584465295]","[58.40280200428424, 63.39800863912353]"
"[19.43440863744315, 59.519499754055026]","[58.29195230953721, 64.39428639098243]"
"[19.25962652569077, 60.50410602100003]","[58.222860656025794, 64.38168640595444]"
"[19.320891454764634, 60.51495023119159]","[58.715927481623936, 62.438547445065936]"
"[19.43440863744315, 59.519499754055026]","[58.09125821419489, 62.32242268977022]"
"[19.609191054003574, 58.53489174630432]","[58.42128122471996, 61.36722062812942]"
"[19.43440863744315, 59.519499754055026]","[58.4708364059692, 63.41041625352949]"
"[19.609191054003574, 58.53489174630432]","[58.81061471872667, 60.42267916148431]"
"[19.441380232733426, 60.53608860872932]","[58.56025902213079, 61.39327997718493]"
"[19.727071246064277, 58.55569515219318]","[58.4708364059692, 63.41041625352949]"
"[19.55427078000904, 59.54065199626192]","[58.40280200428424, 63.39800863912353]"
"[19.61320457223154, 59.55096016828993]","[58.12260323702364, 63.34611234271049]"
"[15.065714429890898, 57.23770895322342]","[58.3068926546725, 62.36324025276067]"
"[19.38147166948976, 60.5256090490244]","[58.628524483661636, 61.405962635639355]"
"[19.609191054003574, 58.53489174630432]","[58.762684226726066, 61.43065384429273]"
"[19.329764281881296, 61.53168767202544]","[58.40280200428424, 63.39800863912353]"
"[19.609191054003574, 58.53489174630432]","[58.350534790579346, 61.35383002149111]"
"[19.38147166948976, 60.5256090490244]","[58.67546896530426, 60.39749663556266]"
"[19.147106200281893, 61.49973330197679]","[58.514986327207446, 62.40189994327499]"
"[19.38147166948976, 60.5256090490244]","[58.491180763093254, 61.38036794514505]"
"[19.84224721326836, 57.56059968305662]","[58.514986327207446, 62.40189994327499]"
"[19.25962652569077, 60.50410602100003]","[58.69599692801896, 61.418418064635716]"
"[19.494676811290518, 59.530166136582544]","[58.333978607701454, 63.385380375300656]"
"[19.00749195147698, 60.45880636270502]","[58.491180763093254, 61.38036794514505]"
"[19.25962652569077, 60.50410602100003]","[58.628524483661636, 61.405962635639355]"
"[19.147106200281893, 61.49973330197679]","[58.64972239415093, 62.426545203560714]"
"[19.43440863744315, 59.519499754055026]","[58.44643632412537, 62.389244006980505]"
"[19.782976985237, 56.53419266206109]","[58.60456773012785, 63.43458559873221]"
"[19.365263204693754, 58.49106185358397]","[58.3068926546725, 62.36324025276067]"
"[19.147106200281893, 61.49973330197679]","[58.333978607701454, 63.385380375300656]"
"[19.441380232733426, 60.53608860872932]","[58.538078232061956, 63.422605204208686]"
"[19.197666558726755, 60.49307465109646]","[58.26434668213124, 63.37252542616161]"
"[18.94262532425202, 60.44697701429229]","[58.60456773012785, 63.43458559873221]"
"[19.605135262678093, 57.518250786450686]","[58.222860656025794, 64.38168640595444]"
"[19.54414610317487, 57.50719623456221]","[58.19389497679453, 63.3594363999864]"
"[19.55427078000904, 59.54065199626192]","[58.27894417640758, 61.34019359341543]"
"[19.55427078000904, 59.54065199626192]","[58.582742397297054, 62.414332285780745]"
"[19.311808346020115, 59.497605456747415]","[58.4708364059692, 63.41041625352949]"
"[19.25962652569077, 60.50410602100003]","[58.19389497679453, 63.3594363999864]"
"[19.727071246064277, 58.55569515219318]","[58.23587320623748, 62.34988228351691]"
"[19.320891454764634, 60.51495023119159]","[58.15297004712929, 64.36886141002832]"
"[19.25962652569077, 60.50410602100003]","[58.222860656025794, 64.38168640595444]"
"[19.549246067143095, 58.524219283866685]","[58.44643632412537, 62.389244006980505]"
"[19.25962652569077, 60.50410602100003]","[58.44643632412537, 62.389244006980505]"
"[19.559220462426264, 60.55652415082383]","[58.514986327207446, 62.40189994327499]"
"[19.071607783477788, 60.470430715792325]","[58.893766839054976, 61.454487927991224]"
"[19.725037079878287, 57.53979094766677]","[58.514986327207446, 62.40189994327499]"
"[19.549246067143095, 58.524219283866685]","[58.37707686604937, 62.37635930333016]"
"[19.43440863744315, 59.519499754055026]","[58.60668875379013, 60.384558944611555]"
"[19.494676811290518, 59.530166136582544]","[58.29195230953721, 64.39428639098243]"
"[19.365263204693754, 58.49106185358397]","[58.4708364059692, 63.41041625352949]"
"[19.320891454764634, 60.51495023119159]","[58.4708364059692, 63.41041625352949]"
"[19.320891454764634, 60.51495023119159]","[58.69599692801896, 61.418418064635716]"
"[19.035872916624303, 62.495522651848994]","[58.762684226726066, 61.43065384429273]"
"[19.55427078000904, 59.54065199626192]","[58.538078232061956, 63.422605204208686]"
"[19.441380232733426, 60.53608860872932]","[58.64972239415093, 62.426545203560714]"
"[19.269555363726443, 61.52121632337745]","[58.628524483661636, 61.405962635639355]"
"[19.311808346020115, 59.497605456747415]","[58.56025902213079, 61.39327997718493]"
"[19.311808346020115, 59.497605456747415]","[58.628524483661636, 61.405962635639355]"
"[19.320891454764634, 60.51495023119159]","[58.427756384297055, 64.41883014812683]"
"[19.549246067143095, 58.524219283866685]","[58.25094401924669, 65.4030690722315]"
"[19.549246067143095, 58.524219283866685]","[58.11306741439787, 65.37815638181945]"
"[19.302509582321324, 58.47962230515757]","[58.582742397297054, 62.414332285780745]"
"[19.441380232733426, 60.53608860872932]","[58.4708364059692, 63.41041625352949]"
"[19.38147166948976, 60.5256090490244]","[58.514986327207446, 62.40189994327499]"
"[19.55427078000904, 59.54065199626192]","[58.491180763093254, 61.38036794514505]"
"[19.208671463403324, 61.51056798726785]","[58.538078232061956, 63.422605204208686]"
"[19.197666558726755, 60.49307465109646]","[58.60456773012785, 63.43458559873221]"
"[19.441380232733426, 60.53608860872932]","[58.582742397297054, 62.414332285780745]"
"[19.311808346020115, 59.497605456747415]","[58.538078232061956, 63.422605204208686]"
"[19.488618221709093, 58.51336110801687]","[58.40280200428424, 63.39800863912353]"
"[19.320891454764634, 60.51495023119159]","[58.10439544803612, 67.40843480035873]"
"[19.549246067143095, 58.524219283866685]","[58.12260323702364, 63.34611234271049]"
"[19.320891454764634, 60.51495023119159]","[58.84608294861068, 62.46192935345768]"
"[19.269555363726443, 61.52121632337745]","[58.514986327207446, 62.40189994327499]"
"[19.785028825211672, 58.565833584465295]","[58.762684226726066, 61.43065384429273]"
"[19.42729269374768, 58.502310742753956]","[58.4708364059692, 63.41041625352949]"
"[19.24945070272563, 59.48636967328142]","[58.79953612269636, 63.46929841777325]"
"[19.25962652569077, 60.50410602100003]","[58.29195230953721, 64.39428639098243]"
"[19.43440863744315, 59.519499754055026]","[58.360244470724226, 64.40666574378383]"
"[19.18637505245902, 59.474936027655986]","[58.37707686604937, 62.37635930333016]"
"[19.605135262678093, 57.518250786450686]","[58.4708364059692, 63.41041625352949]"
"[19.488618221709093, 58.51336110801687]","[58.582742397297054, 62.414332285780745]"
"[19.609191054003574, 58.53489174630432]","[58.582742397297054, 62.414332285780745]"
