50,20,10
"[34.738854558386514, 65.23820080331032]","[57.86297782958994, 66.3490406525457]","[30, 66]","[40, 58]","[50, 61]","[60, 43]","[70, 60]"
"[34.826821635105325, 67.25132509066994]","[57.99907505545064, 68.40526512243754]","[30, 70]","[40, 60]","[50, 62]","[60, 47]","[70, 62]"
"[34.57148240814009, 66.22789190495196]","[57.93060998623454, 68.39321839858641]","[30, 63]","[40, 59]","[50, 63]","[60, 45]","[70, 62]"
"[34.8584282088012, 63.24133605602938]","[58.25094401924669, 65.4030690722315]","[30, 67]","[40, 56]","[50, 63]","[60, 45]","[70, 59]"
"[34.77739458122421, 64.23804830731603]","[57.62115749831613, 71.38463951227607]","[30, 66]","[40, 57]","[50, 63]","[60, 45]","[70, 65]"
"[34.70092967263471, 66.23837559344904]","[58.17187360228538, 67.42030799910587]","[30, 66]","[40, 59]","[50, 62]","[60, 48]","[70, 61]"
"[34.709673312313654, 68.24525582097534]","[57.61554791308996, 69.35292283863627]","[30, 68]","[40, 61]","[50, 63]","[60, 42]","[70, 63]"
"[34.821837935593855, 65.24483987985438]","[57.47102962933896, 69.32696013263563]","[30, 68]","[40, 58]","[50, 62]","[60, 41]","[70, 63]"
"[34.750125428370715, 68.2483796585318]","[57.99907505545064, 68.40526512243754]","[30, 69]","[40, 61]","[50, 66]","[60, 43]","[70, 62]"
"[34.70092967263471, 66.23837559344904]","[57.962882701799366, 69.41404977828297]","[30, 66]","[40, 59]","[50, 65]","[60, 45]","[70, 63]"
"[34.70092967263471, 66.23837559344904]","[58.10439544803612, 67.40843480035873]","[30, 66]","[40, 59]","[50, 64]","[60, 45]","[70, 61]"
"[34.78386242048749, 66.24495758004922]","[57.89495918328293, 69.40223718864952]","[30, 68]","[40, 59]","[50, 64]","[60, 45]","[70, 63]"
"[34.621186133186704, 67.23519194097318]","[57.723133709864484, 70.38736422434462]","[30, 65]","[40, 60]","[50, 61]","[60, 47]","[70, 64]"
"[34.82436480268213, 66.24813435677362]","[57.791337806445526, 68.36849483104712]","[30, 69]","[40, 59]","[50, 62]","[60, 44]","[70, 62]"
"[34.70092967263471, 66.23837559344904]","[57.75682456306127, 69.37800196276916]","[30, 66]","[40, 59]","[50, 62]","[60, 45]","[70, 63]"
"[34.66360532687249, 67.23857073300387]","[57.89732047480624, 67.3715640925004]","[30, 66]","[40, 60]","[50, 62]","[60, 44]","[70, 61]"
"[34.74647728352372, 67.245096471131]","[57.791337806445526, 68.36849483104712]","[30, 68]","[40, 60]","[50, 61]","[60, 45]","[70, 62]"
"[34.705362065864364, 67.24187168797073]","[57.720516327761274, 68.35580959223417]","[30, 67]","[40, 60]","[50, 61]","[60, 44]","[70, 62]"
"[34.62686863427146, 68.2387867779251]","[58.00455217711957, 66.37478231243654]","[30, 66]","[40, 61]","[50, 62]","[60, 44]","[70, 60]"
"[34.821837935593855, 65.24483987985438]","[57.93060998623454, 68.39321839858641]","[30, 68]","[40, 58]","[50, 64]","[60, 44]","[70, 62]"
"[34.826821635105325, 67.25132509066994]","[58.210930891626084, 66.41174957496249]","[30, 70]","[40, 60]","[50, 63]","[60, 46]","[70, 60]"
"[34.70092967263471, 66.23837559344904]","[57.39752554742789, 69.31363601537936]","[30, 66]","[40, 59]","[50, 61]","[60, 41]","[70, 63]"
"[52.72172209340106, 66.23340127214296]",[],"[30, 66]","[40, 62]","[50, 62]","[60, 45]","[70, 61]"
"[34.78695780258164, 67.24824686064242]","[57.93418260805229, 66.36202641395191]","[30, 69]","[40, 60]","[50, 63]","[60, 42]","[70, 60]"
"[50.850030004007984, 50.62983853093815]",[],"[30, 69]","[40, 61]","[50, 61]","[60, 44]","[70, 62]"
"[34.742720988904956, 66.24170531114562]","[58.10439544803612, 67.40843480035873]","[30, 67]","[40, 59]","[50, 62]","[60, 47]","[70, 61]"
"[34.742720988904956, 66.24170531114562]","[58.03614937006903, 67.39635580227754]","[30, 67]","[40, 59]","[50, 63]","[60, 45]","[70, 61]"
"[34.66360532687249, 67.23857073300387]","[57.93060998623454, 68.39321839858641]","[30, 66]","[40, 60]","[50, 62]","[60, 46]","[70, 62]"
"[34.705362065864364, 67.24187168797073]","[57.723133709864484, 70.38736422434462]","[30, 67]","[40, 60]","[50, 62]","[60, 46]","[70, 64]"
"[50.7262899928197, 51.62364573921073]",[],"[30, 70]","[40, 61]","[50, 61]","[60, 45]","[70, 63]"
"[34.61532620342785, 66.23147128086893]","[57.86136725717229, 68.38096295901165]","[30, 64]","[40, 59]","[50, 62]","[60, 45]","[70, 62]"
"[46.793931889679484, 52.82425830106575]",[],"[30, 69]","[40, 62]","[50, 62]","[60, 47]","[70, 60]"
"[34.78996634538102, 68.25143258120198]","[58.03614937006903, 67.39635580227754]","[30, 70]","[40, 61]","[50, 63]","[60, 45]","[70, 61]"
"[34.78386242048749, 66.24495758004922]","[57.86297782958994, 66.3490406525457]","[30, 68]","[40, 59]","[50, 60]","[60, 44]","[70, 60]"
"[34.705362065864364, 67.24187168797073]","[58.11306741439787, 65.37815638181945]","[30, 67]","[40, 60]","[50, 61]","[60, 45]","[70, 59]"
"[34.705362065864364, 67.24187168797073]","[57.791337806445526, 68.36849483104712]","[30, 67]","[40, 60]","[50, 63]","[60, 43]","[70, 62]"
"[34.65847219638043, 66.23496503561874]","[57.967129546724976, 67.38406606684032]","[30, 65]","[40, 59]","[50, 63]","[60, 44]","[70, 61]"
"[34.82436480268213, 66.24813435677362]","[58.29195230953721, 64.39428639098243]","[30, 69]","[40, 59]","[50, 61]","[60, 46]","[70, 58]"
"[34.705362065864364, 67.24187168797073]","[57.89732047480624, 67.3715640925004]","[30, 67]","[40, 60]","[50, 62]","[60, 44]","[70, 61]"
"[34.705362065864364, 67.24187168797073]","[57.86136725717229, 68.38096295901165]","[30, 67]","[40, 60]","[50, 62]","[60, 45]","[70, 62]"
"[34.668589705919096, 68.2420606477227]","[58.10439544803612, 67.40843480035873]","[30, 67]","[40, 61]","[50, 62]","[60, 47]","[70, 61]"
"[34.57808629125055, 67.23172827336352]","[57.93418260805229, 66.36202641395191]","[30, 64]","[40, 60]","[50, 61]","[60, 44]","[70, 60]"
"[34.742720988904956, 66.24170531114562]","[57.99907505545064, 68.40526512243754]","[30, 67]","[40, 59]","[50, 62]","[60, 47]","[70, 62]"
"[34.94085593242261, 64.25112876253154]","[57.720516327761274, 68.35580959223417]","[30, 70]","[40, 57]","[50, 60]","[60, 45]","[70, 62]"
