75,40,0
"[19.206644810034415, 82.74905400295896]","[52.083508089227124, 98.83927133711678]","[10, 84]","[20, 70]","[30, 76]","[40, 92]","[50, 77]","[60, 69]","[70, 93]"
"[19.06643365084761, 82.73064509032471]","[52.86920027985223, 95.93246680318084]","[10, 81]","[20, 70]","[30, 76]","[40, 93]","[50, 82]","[60, 71]","[70, 90]"
"[19.041670250853137, 84.74442464975468]","[52.91846941728268, 95.94125160925657]","[10, 82]","[20, 72]","[30, 78]","[40, 93]","[50, 80]","[60, 74]","[70, 90]"
"[19.350530583031567, 83.77583961132969]","[52.769823732451925, 95.91466640376156]","[10, 84]","[20, 75]","[30, 77]","[40, 94]","[50, 79]","[60, 71]","[70, 90]"
"[19.42009581809822, 80.75994136791853]","[52.769823732451925, 95.91466640376156]","[10, 83]","[20, 72]","[30, 74]","[40, 91]","[50, 82]","[60, 71]","[70, 90]"
"[19.252590574579422, 82.7550326174108]","[52.542384086247715, 96.88980411994247]","[10, 86]","[20, 69]","[30, 76]","[40, 93]","[50, 78]","[60, 71]","[70, 91]"
"[19.29020205733656, 81.75146926763986]","[52.87515252746443, 93.90123587315246]","[10, 81]","[20, 73]","[30, 75]","[40, 90]","[50, 79]","[60, 72]","[70, 88]"
"[19.459494689750116, 79.7565063034804]","[52.91846941728268, 95.94125160925657]","[10, 83]","[20, 71]","[30, 73]","[40, 95]","[50, 80]","[60, 72]","[70, 90]"
"[19.381380178067445, 81.76336122950346]","[52.29076749974938, 98.8766182148792]","[10, 85]","[20, 71]","[30, 75]","[40, 90]","[50, 80]","[60, 72]","[70, 93]"
"[19.113566931439962, 82.73686097557226]","[52.96745950880953, 95.94996124620019]","[10, 83]","[20, 69]","[30, 76]","[40, 94]","[50, 81]","[60, 73]","[70, 90]"
"[19.282070781683597, 80.74173938124902]","[53.172258123194034, 93.95493728151588]","[10, 80]","[20, 72]","[30, 74]","[40, 93]","[50, 80]","[60, 74]","[70, 88]"
"[19.453537757222044, 78.74690237806773]","[52.21732829684676, 99.87932293989986]","[10, 82]","[20, 70]","[30, 72]","[40, 94]","[50, 79]","[60, 70]","[70, 94]"
"[19.42639703084616, 81.76919922362224]","[52.89703288109765, 94.92149917682607]","[10, 85]","[20, 72]","[30, 75]","[40, 91]","[50, 81]","[60, 72]","[70, 89]"
"[19.160308146215577, 82.74299715465739]","[52.491453683222296, 96.88061358237985]","[10, 83]","[20, 70]","[30, 76]","[40, 90]","[50, 79]","[60, 72]","[70, 91]"
"[19.206644810034415, 82.74905400295896]","[52.56789876845037, 97.91028723611123]","[10, 84]","[20, 70]","[30, 76]","[40, 95]","[50, 79]","[60, 71]","[70, 92]"
"[19.33598370192298, 81.75745387837006]","[52.85284343258149, 92.88044764158509]","[10, 83]","[20, 72]","[30, 75]","[40, 91]","[50, 77]","[60, 70]","[70, 87]"
"[19.29020205733656, 81.75146926763986]","[52.94663314494806, 94.93042306826905]","[10, 84]","[20, 70]","[30, 75]","[40, 91]","[50, 80]","[60, 74]","[70, 89]"
"[19.188051502483308, 80.72920215335752]","[52.239393024200815, 98.86740280293772]","[10, 78]","[20, 72]","[30, 74]","[40, 91]","[50, 78]","[60, 72]","[70, 93]"
"[19.367431498544693, 79.74428483192014]","[52.51632848485724, 95.86878391880471]","[10, 81]","[20, 71]","[30, 73]","[40, 88]","[50, 80]","[60, 71]","[70, 90]"
"[19.413659473151498, 79.7504350801709]","[52.847138045830235, 94.91249563232802]","[10, 84]","[20, 69]","[30, 73]","[40, 90]","[50, 80]","[60, 73]","[70, 89]"
"[19.482117444255973, 83.79246224677985]","[52.59301229056936, 96.89891732423186]","[10, 87]","[20, 75]","[30, 77]","[40, 92]","[50, 80]","[60, 71]","[70, 91]"
"[19.160308146215577, 82.74299715465739]","[52.26832925574021, 99.88838761578023]","[10, 82]","[20, 71]","[30, 76]","[40, 95]","[50, 79]","[60, 70]","[70, 94]"
"[19.041670250853137, 84.74442464975468]","[52.44311158514334, 98.9037823748238]","[10, 83]","[20, 71]","[30, 78]","[40, 91]","[50, 81]","[60, 73]","[70, 93]"
"[19.252590574579422, 82.7550326174108]","[52.847138045830235, 94.91249563232802]","[10, 84]","[20, 71]","[30, 76]","[40, 94]","[50, 78]","[60, 71]","[70, 89]"
"[19.01889089479783, 82.72435094790491]","[53.074356867522326, 93.93734671588453]","[10, 80]","[20, 70]","[30, 76]","[40, 91]","[50, 81]","[60, 73]","[70, 88]"
"[19.206644810034415, 82.74905400295896]","[53.00458044859778, 92.90833231762394]","[10, 83]","[20, 71]","[30, 76]","[40, 90]","[50, 79]","[60, 72]","[70, 87]"
"[19.123801686166985, 83.74670626427874]","[52.369476677619105, 99.90629146382442]","[10, 84]","[20, 70]","[30, 77]","[40, 93]","[50, 80]","[60, 73]","[70, 94]"
"[19.413659473151498, 79.7504350801709]","[52.49333366815531, 98.91268704156481]","[10, 80]","[20, 73]","[30, 73]","[40, 92]","[50, 83]","[60, 71]","[70, 93]"
"[19.252590574579422, 82.7550326174108]","[52.87515252746443, 93.90123587315246]","[10, 83]","[20, 72]","[30, 76]","[40, 93]","[50, 78]","[60, 70]","[70, 88]"
"[19.235267881905965, 80.73551289412603]","[53.123443820065596, 93.9461781488512]","[10, 80]","[20, 71]","[30, 74]","[40, 95]","[50, 78]","[60, 73]","[70, 88]"
"[19.29020205733656, 81.75146926763986]","[52.94663314494806, 94.93042306826905]","[10, 84]","[20, 70]","[30, 75]","[40, 92]","[50, 79]","[60, 74]","[70, 89]"
"[19.29020205733656, 81.75146926763986]","[52.61789416009997, 97.91917595116232]","[10, 82]","[20, 72]","[30, 75]","[40, 97]","[50, 79]","[60, 70]","[70, 92]"
"[19.19745297854452, 81.73926521102666]","[52.769823732451925, 95.91466640376156]","[10, 82]","[20, 70]","[30, 75]","[40, 92]","[50, 80]","[60, 72]","[70, 90]"
"[19.34333192861502, 82.76676823762668]","[52.59301229056936, 96.89891732423186]","[10, 85]","[20, 72]","[30, 76]","[40, 91]","[50, 77]","[60, 75]","[70, 91]"
"[19.113566931439962, 82.73686097557226]","[52.41620324207839, 97.8831578544465]","[10, 81]","[20, 71]","[30, 76]","[40, 92]","[50, 80]","[60, 70]","[70, 92]"
"[19.123801686166985, 83.74670626427874]","[52.87515252746443, 93.90123587315246]","[10, 82]","[20, 72]","[30, 77]","[40, 91]","[50, 79]","[60, 71]","[70, 88]"
"[19.413659473151498, 79.7504350801709]","[52.51632848485724, 95.86878391880471]","[10, 83]","[20, 70]","[30, 73]","[40, 89]","[50, 79]","[60, 71]","[70, 90]"
"[19.123801686166985, 83.74670626427874]","[53.054564154310356, 92.91746180741036]","[10, 82]","[20, 72]","[30, 77]","[40, 92]","[50, 78]","[60, 72]","[70, 87]"
"[19.381380178067445, 81.76336122950346]","[52.94663314494806, 94.93042306826905]","[10, 85]","[20, 71]","[30, 75]","[40, 94]","[50, 80]","[60, 71]","[70, 89]"
"[19.34333192861502, 82.76676823762668]","[52.91846941728268, 95.94125160925657]","[10, 87]","[20, 70]","[30, 76]","[40, 95]","[50, 81]","[60, 71]","[70, 90]"
"[19.42009581809822, 80.75994136791853]","[52.31361185047231, 97.86467279179061]","[10, 83]","[20, 72]","[30, 74]","[40, 92]","[50, 79]","[60, 69]","[70, 92]"
"[19.160308146215577, 82.74299715465739]","[52.491453683222296, 96.88061358237985]","[10, 82]","[20, 71]","[30, 76]","[40, 92]","[50, 78]","[60, 71]","[70, 91]"
"[19.215631488896722, 83.75858116890858]","[53.10427085633747, 92.92651311860514]","[10, 82]","[20, 74]","[30, 77]","[40, 90]","[50, 81]","[60, 72]","[70, 87]"
"[19.077306765559065, 83.74065374094297]","[52.542384086247715, 96.88980411994247]","[10, 84]","[20, 69]","[30, 77]","[40, 92]","[50, 79]","[60, 71]","[70, 91]"
"[19.515303388780207, 81.78064341132284]","[52.29076749974938, 98.8766182148792]","[10, 86]","[20, 73]","[30, 75]","[40, 92]","[50, 79]","[60, 71]","[70, 93]"
"[19.432572877345084, 82.77821047351009]","[52.3887194388789, 96.86199116535012]","[10, 85]","[20, 74]","[30, 76]","[40, 90]","[50, 77]","[60, 72]","[70, 91]"
"[19.298155080480583, 82.76093894711433]","[52.61859554906495, 95.88737810987135]","[10, 83]","[20, 73]","[30, 76]","[40, 93]","[50, 77]","[60, 71]","[70, 90]"
