20,30,0
"[25.710857480267023, 21.01679710751388]","[52.11062304108931, 23.142174070377173]","[20, 35]","[30, 14]","[40, 50]","[50, 21]","[60, 17]"
"[25.382681496966903, 24.010057277721135]","[51.95200415521108, 24.143990145837616]","[20, 35]","[30, 17]","[40, 51]","[50, 21]","[60, 18]"
"[25.281369543116917, 25.008740024240897]","[51.68888565591228, 22.994083559317914]","[20, 35]","[30, 18]","[40, 47]","[50, 19]","[60, 17]"
"[25.466778009183756, 24.026077516981683]","[51.70353686782515, 24.059742362615438]","[20, 36]","[30, 17]","[40, 50]","[50, 19]","[60, 18]"
"[25.295466229352588, 23.993121136087677]","[51.946850814260955, 23.085694452361377]","[20, 34]","[30, 17]","[40, 48]","[50, 21]","[60, 17]"
"[25.68029463749322, 22.030493560931532]","[51.766155772918495, 21.95691942165627]","[20, 36]","[30, 15]","[40, 45]","[50, 19]","[60, 16]"
"[25.68029463749322, 22.030493560931532]","[52.11062304108931, 23.142174070377173]","[20, 36]","[30, 15]","[40, 51]","[50, 20]","[60, 17]"
"[25.54791782232107, 24.04124501280548]","[52.20279320501599, 21.05245992041395]","[20, 37]","[30, 17]","[40, 48]","[50, 18]","[60, 15]"
"[25.73000723997894, 23.057963084592465]","[52.27622285863456, 22.1414937013676]","[20, 38]","[30, 16]","[40, 49]","[50, 21]","[60, 16]"
"[25.401076319188164, 22.994616809437087]","[51.776575109961726, 23.02558975088623]","[20, 34]","[30, 16]","[40, 47]","[50, 20]","[60, 17]"
"[25.68029463749322, 22.030493560931532]","[51.68888565591228, 22.994083559317914]","[20, 36]","[30, 15]","[40, 48]","[50, 18]","[60, 17]"
"[25.912094013853853, 22.074683112931297]","[52.028807797128806, 22.053631360633826]","[20, 39]","[30, 15]","[40, 48]","[50, 19]","[60, 16]"
"[25.65218577086717, 23.043415801609637]","[51.946850814260955, 23.085694452361377]","[20, 37]","[30, 16]","[40, 50]","[50, 19]","[60, 17]"
"[25.36582849170249, 25.024527048944325]","[51.946850814260955, 23.085694452361377]","[20, 36]","[30, 18]","[40, 49]","[50, 20]","[60, 17]"
"[25.571529134681988, 23.028051266295936]","[51.776575109961726, 23.02558975088623]","[20, 36]","[30, 16]","[40, 47]","[50, 20]","[60, 17]"
