20,40,0
"[22.423121853440236, 32.58057037078644]","[58.85082558127533, 41.99521876833747]","[20, 17]","[30, 26]","[50, 60]","[60, 17]","[70, 36]"
"[22.365153577331657, 33.59332701097216]","[59.09378335377496, 39.98946086806082]","[20, 17]","[30, 27]","[50, 62]","[60, 14]","[70, 34]"
"[22.423121853440236, 32.58057037078644]","[58.924411739946805, 40.979676015570085]","[20, 17]","[30, 26]","[50, 61]","[60, 15]","[70, 35]"
"[22.526746003675946, 33.62964435452439]","[59.09378335377496, 39.98946086806082]","[20, 18]","[30, 27]","[50, 61]","[60, 15]","[70, 34]"
"[22.743674356545693, 32.65345676122247]","[59.4462299111272, 39.048948963846925]","[20, 19]","[30, 26]","[50, 62]","[60, 16]","[70, 33]"
"[22.310772487265474, 31.5258351320049]","[58.75791711423065, 41.970441272928774]","[20, 16]","[30, 25]","[50, 60]","[60, 16]","[70, 36]"
"[22.18859444907703, 30.464478389644718]","[59.09378335377496, 39.98946086806082]","[20, 15]","[30, 24]","[50, 61]","[60, 15]","[70, 34]"
"[22.48391534805317, 31.56756357811343]","[58.98455583317135, 38.92123444881836]","[20, 17]","[30, 25]","[50, 58]","[60, 15]","[70, 33]"
"[22.020672181701322, 33.51317387038024]","[59.09378335377496, 39.98946086806082]","[20, 15]","[30, 27]","[50, 60]","[60, 16]","[70, 34]"
"[22.526746003675946, 33.62964435452439]","[59.27538878308613, 40.03854660274835]","[20, 18]","[30, 27]","[50, 63]","[60, 15]","[70, 34]"
"[22.25229252566661, 32.54036768256942]","[58.88753031890558, 38.89364348484948]","[20, 16]","[30, 26]","[50, 56]","[60, 16]","[70, 33]"
"[22.129718997102614, 31.481124130897612]","[59.266103777002776, 38.99982015256277]","[20, 15]","[30, 25]","[50, 60]","[60, 16]","[70, 33]"
"[22.586774366213653, 32.61819399080856]","[59.79286134210596, 38.106650612159456]","[20, 18]","[30, 26]","[50, 63]","[60, 17]","[70, 32]"
"[22.37225473341619, 30.510981647729988]","[59.196761032238, 41.05231567646287]","[20, 16]","[30, 24]","[50, 62]","[60, 17]","[70, 35]"
"[22.310772487265474, 31.5258351320049]","[59.266103777002776, 38.99982015256277]","[20, 16]","[30, 25]","[50, 60]","[60, 16]","[70, 33]"
"[22.649636297550938, 31.606560296530763]","[59.70713869285574, 38.08358581590591]","[20, 18]","[30, 25]","[50, 62]","[60, 17]","[70, 32]"
"[22.365153577331657, 33.59332701097216]","[58.83066551771243, 40.95422723676796]","[20, 17]","[30, 27]","[50, 60]","[60, 15]","[70, 35]"
"[22.526746003675946, 33.62964435452439]","[58.98455583317135, 38.92123444881836]","[20, 18]","[30, 27]","[50, 57]","[60, 16]","[70, 33]"
"[22.48391534805317, 31.56756357811343]","[59.28469044524187, 41.07535379034733]","[20, 17]","[30, 25]","[50, 65]","[60, 15]","[70, 35]"
"[22.309812665338182, 34.60583065250044]","[59.34993198708654, 37.98524108983638]","[20, 17]","[30, 28]","[50, 60]","[60, 15]","[70, 32]"
"[22.48391534805317, 31.56756357811343]","[59.10742542941508, 41.02870107759345]","[20, 17]","[30, 25]","[50, 64]","[60, 14]","[70, 35]"
"[21.92191254759829, 35.543594321491135]","[58.3044311770289, 42.883751817058474]","[20, 15]","[30, 29]","[50, 58]","[60, 15]","[70, 37]"
"[22.37225473341619, 30.510981647729988]","[59.79286134210596, 38.106650612159456]","[20, 16]","[30, 24]","[50, 65]","[60, 15]","[70, 32]"
"[22.25229252566661, 32.54036768256942]","[58.90616133628809, 39.937817342057976]","[20, 16]","[30, 26]","[50, 59]","[60, 15]","[70, 34]"
"[22.48391534805317, 31.56756357811343]","[59.09378335377496, 39.98946086806082]","[20, 17]","[30, 25]","[50, 59]","[60, 17]","[70, 34]"
"[22.196610656165948, 33.55457463726022]","[58.73537960500909, 40.9281160693593]","[20, 16]","[30, 27]","[50, 59]","[60, 15]","[70, 35]"
"[22.25229252566661, 32.54036768256942]","[59.18532066758107, 40.01431261286967]","[20, 16]","[30, 26]","[50, 60]","[60, 17]","[70, 34]"
"[22.649636297550938, 31.606560296530763]","[59.872015211281905, 39.16154267238466]","[20, 18]","[30, 25]","[50, 67]","[60, 16]","[70, 33]"
"[22.37225473341619, 30.510981647729988]","[58.638517890766494, 40.9013352335668]","[20, 16]","[30, 24]","[50, 57]","[60, 16]","[70, 35]"
"[22.423121853440236, 32.58057037078644]","[59.45125202501745, 40.08523963904611]","[20, 17]","[30, 26]","[50, 64]","[60, 16]","[70, 34]"
"[22.25229252566661, 32.54036768256942]","[58.924411739946805, 40.979676015570085]","[20, 16]","[30, 26]","[50, 60]","[60, 16]","[70, 35]"
"[22.586774366213653, 32.61819399080856]","[59.1738054321756, 38.97429964361307]","[20, 18]","[30, 26]","[50, 59]","[60, 16]","[70, 33]"
"[22.48391534805317, 31.56756357811343]","[59.16225250471678, 37.932120019922515]","[20, 17]","[30, 25]","[50, 59]","[60, 14]","[70, 32]"
"[22.07381604629584, 32.497355354520295]","[59.27538878308613, 40.03854660274835]","[20, 15]","[30, 26]","[50, 62]","[60, 16]","[70, 34]"
"[22.37225473341619, 30.510981647729988]","[58.6635026158004, 41.94503930883073]","[20, 16]","[30, 24]","[50, 61]","[60, 14]","[70, 36]"
"[22.365153577331657, 33.59332701097216]","[58.924411739946805, 40.979676015570085]","[20, 17]","[30, 27]","[50, 59]","[60, 17]","[70, 35]"
"[22.25229252566661, 32.54036768256942]","[59.1738054321756, 38.97429964361307]","[20, 16]","[30, 26]","[50, 61]","[60, 14]","[70, 33]"
"[22.586774366213653, 32.61819399080856]","[59.208090602733016, 42.088446436594324]","[20, 18]","[30, 26]","[50, 65]","[60, 16]","[70, 36]"
"[22.423121853440236, 32.58057037078644]","[59.10742542941508, 41.02870107759345]","[20, 17]","[30, 26]","[50, 61]","[60, 17]","[70, 35]"
"[22.25229252566661, 32.54036768256942]","[59.79682864427154, 37.07152274165785]","[20, 16]","[30, 26]","[50, 61]","[60, 17]","[70, 31]"
"[22.07381604629584, 32.497355354520295]","[59.247763301447655, 36.916011547019394]","[20, 15]","[30, 26]","[50, 58]","[60, 14]","[70, 31]"
"[22.61479077963123, 29.540839254672456]","[59.45125202501745, 40.08523963904611]","[20, 17]","[30, 23]","[50, 63]","[60, 17]","[70, 34]"
"[22.547729366713366, 30.55431469688763]","[58.61280931721373, 39.85516575725708]","[20, 17]","[30, 24]","[50, 55]","[60, 16]","[70, 34]"
"[21.970098411079306, 34.52858457781759]","[58.94226478741422, 42.01938820709642]","[20, 15]","[30, 28]","[50, 64]","[60, 14]","[70, 36]"
"[22.310772487265474, 31.5258351320049]","[58.54004112049528, 40.873852759907265]","[20, 16]","[30, 25]","[50, 57]","[60, 15]","[70, 35]"
"[22.310772487265474, 31.5258351320049]","[59.45125202501745, 40.08523963904611]","[20, 16]","[30, 25]","[50, 64]","[60, 16]","[70, 34]"
"[22.423121853440236, 32.58057037078644]","[59.28469044524187, 41.07535379034733]","[20, 17]","[30, 26]","[50, 65]","[60, 15]","[70, 35]"
"[22.48391534805317, 31.56756357811343]","[58.90616133628809, 39.937817342057976]","[20, 17]","[30, 25]","[50, 58]","[60, 16]","[70, 34]"
