100,30,0
"[25.47660679821445, 107.47312999168078]","[59.07201535509928, 112.9224596925439]","[10, 138]","[20, 111]","[30, 94]","[40, 101]","[50, 104]","[60, 100]","[70, 106]"
"[25.67390087921281, 106.49068093955886]","[58.90478135111028, 113.91092474496719]","[10, 133]","[20, 114]","[30, 99]","[40, 100]","[50, 104]","[60, 97]","[70, 107]"
"[25.508611308589924, 107.47744951216555]","[58.91480307358618, 114.91658117116384]","[10, 140]","[20, 108]","[30, 96]","[40, 101]","[50, 105]","[60, 98]","[70, 108]"
"[25.397892864460438, 110.48928045706737]","[58.949999347943475, 114.91997215261223]","[10, 142]","[20, 110]","[30, 98]","[40, 104]","[50, 106]","[60, 98]","[70, 108]"
"[42.7549397058226, 111.1598362116383]",[],"[10, 133]","[20, 107]","[30, 96]","[40, 102]","[50, 102]","[60, 98]","[70, 107]"
"[21.063879852718326, 103.06332158697008]","[53.01083015771966, 117.2252984790882]","[10, 135]","[20, 115]","[30, 96]","[40, 104]","[50, 103]","[60, 96]","[70, 111]"
"[25.241412612467986, 109.45952036214973]","[58.889583096553096, 115.91876954837842]","[10, 137]","[20, 108]","[30, 97]","[40, 103]","[50, 104]","[60, 100]","[70, 109]"
"[21.038169675027124, 103.06108860740598]","[53.401845202018826, 114.25062112557659]","[10, 139]","[20, 110]","[30, 96]","[40, 104]","[50, 102]","[60, 99]","[70, 108]"
"[25.439309251309737, 108.4771348884135]","[59.10682917995152, 112.92582247320367]","[10, 139]","[20, 111]","[30, 95]","[40, 102]","[50, 106]","[60, 99]","[70, 106]"
"[25.31019436084563, 108.45972433231998]","[58.889583096553096, 115.91876954837842]","[10, 133]","[20, 112]","[30, 96]","[40, 102]","[50, 106]","[60, 98]","[70, 109]"
"[20.960154208347554, 103.05427620902631]","[53.53320753562837, 112.24859575180983]","[10, 138]","[20, 108]","[30, 96]","[40, 103]","[50, 102]","[60, 98]","[70, 106]"
"[25.375034728621316, 108.46848799602957]","[59.01081209363212, 113.92120193222875]","[10, 139]","[20, 109]","[30, 95]","[40, 102]","[50, 106]","[60, 98]","[70, 107]"
"[25.270353928991593, 110.47234915870406]","[59.04571418698925, 113.92456330980549]","[10, 139]","[20, 112]","[30, 95]","[40, 104]","[50, 107]","[60, 98]","[70, 107]"
"[25.31019436084563, 108.45972433231998]","[58.85429945022538, 115.9153823554567]","[10, 137]","[20, 110]","[30, 94]","[40, 102]","[50, 104]","[60, 99]","[70, 109]"
"[25.407244040821766, 108.47282602703146]","[59.02809353851193, 111.91344743067359]","[10, 136]","[20, 114]","[30, 94]","[40, 102]","[50, 103]","[60, 98]","[70, 105]"
"[21.19024715723372, 103.07420166666222]","[53.36239914683477, 114.24488058877954]","[10, 145]","[20, 110]","[30, 96]","[40, 105]","[50, 102]","[60, 97]","[70, 108]"
"[24.942369148758626, 109.41878294065997]","[59.223236512754, 109.92299063531254]","[10, 133]","[20, 107]","[30, 93]","[40, 103]","[50, 104]","[60, 99]","[70, 103]"
"[20.933845145174637, 103.05196410983072]","[53.48020133286375, 114.26197015611993]","[10, 136]","[20, 109]","[30, 96]","[40, 104]","[50, 103]","[60, 100]","[70, 108]"
"[39.787828883176886, 102.47570752552666]",[],"[10, 136]","[20, 109]","[30, 97]","[40, 102]","[50, 102]","[60, 97]","[70, 105]"
"[21.175581103796596, 102.06925164517024]","[53.46721558736533, 113.24958948820141]","[10, 143]","[20, 109]","[30, 95]","[40, 103]","[50, 102]","[60, 99]","[70, 107]"
"[25.338496686553857, 109.47256652221249]","[59.080401256438726, 113.92789328651402]","[10, 139]","[20, 109]","[30, 97]","[40, 103]","[50, 107]","[60, 99]","[70, 107]"
"[25.351357664928535, 106.44679178931331]","[59.063493166189375, 111.91691234075269]","[10, 135]","[20, 105]","[30, 96]","[40, 100]","[50, 105]","[60, 97]","[70, 105]"
"[25.572344636079656, 107.4860236988695]","[58.894579563130264, 112.90514652549724]","[10, 140]","[20, 109]","[30, 97]","[40, 101]","[50, 103]","[60, 96]","[70, 106]"
"[25.47660679821445, 107.47312999168078]","[58.91480307358618, 114.91658117116384]","[10, 138]","[20, 110]","[30, 95]","[40, 101]","[50, 105]","[60, 98]","[70, 108]"
"[25.145575613199743, 108.4373020892746]","[58.94034153148284, 113.91438192674097]","[10, 132]","[20, 107]","[30, 97]","[40, 102]","[50, 106]","[60, 96]","[70, 107]"
"[25.444408931661467, 107.46877345859737]","[58.87937508892338, 114.91315939324785]","[10, 137]","[20, 109]","[30, 96]","[40, 101]","[50, 105]","[60, 97]","[70, 108]"
"[25.043375245263686, 109.43263628443377]","[58.889583096553096, 115.91876954837842]","[10, 135]","[20, 103]","[30, 98]","[40, 103]","[50, 105]","[60, 99]","[70, 109]"
"[25.30244464554237, 110.47662364516034]","[59.28613035113027, 108.92435670761927]","[10, 137]","[20, 110]","[30, 100]","[40, 104]","[50, 105]","[60, 98]","[70, 102]"
